Generation,Ave_Fitness,All_Mate
0,2.0703887117861264,66
1,2.4176930416250477,86
2,2.408734377722266,92
3,2.188371245756813,87
4,2.048842242377965,84
5,2.625021496669234,88
6,1.9494505133606206,88
7,2.282864503194671,84
8,1.9329972259210837,86
9,1.954005878860178,82
10,2.6217952617007843,87
11,2.5794805499286473,93
12,2.3971508711861587,92
13,2.0685759386798783,90
14,2.7763808682767053,86
15,1.8451722099949441,95
16,2.115680093653599,85
17,2.4660756332130394,90
18,1.9838065491166794,88
19,1.832400005210578,81
20,2.019657263777704,81
21,1.6744533930842436,88
22,2.7293994664438816,86
23,2.163674630681229,87
24,2.209721729552037,92
25,2.673692915695247,90
26,1.844485944804575,88
27,2.030286127600566,90
28,2.31627571368491,86
29,2.120171562245324,90
30,1.74210628792531,81
31,2.4417245617047825,87
32,2.1657359203047495,90
33,2.3196896268674454,92
34,2.358487589497253,86
35,2.3072870352963144,91
36,1.81904097051613,85
37,1.9990443174599333,82
38,2.2411898345103376,87
39,2.372658882323661,94
40,2.243449015474449,87
41,2.3385575859295513,85
42,2.2689030604908993,93
43,2.5325773109974565,90
44,2.0051117958153397,89
45,1.7957773890021445,82
46,2.6894572978319564,89
47,2.5110322215427527,91
48,2.1333065694862943,87
49,2.3312971836067446,94
50,2.461994812235417,94
51,2.3745938131047186,93
52,2.234594687627454,86
53,2.688524419675454,93
54,2.99021446704016,91
55,2.1682809512392907,91
56,2.3572426935306554,88
57,2.6953452311779524,95
58,1.9714127611543701,93
59,1.9424000757711708,92
60,2.1068409285251994,90
61,1.760590102688418,88
62,2.1003090275055443,84
63,2.044782965618059,86
64,2.0682497351503324,92
65,2.0832010098550566,88
66,1.732140110798903,86
67,2.1969999481386213,86
68,2.219422481286773,82
69,2.4876441600421004,91
70,2.157607530590665,84
71,2.0743854309094623,81
72,1.8475007548156608,86
73,2.2410064111820045,90
74,2.1304075812071552,90
75,2.5035307154738753,94
76,1.8002985621946233,90
77,2.505575690859393,87
78,1.969589789197608,89
79,2.32681120194116,90
80,2.71448639891277,97
81,1.9954668116871652,89
82,1.8688371158940482,90
83,2.1949468946999904,83
84,1.8740571694446435,83
85,1.9867832576051823,85
86,1.5595791381983093,79
87,2.019766418073317,80
88,1.7950930769914828,73
89,1.6590542900564271,81
90,2.539300144407729,83
91,1.968545148668355,91
92,2.223353503639402,91
93,2.037654467223802,83
94,2.1026740383738978,90
95,2.3448504183343526,93
96,1.8930262451545503,89
97,1.751844287743562,86
98,2.4372744904432277,92
99,2.4350005849380714,89
100,2.3634179546864797,87
101,1.8655853154642055,92
102,1.8381596542388179,85
103,2.343336243553193,83
104,2.181462997975122,88
105,2.3445578853483906,92
106,2.358836632637842,87
107,2.079332924188891,87
108,2.402883490659668,91
109,2.18107246363366,89
110,1.758687218082931,90
111,2.0831143544640502,83
112,1.7702982182502571,86
113,2.23705328281403,86
114,2.1794928467104855,88
115,2.0510895921793715,88
116,2.8741400557321763,87
117,2.086062812545091,94
118,2.3630525684288926,97
119,1.5357757586271337,88
120,1.795780435994403,80
121,1.525248260227292,78
122,1.9301804324321303,86
123,1.9123945584167015,83
124,2.044847421567703,82
125,2.1113805522114992,84
126,2.2888108091681385,89
127,2.39137115424737,90
128,2.411893994050785,97
129,2.255823079825237,93
130,1.9504941757856198,86
131,1.8232373521037446,81
132,2.1729637524591663,87
133,1.8706121965557556,88
134,1.432275329055576,79
135,1.9886272843062727,85
136,2.0741430662942246,85
137,2.099423391225954,85
138,2.500061195224876,92
139,2.6053313897960724,92
140,2.2963524836795446,91
141,2.398387094088902,88
142,1.9631763075069701,93
143,1.665296653724657,89
144,1.6994877729142905,83
145,2.465626329399753,84
146,2.2390586547991673,84
147,2.127979413815431,93
148,2.3223343055762484,87
149,2.6839003584994425,89
150,2.782969729637499,90
151,2.188325978855422,88
152,1.668294079383956,83
153,1.6196008921085008,84
154,1.971894601035666,76
155,2.31620289888371,83
156,2.3358153925249354,92
157,2.041721177167271,91
158,1.881386287449403,92
159,1.6490874994312401,84
160,2.2199029678228364,83
161,1.9302519311982338,90
162,2.0945265434733455,90
163,1.4245225632823735,85
164,2.1891819585431738,73
165,1.8663099631910136,85
166,2.2174805954771846,87
167,1.9510230756179339,85
168,2.0600116044586487,85
169,2.7596636190640282,94
170,2.260395938434059,88
171,1.9304914776230362,89
172,1.8747933459864339,83
173,2.083599343075651,85
174,2.0817762129901918,86
175,1.9956683120399317,91
176,2.157285442161122,86
177,1.951594487585548,85
178,1.5620246676310054,87
179,1.79940329882714,84
180,2.1114368919271134,86
181,2.4371709538104662,87
182,2.459375919472022,91
183,1.8165592717466836,94
184,2.0854301342213155,91
185,2.3032905758900712,91
186,2.256669153267352,87
187,2.13598224848394,87
188,2.479105290682628,91
189,1.8559582753231993,88
190,2.3692938342100076,89
191,2.6843173442773813,91
192,2.7312105637570174,88
193,2.3998098514994393,92
194,2.140303747792492,89
195,2.5289030557260634,87
196,1.8836966194516556,90
197,2.2822878551476053,88
198,2.4893778047537114,91
199,2.011850825302355,87
