Generation,Ave_Fitness,All_Mate
0,5.012018467050687,2511
1,4.989526534719889,2548
2,4.947296722005831,2521
3,4.990451026132479,2450
4,5.024404802990469,2484
5,4.986287494915365,2414
6,4.998046287471716,2438
7,5.001016674549293,2374
8,5.0107088324880245,2425
9,4.991588115802061,2445
10,5.004139563132111,2464
11,5.005201840481496,2531
12,4.993424786733224,2556
13,4.985368981473136,2545
14,4.9969242882838785,2614
15,5.0022982636306015,2672
16,4.999203420940518,2658
17,4.992431216825493,2588
18,5.007714414786967,2557
19,4.977379814729818,2587
20,4.969926281139021,2530
21,4.9941119066384765,2568
22,5.001085637981861,2587
23,5.025231241381943,2690
24,4.98016330980062,2658
25,4.987447353202525,2578
26,5.004026245347839,2507
27,4.990650962012259,2481
28,5.030093622571813,2440
29,5.008136443988985,2446
30,4.978253378044029,2365
31,4.982884705486265,2397
32,5.031715857635474,2473
33,4.9723819437771795,2477
34,5.000534403448392,2458
35,4.998348190510952,2479
36,5.006799047506966,2526
37,4.988406403185309,2481
38,5.026866605105486,2467
39,5.023966851200274,2418
40,4.995765293016669,2407
41,4.971650276811897,2425
42,5.006015094662531,2496
43,4.996546688473077,2482
44,4.995124970723063,2412
45,5.000097423007918,2369
46,4.979763766203863,2338
47,4.99549350668974,2288
48,4.992485269014504,2367
49,4.98125876853522,2382
50,5.013738721608445,2379
51,5.021244613678778,2460
52,5.025609418491564,2500
53,4.993540217859225,2556
54,5.023912409459169,2549
55,5.023498223807063,2452
56,4.9907224767031195,2456
57,5.038461876201958,2413
58,4.992980353259385,2370
59,5.012595635528835,2297
60,5.000098026761247,2357
61,4.989627369793621,2329
62,4.9838178703178,2375
63,5.036730670991144,2320
64,5.007590934426739,2418
65,5.035774409840028,2441
66,4.968485851832292,2500
67,4.991841722590977,2471
68,5.002449338255792,2412
69,4.995573717636694,2393
70,4.96599977955273,2470
71,4.974802635556026,2434
72,5.006659844920112,2521
73,5.021175530899543,2478
74,5.017142926907058,2492
75,4.998017164191885,2541
76,4.991187118337973,2581
77,5.015335941525709,2532
78,5.006677063681838,2515
79,5.013585601412594,2462
80,4.954314247615999,2459
81,5.014695875837276,2452
82,5.001015987412273,2538
83,4.996665590304774,2559
84,4.983542112088302,2485
85,4.96350873065021,2493
86,4.987628869741135,2499
87,5.031792693750273,2527
88,4.9865503676394916,2503
89,4.989752261464572,2520
90,5.010809686671534,2506
91,5.0077947943599685,2498
92,5.016092716264656,2538
93,4.995692850147891,2523
94,5.009414250845881,2517
95,5.000328235794147,2427
96,5.018163220489668,2455
97,5.011535661672403,2424
98,5.006218572920765,2377
99,5.0098033193420966,2490
100,4.992175295879885,2485
101,4.956488923261884,2453
102,5.012805667103835,2461
103,5.006684414465848,2475
104,4.982472891146028,2450
105,5.015387439789887,2467
106,4.980097278651611,2481
107,4.97324473774188,2482
108,4.99930608342543,2402
109,5.024846459670671,2439
110,4.988665764396453,2382
111,4.99916929026853,2450
112,4.972230805727766,2507
113,5.00690586907998,2511
114,4.951232531869182,2541
115,4.988084130981204,2550
116,4.973857635725967,2584
117,5.004030643068898,2623
118,5.018308293435081,2627
119,5.03540068203766,2661
120,5.00037990494247,2635
121,5.025502775876631,2560
122,4.989610096755374,2517
123,4.985776145411046,2548
124,4.978443308333629,2500
125,4.99356875225739,2499
126,5.000992459309023,2481
127,4.983722665547754,2524
128,4.974625225473187,2466
129,4.980263135012801,2520
130,4.981550893541175,2492
131,4.985685325949171,2467
132,5.029776474603293,2433
133,4.972125290441749,2431
134,4.989871321525896,2405
135,5.031507047703552,2437
136,5.019880359589918,2458
137,4.995753243580828,2463
138,5.029156151177336,2449
139,4.986996232916682,2455
140,5.010333883160509,2421
141,4.998863564335465,2473
142,5.007492612388209,2423
143,5.0157537347805405,2352
144,5.010608870337755,2409
145,4.990904812363046,2433
146,4.974709318430813,2414
147,4.979813238627397,2406
148,4.980531975931292,2397
149,5.007010460152533,2400
150,4.980710573664864,2463
151,5.029030281193115,2416
152,4.981281555148213,2422
153,5.030529771816629,2500
154,4.9940154016488645,2405
155,4.970720410638899,2477
156,4.991929648161718,2450
157,4.98765322490759,2448
158,4.999680022842619,2437
159,4.990611515254139,2458
160,5.006438359184292,2517
161,5.004407610584571,2485
162,5.020582289531423,2514
163,5.00382471246576,2532
164,4.995945313621668,2538
165,4.973788334204628,2535
166,4.986348980980069,2587
167,5.055249743103863,2633
168,4.995190567569197,2638
169,4.998132374891322,2620
170,5.027335665979411,2620
171,5.019021553182449,2595
172,4.9950196882386,2609
173,5.019459499384572,2586
174,5.003910305281112,2584
175,5.00199634205353,2634
176,5.0034399259208024,2590
177,4.973135397184762,2504
178,5.025087670219055,2562
179,5.000409442730324,2509
180,4.980395318212744,2369
181,4.973864573463177,2448
182,4.994630537308207,2455
183,4.974149980370805,2449
184,5.023350758993916,2508
185,4.995693917934837,2479
186,4.988880677760702,2508
187,4.95126535388162,2446
188,5.009825984556865,2442
189,5.001573022636752,2430
190,5.018001466103563,2413
191,4.9997983045560055,2460
192,5.034382582668553,2481
193,5.007682062412242,2467
194,5.029189386938811,2561
195,4.996279891809933,2497
196,5.036449519232206,2474
197,4.944432695421563,2496
198,5.005051060346805,2490
199,4.978894314684757,2489
