Generation,Ave_Fitness,All_Mate
0,5.007790137816265,969
1,4.963432330567539,971
2,5.047365298426471,913
3,4.955732068184692,879
4,5.026649644972085,910
5,5.000034983612201,993
6,5.027243495217332,998
7,4.993948836648698,992
8,4.993225531347731,995
9,5.003881303403858,1011
10,4.996530677687262,998
11,4.992129776918274,958
12,4.986174042543339,889
13,4.992928003464108,825
14,5.009370837003389,769
15,4.96349846543985,776
16,4.91709523439007,841
17,4.998684020275041,816
18,4.964783991071191,797
19,5.048305959637286,777
20,4.974031148472268,757
21,5.013502241163549,762
22,4.981419880875863,821
23,4.935950752579993,775
24,4.993011468665522,775
25,5.007754104568224,729
26,4.944998939928917,796
27,5.052757429056254,800
28,4.972450379444561,810
29,4.9965083671455846,772
30,4.980863058728682,738
31,5.167215965039668,632
32,4.964719312407055,570
33,5.040670084243425,702
