Generation,best_mate_1,best_mate_2,best_mate_3,best_mate_4,best_mate_5,best_mate_6,best_mate_7,best_mate_8,best_mate_9,best_mate_10,worst_mate_1,worst_mate_2,worst_mate_3,worst_mate_4,worst_mate_5,worst_mate_6,worst_mate_7,worst_mate_8,worst_mate_9,worst_mate_10
0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0
2,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0
3,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1
4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5,1,0,1,0,1,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0
6,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,1
7,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0
8,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,1
9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
10,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0
11,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0
12,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
13,0,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
14,1,0,0,0,1,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0
15,0,0,1,1,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0
16,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
17,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0
18,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
19,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1
20,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0
21,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,1,1,0,1
22,0,1,0,0,0,0,1,0,0,0,1,0,1,1,1,0,1,0,1,1
23,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
24,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,0
25,1,1,1,1,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1
26,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
28,1,0,1,0,1,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0
29,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,1,1
30,1,1,1,0,0,1,1,0,1,0,1,1,0,1,1,1,0,0,0,0
31,1,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,1,0
32,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,1,0,1,0
33,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
34,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
35,1,0,1,0,1,0,0,0,0,1,1,1,1,1,0,1,0,1,1,0
36,0,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1
37,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,1,0,0,1
38,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,1,1
39,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0
40,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0
42,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0
43,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1
45,1,1,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0
46,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
47,1,0,0,1,1,1,0,0,0,0,1,0,1,0,1,1,1,1,0,0
48,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1
50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
51,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
52,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0
53,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,1,0
54,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
55,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
57,1,0,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1
58,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
59,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1
60,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0,1
61,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
62,1,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0
63,0,0,1,0,0,1,1,0,1,0,1,0,1,1,0,1,0,1,1,0
64,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0
65,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1
66,1,0,1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0
67,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0
68,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
69,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
70,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
71,1,1,1,0,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,0
72,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
73,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1
74,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,1,0,0
75,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
76,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
77,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
78,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0
79,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0,0
80,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,1,1,0,0
81,0,0,0,1,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,1
82,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1
83,0,0,0,1,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0
