Generation,best_mate_1,best_mate_2,best_mate_3,best_mate_4,best_mate_5,best_mate_6,best_mate_7,best_mate_8,best_mate_9,best_mate_10,worst_mate_1,worst_mate_2,worst_mate_3,worst_mate_4,worst_mate_5,worst_mate_6,worst_mate_7,worst_mate_8,worst_mate_9,worst_mate_10
0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
2,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1
3,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0
4,1,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1
5,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0
6,1,1,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
7,1,1,1,0,1,0,1,0,1,0,0,1,1,1,0,0,0,1,1,0
8,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0
9,0,0,0,0,1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0
10,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0
11,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,1,1,1,1,0
12,0,0,1,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,1,0
13,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0
14,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
15,0,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0
16,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0
17,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0
18,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
19,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,0
20,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,0
21,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,1
22,0,0,1,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1
23,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0
24,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0
25,1,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0
26,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
27,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1
28,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
29,1,0,0,1,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0
30,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1
31,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
32,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0
33,0,0,0,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,0,0
34,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
35,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1
36,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1
37,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,1,0,0,0,1
38,1,1,0,0,1,0,0,0,0,1,1,1,0,1,1,1,1,0,1,0
39,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0
40,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0
41,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
42,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0
43,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1
44,1,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,1,0,0
45,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1
46,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1
47,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1
48,1,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,1,1,0,0
49,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
50,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1
51,1,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,1,1
52,0,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,1,0,0,1
53,1,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
54,0,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
55,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
56,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
57,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
58,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
59,1,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,1
60,1,0,1,0,0,1,0,0,1,1,1,0,1,0,0,1,0,0,0,0
61,1,0,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,0,1,1
62,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1
63,0,0,0,0,0,1,0,1,1,0,1,1,0,1,1,1,0,0,0,0
64,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
65,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
66,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0
67,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1
68,0,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1
69,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0
70,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
71,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0
72,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0
73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
75,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
77,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
78,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0
79,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
