Generation,Ave_Fitness,All_Mate
0,1.4749883391673522,55
1,1.8654690358229764,77
2,2.090810281453965,82
3,2.40390266367181,88
4,2.360407891243313,88
5,1.9947097725504235,86
6,2.1068868651467256,92
7,2.121667964591095,89
8,2.3901230096994497,93
9,2.1943228151283436,86
10,2.1518426098507684,85
11,2.0122681545178995,86
12,2.280740798050214,81
13,1.814531201535986,86
14,2.0419426191996064,92
15,2.3820977467489044,91
16,2.450333447610832,88
17,2.1928978372128745,90
18,2.128427979344379,84
19,1.8107294382304742,93
20,2.150798792856942,90
21,2.2132162938420965,87
22,2.074147012003253,93
23,2.3328874778080197,88
24,2.000897408069928,88
25,1.9277754296051595,80
26,1.9179998757648808,75
27,1.725292676074709,79
28,1.5178959180580605,73
29,1.9180551937736803,80
30,2.2189621994727577,85
31,2.6709042350925425,86
32,2.114901609361153,88
33,1.841969328044365,85
34,2.450181370033127,87
35,2.6776191414893162,86
36,2.382131030942137,94
37,1.7329981526435938,85
38,1.9210661308223331,86
39,2.168717434156866,89
40,1.9279213359843121,85
41,2.3707936421366798,81
42,2.084187600013383,89
43,2.415156223622677,89
44,1.836023395476494,85
45,2.428417453182024,89
46,2.356136058026003,92
47,2.5393319334007085,84
48,2.7084759395741345,95
49,2.5381248130819647,93
50,2.773496955389068,92
51,2.1846057307260445,90
52,2.0004690234248947,91
53,2.404436988907079,86
54,2.6210396905976303,94
55,2.2807158085376784,89
56,2.321211190516031,92
57,2.075932066850903,82
58,2.099551874262464,85
59,2.1726233943329367,86
60,1.810720506668816,84
61,2.0566372761550884,86
62,2.1504758287193524,84
63,2.3242600375963103,88
64,2.1869459530050293,87
65,2.467117276787661,91
66,2.6471470042735086,90
67,2.1188647503129605,94
68,1.7099280548916276,95
69,2.2653263902682004,89
70,2.710527992062054,93
71,1.9824133661077152,88
72,1.701822856666972,83
73,1.9600537513311573,87
74,2.494197821536215,90
75,2.2308422638191683,91
76,2.257542696187229,91
77,2.600766694357682,92
78,2.3393907305229438,92
79,1.8604523039707905,90
80,1.9911636419687004,87
81,2.2086676116268142,92
82,2.384957758110217,82
83,1.7725103732348295,88
84,1.9643236534402158,84
85,2.0995394974736272,83
86,2.2733960841118064,83
87,2.3048158995872057,87
88,2.2065526778314224,93
89,1.9723984173816387,90
90,2.2326497240127345,85
91,1.9315015312615502,84
92,2.066712941324907,85
93,2.218490161819071,87
94,2.150977502540585,91
95,2.059213432408948,92
96,2.487608499495893,92
97,2.4577723541637897,89
98,2.097713310586886,90
99,2.6489243124978783,88
100,2.1084726832080465,86
101,2.539109610277901,88
102,2.395015078383238,89
103,1.9589244911818091,91
104,2.070118037828166,86
105,2.799508553490025,96
106,2.403377991017195,92
107,2.2293225899698577,92
108,1.782352029133129,88
109,2.441165793131668,86
110,2.6576700377952163,89
111,2.1914354730154924,93
112,2.4137260895570543,89
113,2.3792343028190026,92
114,2.099064847352048,91
115,2.2648212491992794,93
116,2.227228830251884,86
117,2.3266521274278755,87
118,1.9822606447514346,86
119,2.09958469396907,93
120,2.267339770349656,92
121,2.3482720802598323,88
122,2.1439244625625093,90
123,2.1725753974865647,91
124,2.297818028443564,91
125,2.187443110818889,92
126,1.676146013920206,84
127,1.7821616166673477,87
128,2.0207932964892983,88
129,2.168243155317748,82
130,2.3162359805481914,89
131,2.431671731004991,93
132,2.0977323759843087,88
133,2.1162710020670135,84
134,2.3035776563965253,89
135,2.5987806820126567,88
136,2.6323167461198853,92
137,2.6997762109534507,93
138,2.429816034085216,95
139,2.269130631778949,92
140,1.746561239087362,88
141,2.0905204746755888,85
142,1.8806633875449248,87
143,1.8144854160871322,85
144,2.2089790948779164,90
145,1.9576372775730055,80
146,2.392377882845425,77
147,2.503504393523852,94
148,2.234318685962728,94
149,1.9104830772572448,86
150,2.107125158040803,90
151,2.3254666602424736,87
152,2.3377534977681096,92
153,2.3632209044574366,92
154,2.2153013380452817,93
155,2.7855588426194937,89
156,2.3073272961356386,88
157,2.646575058017528,96
158,2.3088160420648958,96
159,2.3418463500387885,92
160,2.072481275714966,86
161,1.9935185412286163,85
162,2.3980470681331325,91
163,2.455499900062294,94
164,2.171099017032057,89
165,2.215025527535638,84
166,1.9635687484606086,88
167,2.3988992775998503,92
168,2.5770116254419797,93
169,2.214730282829617,89
170,1.8597405320793259,85
171,2.3099492140952798,86
172,1.8123499914180377,87
173,2.01824945052197,84
174,2.544130226472905,95
175,2.248691050132403,93
176,2.156425218409239,90
177,2.3606437775791047,93
178,2.099982154828557,86
179,2.525014168783418,94
180,2.1623602997758735,89
181,1.7237282954998359,88
182,2.124513703029481,79
183,1.963283809265315,88
184,2.3994975230231677,91
185,2.5251631514611184,91
186,2.510582111251349,95
187,2.236701679978868,92
188,2.1302568866421154,88
189,2.115575814821837,91
190,2.250761151604916,90
191,2.220623574914361,84
192,1.7919014480224447,86
193,1.792643513877602,90
194,2.2362072443998775,92
195,2.68416011154721,91
196,1.80179197933659,85
197,2.31552464059016,93
198,2.3677495794358205,89
199,1.8710154938193595,88
