Generation,Ave_Fitness,Std_Fitness,Ave_Threshold,Std_Threhold
0,5.905847107690064,2.2616865142156777,4.995541624213629,2.923023377770526
1,0.0,0.0,5.513729398591054,2.0743457234244813
2,0.0,0.0,5.653689326202381,2.468144930949004
3,0.0,0.0,5.45582379485497,2.8054583410821667
4,0.0,0.0,5.545706354594306,2.7196312243173666
5,0.0,0.0,5.457475812911143,3.240472133042207
6,0.0,0.0,5.333299731542304,3.2576013767277203
7,0.0,0.0,5.767027325556606,2.653657345586605
8,0.0,0.0,5.131764039087071,2.706143478845577
9,0.0,0.0,4.857138683677026,2.7096631469110224
10,0.0,0.0,4.874510487821661,2.6658648713506845
11,0.0,0.0,4.141436312908089,2.862344333650861
12,0.0,0.0,4.451592083153908,3.0908406936045694
13,0.0,0.0,4.83349733678377,3.0939173874027204
14,0.0,0.0,5.0135151272069045,3.0053217219670922
15,0.0,0.0,4.2345680046036485,3.59727399235907
16,0.0,0.0,4.503065357533587,3.6699321406242658
17,0.0,0.0,4.234424448526867,3.5999661618329166
18,0.0,0.0,3.3890983014861007,3.4017813143172053
19,0.0,0.0,3.5031601668129353,3.1719134933650803
20,0.0,0.0,3.965852414407581,2.9596779803085718
21,0.0,0.0,2.981551007669337,3.4354703021037833
22,0.0,0.0,3.248726625244075,3.372406517419042
23,0.0,0.0,2.1952719439749706,3.4524214827654327
24,0.0,0.0,1.6412402272699191,3.3111995697560572
25,0.0,0.0,2.1125660488946876,3.323821989106586
26,0.0,0.0,2.52228889480583,3.245925811159703
27,0.0,0.0,2.831449731590597,3.25380909176364
28,0.0,0.0,2.5864018682077914,3.253675849867277
