Generation,Ave_Fitness,Std_Fitness,Ave_Threshold,Std_Threhold
0,5.502615062818271,2.55774763070319,4.993739045659253,3.086731548864477
1,0.0,0.0,5.790800293519624,1.961060630641415
2,0.0,0.0,5.685983943660542,2.063287381291835
3,0.0,0.0,5.502341351751561,2.188637787522042
4,0.0,0.0,5.620994344061979,2.0161044083871142
5,0.0,0.0,5.752347275102107,1.909960350162159
6,0.0,0.0,5.904848516468299,1.8186077673687966
7,0.0,0.0,5.871733860003863,1.739190175122771
8,0.0,0.0,5.695397599108291,2.0449825379134063
9,0.0,0.0,5.817225375640821,1.914963879219779
10,0.0,0.0,5.327653415701534,2.314169808989709
11,0.0,0.0,5.142289003601633,2.309194939250725
12,0.0,0.0,4.586067980886411,2.324685210332714
13,0.0,0.0,4.026523821628547,2.1352160461067577
14,0.0,0.0,3.9214245870204962,2.182479702383864
15,0.0,0.0,4.7168688221157735,2.131060863389716
16,0.0,0.0,4.492186999464559,2.2312984943717384
17,0.0,0.0,4.2328285132524845,2.1351796323351517
18,0.0,0.0,3.986587565873241,2.013853846417257
19,0.0,0.0,4.39395563450677,2.1001838470343785
20,0.0,0.0,4.082313084664885,2.1271699039492766
21,0.0,0.0,4.887714947898346,1.8955078579799338
22,0.0,0.0,5.085672704357918,1.9895448905589765
23,0.0,0.0,4.746084496489969,1.9997077516495747
24,0.0,0.0,4.813731854894985,1.972150873030731
25,0.0,0.0,4.538209905139247,1.915325405726041
26,0.0,0.0,4.489197166088276,1.936506619898472
27,0.0,0.0,4.222155368128915,1.700386151346888
28,0.0,0.0,4.135177736265042,1.752231034342669
29,0.0,0.0,3.854931362051041,1.7533243678666093
30,0.0,0.0,4.15421288378677,2.0753857265675775
31,0.0,0.0,4.206675590525284,2.191031747220405
32,0.0,0.0,4.671075637888698,2.309922907402637
33,0.0,0.0,4.44662775406707,2.341394016461878
34,0.0,0.0,4.572036699102918,2.508642961650538
35,0.0,0.0,4.196455754946482,2.255025026765298
36,0.0,0.0,4.516955222828945,2.294711211865571
37,0.0,0.0,3.906015842423558,2.26286336349915
38,0.0,0.0,3.990140105276126,2.179908865965912
39,0.0,0.0,3.8336873462747896,2.1297469867043235
40,0.0,0.0,3.570991812354027,1.8692754029744232
41,0.0,0.0,3.270447787935561,2.052986686557425
42,0.0,0.0,2.969104207828097,2.002638772528847
43,0.0,0.0,2.8748541807485655,1.9327647843508873
44,0.0,0.0,2.819734413415584,2.045020037394462
45,0.0,0.0,2.8938895100239654,2.047728385085075
46,0.0,0.0,3.0141129458891096,2.1358164033264098
47,0.0,0.0,3.0382381122992292,2.16729595507601
48,0.0,0.0,2.7829079480947088,1.977925323414327
49,0.0,0.0,2.6849542359172034,1.8218830553923846
50,0.0,0.0,2.699089840788289,1.9265938276837102
