Generation,Average Fitness,Stddev Fitness,Average Threshold,Stdev Threhold
0,5.802019301088279,0.26855303147048043,5.000278708520871,0.0069765141336970045
1,5.802403942069986,0.22499132676236636,4.99822519604988,0.006472224078677807
2,5.565394407314646,1.2934327043128127,4.998814063195076,0.006796634702615214
3,5.738272446313821,0.217652451519728,4.998881841666586,0.006457829055277889
4,5.825615104342259,0.3200456744865955,4.995422799651521,0.004743718623862763
5,5.786874340759555,0.23963198600876195,4.997221371425196,0.005243591726034896
6,5.859525156252582,0.2751154605663207,4.995817294728576,0.0045488503200111245
7,5.8390971664105225,0.33583561166063775,4.997041100258079,0.005348029600674677
8,5.8398111038610105,0.30140811337813794,4.995590238098974,0.004683953772008189
9,5.800901684464711,0.3653674832582012,4.994859271896635,0.004125422040776675
10,5.73600813555616,0.266988916544196,4.995458495270376,0.0055339465506005145
11,5.8311897089794416,0.30028450078815,4.9947265945945265,0.005047678455187404
12,5.827218261628422,0.40478454175038264,4.993599347989917,0.004419587557422008
13,5.793809647571562,0.280263805226264,4.996188426456006,0.005910403768207034
14,5.818292918587683,0.24538941221402144,4.994183746012535,0.004342874573489072
15,5.806293168300327,0.2953778264555289,4.993474524605066,0.003412594878158089
16,5.867137115295895,0.42898161518972006,4.992696407203115,0.003351909541965566
17,5.85994193439541,0.26019350009121084,4.991392535875319,2.4461135380278607e-05
18,5.866789992365349,0.28670745961221544,4.991395320405821,1.3719152336877991e-05
19,5.804815983460159,0.3543831004451705,4.991399171106772,1.3548124804879801e-05
20,5.828485348753804,0.309236575818467,4.991402112852396,1.4564801727467636e-05
21,5.817427585102385,0.2762255873701085,4.991404306883256,1.491899944114214e-05
22,5.756327018932865,0.25422771588919296,4.991407978441874,2.0072362714775133e-05
23,5.805059763428233,0.22965647580579926,4.99141522376981,2.57700887643714e-05
24,5.7543745628322664,0.2508029750593152,4.991410950973455,2.445223301779262e-05
25,5.797678260874209,0.23662536679242013,4.991416247210435,2.1429636553638956e-05
26,5.91516832302076,0.37763990293414984,4.991418976853568,1.6861532925136326e-05
27,5.864989640379031,0.28570663708336896,4.991417339297961,1.603383793099935e-05
28,5.708640532140109,0.2819496961981377,4.9914168600772,1.5264442377838075e-05
29,5.8608587316763145,0.31521450510584337,4.99141588846526,2.188033422178514e-05
30,5.765758986144388,0.27075103637248027,4.991405763320647,2.2212908874947684e-05
31,5.668388677584931,0.22518239024803738,4.991422797323871,1.6647346967616153e-05
32,5.824113545722794,0.23137748786137755,4.991433384656945,2.093870841258278e-05
33,5.858606768081315,0.25612326887851966,4.991439458445727,2.042770821284666e-05
