Generation,Average Fitness,Stddev Fitness,Average Threshold,Stdev Threhold
0,14.183912820931159,2.4109840174335275,4.99339215241784,0.06899796293646143
1,13.489779670848396,4.034000211871803,4.968108852386491,0.0571802921821506
2,14.368706152416053,1.7261085052639156,4.96889506715086,0.05905995303636809
3,12.279136167604744,2.3196930360630845,4.981693547843468,0.06179136989463269
4,11.988822009768551,2.48902250255481,4.975596976432426,0.05998738829358713
5,13.929607110602054,3.5246879367019646,4.985179611992277,0.0672607517286525
6,13.072634561116075,2.661488717603923,5.009538563364241,0.07575036641844081
7,14.353613836940918,3.1636548285705683,5.055216314383842,0.06592986595233509
8,12.6631436668964,2.2915715411430595,5.093285364745887,1.5916018416225906e-05
9,12.284806081833183,2.182819413632122,5.0932876030751775,1.630956180125594e-05
10,13.447939738492243,2.744673989563828,5.093300326052442,2.1424302736621928e-05
11,13.207645266536838,2.012110550301115,5.093296144446579,2.1845262601390193e-05
12,13.591589493366651,2.91552461672586,5.093282981054816,2.602939615548114e-05
13,13.782384765411914,3.011571244585405,5.093288811026982,2.270584643196199e-05
14,12.485880437531593,2.5713097014852853,5.093280506337118,2.6444575772397628e-05
15,13.262150443107743,3.0873671886892797,5.093284217227332,2.319753352532194e-05
16,13.13591590884393,2.6510727231406186,5.093273397729879,1.6849461262538338e-05
17,12.971405808862002,2.4213689256518323,5.09326418350056,1.3962042592019776e-05
18,12.993700390668732,2.204864026314319,5.093262189869522,1.5769378094878585e-05
19,12.825108749209743,4.365361675937079,5.09325364442419,1.6922252140827062e-05
20,12.871658901549399,2.7922225831565655,5.09325993542933,1.9596956036818075e-05
21,14.143404403594516,2.0997857238054287,5.0932380632818655,2.2554190980579364e-05
22,13.290960029711641,3.054709889086076,5.0932422550756495,2.87630352600743e-05
23,12.573818230717965,2.538605359486539,5.0932496586487845,2.9095110364528628e-05
24,13.799908127213666,5.0165508466703725,5.093248445524338,3.553476327008097e-05
25,12.81305232697012,2.0591528524106675,5.09324942129319,3.29391217447435e-05
26,12.616751369488975,2.247669066175985,5.093267170599985,2.9887467552739736e-05
27,13.441481991536293,3.2185692418349916,5.09325356631518,3.968069207808331e-05
28,12.725386723096499,2.2908937484803267,5.093239755579901,4.599231098669434e-05
29,14.386813838280574,3.156784953927966,5.093238999514678,5.518856599171159e-05
30,13.751984425750544,3.212489289020132,5.093224415049475,4.560817558515812e-05
31,14.167135339689063,2.890150861321177,5.093228764088027,4.3674450716068006e-05
32,13.405968922964359,2.495755712229937,5.093237102755639,4.340122278022724e-05
33,13.177349398974783,2.8447349603482515,5.093246492210487,4.28301539952303e-05
34,13.117252017571326,2.2430345262843825,5.093230674207848,3.4200857281520225e-05
35,12.428484261337184,3.772617843687739,5.093232247997006,2.8402339094246643e-05
36,12.95895868503959,2.622177132542419,5.093221878832985,3.85527099146584e-05
37,13.194294045631247,3.065813178088563,5.093219029066981,3.852360639230984e-05
38,12.87099722008315,2.605825539641215,5.093221938004046,4.195574987786714e-05
39,12.876887085489647,2.4313480098078117,5.093221493895163,3.229561253561595e-05
40,13.185300840005954,2.8690946365433088,5.093233475683001,5.059864873351472e-05
41,13.14362483884826,2.6428012293074494,5.093225119566477,3.794460243456896e-05
42,13.629253896940025,2.909411703589137,5.093215920579812,2.8176557189332748e-05
43,13.354308961169858,4.085113670943453,5.093220239739655,2.3556220415817674e-05
44,12.938677553775943,3.4611012075429155,5.093231398051891,2.617873963614368e-05
45,12.706348004482232,2.8469552154384306,5.093220254807973,3.567414168945001e-05
46,12.828907065617562,3.5174367132823865,5.093221746711013,4.441603363898663e-05
47,14.01693252103039,5.889583604232312,5.093233726865655,4.9077061926802104e-05
48,13.150026449181562,3.2478446694719505,5.093214011645953,3.905759681914951e-05
49,12.731077559960372,2.0804627380137983,5.093219234117122,5.156330926771378e-05
50,12.693643874229783,3.800079579512642,5.093233071466359,4.393947883016823e-05
51,13.380004898537981,2.247307135117154,5.093207928631559,2.9307151705784534e-05
52,12.85520023822381,2.499856572969839,5.0931970839251495,2.809052791344917e-05
53,12.98543788479879,3.0433269590870258,5.093185322026729,2.3059614679086165e-05
54,13.676703773417398,2.391862547291093,5.093183726342536,2.3988195353633967e-05
55,13.712278871612265,3.1813331344535003,5.093201244025371,3.391738588502446e-05
56,11.879090717725623,2.3435488622795213,5.093201259205296,4.0706003548894034e-05
57,13.540211358836064,3.0286053635013785,5.093180869308838,2.099988304233068e-05
58,13.090736588012087,3.0941160052154264,5.0931772897381595,1.8409920060042902e-05
59,13.332553672238479,3.404615656193976,5.093183054788951,2.2998026970450364e-05
60,12.013520635672077,2.605445869064082,5.0931834492831864,1.830348788465435e-05
61,12.911772258302753,3.0410988444998286,5.093181426144387,1.209411999196432e-05
62,13.091328489516062,2.4025594245597106,5.09317921088067,1.423142596021724e-05
63,13.031812589088588,2.534459527196083,5.093176698545545,1.5641120210458634e-05
64,13.374888278967916,2.9286401686924908,5.093172652779281,1.4773357047850169e-05
65,12.194362445566982,1.8199586555357141,5.0931689231063855,1.0613961873103744e-05
66,12.708432478999159,1.9810504954666464,5.0931713180696105,1.1404020454822961e-05
67,14.042807538246214,3.7782474528843597,5.093172601861805,1.3997344309894731e-05
68,12.664422936356855,2.7215065817309165,5.0931646375658115,1.5924871038262804e-05
69,14.261267610790046,2.9008544894147392,5.093160937486226,1.6959587806136117e-05
70,12.477965581018335,2.2561713710798896,5.09315659655593,2.0475887125957448e-05
71,12.77929938418641,3.1693046317025755,5.093164367798716,1.8238617276714285e-05
72,13.692068178040921,4.419258915103664,5.093152175878829,1.5867379509369205e-05
73,14.764740045113399,2.8501660004166096,5.093154301355733,2.0291362267854315e-05
74,13.954033163814671,4.039919198589177,5.093146914291071,1.8527375709242133e-05
75,13.03314973022446,2.3910261062625238,5.093144297915727,2.5542679942719333e-05
76,13.634439611090652,3.335561687192312,5.09315764239414,3.7322655455630045e-05
77,12.945980333897285,2.755497676235024,5.09313350104548,3.510082237288518e-05
78,14.42509976929749,3.2431847613469174,5.093130067634393,4.44132526714362e-05
79,12.935995123544327,3.1244894117226223,5.093141790783921,4.3872685012695496e-05
80,13.013985145608169,2.946351058641721,5.093143956987678,4.9332477702985724e-05
81,12.177751341150543,2.1741664403865744,5.093130694670711,4.2479278357635205e-05
82,13.752386503562775,2.5997603041667445,5.093136475738482,4.1944606944412444e-05
83,12.496535489546849,2.4315905195374836,5.093119158303741,2.7054191507902674e-05
84,12.487997654983067,2.8895169255277784,5.093118752691069,1.4984207672128237e-05
85,14.421806175326575,3.3014201526048024,5.093110677104385,1.2388036715289304e-05
86,12.876352053599504,2.392449852395631,5.093114725428054,1.4135804067667511e-05
87,13.330542270916322,2.693319277053377,5.093106461410717,1.943201451412187e-05
88,12.815898712316331,2.8492988058949353,5.093105057643642,2.213322250065022e-05
89,14.176184851330467,1.9424784239426127,5.093100355278819,2.655904857818987e-05
90,12.705822094259712,2.8468514872273905,5.0931072751434785,3.276594868948386e-05
91,14.020111696255913,3.405192532732349,5.0930995890100315,3.098395545088506e-05
92,11.677173462396564,2.5206795080348052,5.093088305004892,1.7710757215809903e-05
93,12.649381886841812,2.4338775613699415,5.093090098687914,1.138201061923453e-05
94,13.266100801708072,2.8850667204269587,5.093083145698414,1.4342545435431195e-05
95,13.070374315547022,2.5048076416868774,5.093083058405233,2.1132687183850557e-05
96,12.353780250239822,3.4255866348159643,5.0930700286173725,2.101488844922026e-05
97,14.914085414756126,3.816599726847746,5.093057565999199,2.5197930252016835e-05
98,12.746394959918558,2.1813995455186954,5.09305997910855,2.9425115093425842e-05
99,12.253186719977247,1.8897607711242068,5.093050404011338,2.3960602076472077e-05
100,13.566252301636917,2.5638961048071165,5.093056400872803,2.3477274171476757e-05
101,11.37468747255037,3.4158043865108056,5.093064965664414,2.5566944868497434e-05
102,13.342422411138594,3.2482784001959266,5.093062470078493,3.397140782129121e-05
103,13.33145423778252,3.232249417930765,5.093061100672691,3.607733503942824e-05
104,12.237781990907894,2.2711602159621087,5.093062119767969,3.4642382198816654e-05
105,12.270376697842256,2.0470083923548827,5.093059339462224,4.3216927818087965e-05
106,13.693738758391422,2.9496667439675863,5.093041069232461,4.2831615596010464e-05
107,14.169529390600001,2.9918407368786952,5.093042050015434,3.813402393065702e-05
108,13.044751517101655,2.3585047660265888,5.093058159486906,3.4590207375707256e-05
109,11.795516510458375,3.196549090939979,5.093066986369579,3.927671534813954e-05
110,13.868402092510598,3.190465507224053,5.093071658415555,3.691386813854816e-05
111,13.350892069076256,2.6834398325312154,5.093072424775923,4.0827171765853386e-05
112,13.354813951281562,2.022595733628974,5.093086146497243,3.678680419298029e-05
113,14.101867673070121,2.9363935732590436,5.093079952879791,3.3209036354329764e-05
114,13.44383138063236,2.6849432236472253,5.093068026968716,3.8546217755425494e-05
115,14.061727480020895,2.7409596499762334,5.09306504086289,3.141995469262811e-05
116,12.228240547995703,2.4775198105587974,5.093071876148572,3.163671483745005e-05
117,12.867497405238856,2.74066887385549,5.0930579367147795,2.972287126367795e-05
118,13.385789557105872,3.7477138812357875,5.093074962319966,3.613755320104826e-05
119,13.611685997328806,2.8013681895663884,5.093078479417434,3.633885598273793e-05
120,13.014655983060383,3.1344449187802303,5.093096468924884,2.2615340707714e-05
121,12.890770175179501,2.7023032022257376,5.093105034670775,1.3068750288440234e-05
122,12.983279171991096,3.1099726063819295,5.093111810321053,1.790909615440837e-05
123,14.37292452375679,3.470296039403119,5.093111042302321,2.375410667653298e-05
124,13.741586574830421,2.803694221068001,5.093115094004684,2.997547856502323e-05
125,13.625358372691457,1.578646656256089,5.093118726492691,2.9743633556111768e-05
126,12.453236356537504,2.710461966148734,5.093115808269689,2.681632214515971e-05
127,12.317512604443857,2.5172026727690926,5.0931133000027575,2.7432575350205488e-05
128,13.075023228617269,2.908401319431671,5.0931024676189,2.551588355036494e-05
129,13.350573425733412,3.346453174975835,5.093094976359567,2.1553357864846797e-05
130,13.435734802501347,3.4487251537916346,5.09309618665179,2.325087283092431e-05
131,11.656579899048374,3.5442834774582144,5.093088870571597,2.342161781954904e-05
132,13.846239548133298,3.7409382424718656,5.093094191630199,3.2568414112702954e-05
133,12.542221700398438,2.593134899975117,5.093070724167149,2.8306805600776e-05
134,13.047361438768306,3.335155652797288,5.0930830291018,3.3276871396511803e-05
135,13.706806686354895,2.0597846354282794,5.0930803333066725,2.680667382500294e-05
136,13.602790288612841,2.8151372113398905,5.093066642422144,3.519401093317719e-05
137,14.961666801523316,3.110404526771269,5.093057408949592,3.7069374900393926e-05
138,13.6234885103393,3.1232730125219774,5.09305518463495,3.931181460928475e-05
139,12.94288210708503,2.426269623898992,5.093074482980693,5.1594646930855566e-05
140,12.220704714426903,2.645972185905998,5.093024892814743,4.372750776916945e-05
141,13.061280387779934,2.055867565427314,5.093024273225793,3.2632407559200915e-05
142,13.263593906437617,3.036030975757524,5.093013197555975,3.357463881000099e-05
143,13.100884953016797,2.9516546433330935,5.093013532402963,3.334049784273189e-05
144,12.510560194626349,2.6009968839474613,5.093029343726147,4.602233592001673e-05
145,14.138823615757659,3.40227058816747,5.093057414669969,5.638158112615078e-05
146,13.177209300266876,2.0041792885852274,5.093067394293447,5.459468916683748e-05
147,13.235546678092216,2.380863543625833,5.093064567342142,4.884952784467288e-05
148,12.592854220063447,1.7118023392471164,5.093061104917337,4.926539440780457e-05
149,12.237968620146187,3.492362845982075,5.09305568145449,4.3784313489518076e-05
150,13.087248694338687,2.4780786387545133,5.093076014557777,3.554171188472417e-05
151,12.615125759064364,2.8099454912385453,5.093054748104064,2.3262269264770205e-05
152,11.886657756768722,2.0754979883974585,5.093055421831659,2.8964244433852397e-05
153,12.998943038301196,2.825617499845451,5.093057424003573,3.789947199939537e-05
154,13.266663972822096,2.8132830967827394,5.093087704534965,4.7441182821192466e-05
155,14.02379467612209,3.0288850137860606,5.093074117750126,4.536663801257725e-05
156,12.772160532960877,2.589774488313557,5.093069100831636,4.616576665246141e-05
157,13.856563549204216,2.501568190319035,5.093074755934301,2.9146881800408803e-05
158,12.816099022604618,3.355034332428174,5.093072478589609,2.9764602064029228e-05
159,13.794157296675039,2.867121755997969,5.093080165527242,2.7005081620127554e-05
160,12.234572903299544,2.3785696435370065,5.093082355102814,1.2205353424371497e-05
161,14.136374471468253,2.7278031617900895,5.093085661914713,1.1789137999909741e-05
162,12.934341431406821,2.3245900552984486,5.09308661327097,1.5392379300074057e-05
