Genome,Ave_fit,Std_fit,Sum_fit,Ave_thr,Std_thr,Seed,Num_Learning,Num_Mating
"[1, 0, 0, 0, 1, 1, 1, 0, 0, 0]",12.835889389841658,4.246100762794644,8.589788627047014,10.063049416655232,2.1647657596640193,34991,4,6
"[1, 0, 0, 0, 1, 1, 1, 0, 0, 1]",11.59909220886509,4.779165227423196,6.819926981441894,9.994128027093764,2.16203123724617,85599,5,5
"[1, 0, 0, 0, 1, 1, 1, 0, 1, 0]",11.867859169588096,4.524429802058689,7.3434293675294064,10.06350333120125,2.1613046765672883,12467,5,5
"[1, 0, 0, 0, 1, 1, 1, 0, 1, 1]",10.33286701965075,4.968949088392629,5.363917931258122,10.037822359362078,2.1256612593093305,8275,6,4
"[1, 0, 0, 0, 1, 1, 1, 1, 0, 0]",11.609478791165024,4.550551656647689,7.058927134517336,10.114079767772491,2.167243751157259,45694,5,5
"[1, 0, 0, 0, 1, 1, 1, 1, 0, 1]",10.629661746053733,4.750377083522495,5.879284662531238,10.028300456693055,2.1009159589748436,4749,6,4
"[1, 0, 0, 0, 1, 1, 1, 1, 1, 0]",10.565070643425475,5.159632540342463,5.405438103083012,9.949002568749561,2.171475977626603,44918,6,4
"[1, 0, 0, 0, 1, 1, 1, 1, 1, 1]",8.750892006780692,4.97779263460708,3.773099372173612,10.169766049196479,2.314235056271962,84974,7,3
"[1, 0, 0, 1, 0, 0, 0, 0, 0, 0]",14.274985647290189,3.8779181139112096,10.39706753337898,10.07283482282591,2.2437368392162047,68704,2,8
"[1, 0, 0, 1, 0, 0, 0, 0, 0, 1]",13.920393545237072,4.278755557738231,9.641637987498841,10.115636538336494,2.2458674911167953,7309,3,7
"[1, 0, 0, 1, 0, 0, 0, 0, 1, 0]",13.655105751719494,4.285957458307303,9.369148293412191,10.076903816393322,2.2764438266937526,83948,3,7
"[1, 0, 0, 1, 0, 0, 0, 0, 1, 1]",12.746320291060831,4.355336032306659,8.390984258754173,10.011746308628116,2.216996951886735,93306,4,6
"[1, 0, 0, 1, 0, 0, 0, 1, 0, 0]",13.969036352277135,4.081765390427189,9.887270961849946,10.151831244581183,2.2683434861232064,19357,3,7
"[1, 0, 0, 1, 0, 0, 0, 1, 0, 1]",13.152330257142662,4.437506804563834,8.714823452578827,10.113349152058108,2.2795339392784197,41403,4,6
"[1, 0, 0, 1, 0, 0, 0, 1, 1, 0]",13.027467188401708,4.161824207804906,8.865642980596803,9.999183487445473,2.1616940498629,49825,4,6
"[1, 0, 0, 1, 0, 0, 0, 1, 1, 1]",11.95443390001975,4.7015633062218285,7.252870593797921,10.137327595669626,2.1587691590023392,53965,5,5
"[1, 0, 0, 1, 0, 0, 1, 0, 0, 0]",14.13019685050456,4.097374118537067,10.032822731967494,10.315208771839806,2.2692936045446355,41045,3,7
