Genome,Ave_fit,Std_fit,Sum_fit,Ave_thr,Std_thr,Seed,Num_Learning,Num_Mating
"[1, 0, 0, 1, 0, 1, 1, 1, 1, 1]",4.024385288706626,2.119226091643229,1.9051591970633974,10.114940340840985,2.295989346328912,54607,7,3
"[1, 0, 0, 1, 1, 0, 0, 0, 0, 0]",5.287729407600779,1.6226249898247342,3.6651044177760443,10.079179697438075,2.2092978835406183,28088,3,7
"[1, 0, 0, 1, 1, 0, 0, 0, 0, 1]",5.175739446073575,1.6822415653243796,3.493497880749195,10.188886623421025,2.1397199108622846,44946,4,6
"[1, 0, 0, 1, 1, 0, 0, 0, 1, 0]",5.1757383498941545,1.7129687317778879,3.4627696181162664,10.088614645259947,2.1545487305398465,56055,4,6
"[1, 0, 0, 1, 1, 0, 0, 0, 1, 1]",4.895049515928738,1.778745033915227,3.1163044820135113,10.104865041732598,2.174049528278289,67645,5,5
"[1, 0, 0, 1, 1, 0, 0, 1, 0, 0]",5.106365980846116,1.762386777856582,3.3439792029895337,10.201739509425831,2.160867858103279,5631,4,6
"[1, 0, 0, 1, 1, 0, 0, 1, 0, 1]",4.912765006571716,1.8871033937394857,3.0256616128322302,10.128078419126316,2.2010951272410866,14095,5,5
"[1, 0, 0, 1, 1, 0, 0, 1, 1, 0]",4.723481231156871,1.9696733602962102,2.753807870860661,10.154482989904587,2.216303531902551,75089,5,5
"[1, 0, 0, 1, 1, 0, 0, 1, 1, 1]",4.484200921734495,1.9922963367424378,2.4919045849920574,10.101348106953884,2.002703368934837,48696,6,4
"[1, 0, 0, 1, 1, 0, 1, 0, 0, 0]",5.0929392535214,1.735865642058256,3.357073611463144,10.01007093519792,2.116951848644843,37199,4,6
"[1, 0, 0, 1, 1, 0, 1, 0, 0, 1]",4.843790178644564,1.7591243460609098,3.0846658325836547,10.085772039844898,2.1574095116024243,41368,5,5
"[1, 0, 0, 1, 1, 0, 1, 0, 1, 0]",4.9200717866230175,1.8009383204702516,3.119133466152766,10.165804843674461,2.1546101477947435,76369,5,5
"[1, 0, 0, 1, 1, 0, 1, 0, 1, 1]",4.397202760139938,1.9753289408174801,2.4218738193224576,9.982487294533207,2.223571142206918,14770,6,4
"[1, 0, 0, 1, 1, 0, 1, 1, 0, 0]",4.62813050775635,1.8535881514696175,2.774542356286733,9.952957337639978,2.315589913339449,70797,5,5
"[1, 0, 0, 1, 1, 0, 1, 1, 0, 1]",4.365372739647767,2.0128759249751726,2.352496814672594,10.205874173395781,2.1955699275153546,30507,6,4
"[1, 0, 0, 1, 1, 0, 1, 1, 1, 0]",4.514662400173922,1.97104092343301,2.543621476740912,10.143860181590265,2.0777599333846792,78679,6,4
"[1, 0, 0, 1, 1, 0, 1, 1, 1, 1]",4.0375463633879765,2.180569927323046,1.8569764360649303,10.151037290792061,2.268391816617882,53071,7,3
"[1, 0, 0, 1, 1, 1, 0, 0, 0, 0]",5.201110089710867,1.6094363496619237,3.591673740048943,10.121356732990883,2.2085285390508194,77316,4,6
"[1, 0, 0, 1, 1, 1, 0, 0, 0, 1]",4.935204568522137,1.8038930236344408,3.131311544887696,10.101125921793818,2.071136242211321,54720,5,5
"[1, 0, 0, 1, 1, 1, 0, 0, 1, 0]",4.861107136142121,1.8002848699111627,3.0608222662309585,10.142019715340638,2.2427685008665903,44120,5,5
"[1, 0, 0, 1, 1, 1, 0, 0, 1, 1]",4.410636499953519,1.9865326250321045,2.424103874921414,10.316114271268685,2.2356547502649056,1185,6,4
"[1, 0, 0, 1, 1, 1, 0, 1, 0, 0]",4.887285679895571,1.9394477087321813,2.94783797116339,10.269296390263847,2.1932253481579322,31291,5,5
"[1, 0, 0, 1, 1, 1, 0, 1, 0, 1]",4.544504253028277,1.9567285223212407,2.587775730707037,10.114235973575392,2.1630066354120627,96851,6,4
"[1, 0, 0, 1, 1, 1, 0, 1, 1, 0]",4.407490535086623,2.090582808896001,2.3169077261906224,10.170126152936243,2.1636287131363763,98418,6,4
"[1, 0, 0, 1, 1, 1, 0, 1, 1, 1]",4.056866944497639,2.1601038274260347,1.896763117071604,10.174677545901307,2.179788061377372,86898,7,3
"[1, 0, 0, 1, 1, 1, 1, 0, 0, 0]",4.9274659187952095,1.7680643984723294,3.15940152032288,10.220880764654083,2.1527954971734915,44116,5,5
"[1, 0, 0, 1, 1, 1, 1, 0, 0, 1]",4.364080290215435,2.0657151426981777,2.2983651475172575,10.107852549838881,2.2148623915875354,78823,6,4
"[1, 0, 0, 1, 1, 1, 1, 0, 1, 0]",4.345273389245182,2.026932416023105,2.3183409732220768,10.20081336758292,2.1227877287098846,69965,6,4
"[1, 0, 0, 1, 1, 1, 1, 0, 1, 1]",3.731036134024967,2.260327787419783,1.4707083466051842,10.088754986246572,2.242561424187362,12289,7,3
"[1, 0, 0, 1, 1, 1, 1, 1, 0, 0]",4.622334541489816,1.8696499285000858,2.7526846129897304,10.168156531154699,2.202340524035448,94147,6,4
"[1, 0, 0, 1, 1, 1, 1, 1, 0, 1]",3.9334970136179086,2.2171655740095866,1.716331439608322,10.188293030171904,2.0813699193252457,43337,7,3
"[1, 0, 0, 1, 1, 1, 1, 1, 1, 0]",3.9186240461684023,2.1132658391642236,1.8053582070041787,10.03406533842441,2.1994471971996257,51948,7,3
"[1, 0, 0, 1, 1, 1, 1, 1, 1, 1]",2.9755620334167747,2.286638639381595,0.6889233940351795,9.904171346222764,2.0671352380845947,10839,8,2
"[1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",5.369627274526197,1.5565287557993195,3.8130985187268776,10.135942840255533,2.2812849800900024,54228,2,8
"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1]",5.369643930188205,1.5903001981586962,3.7793437320295085,10.086904049612231,2.1040305323266613,5387,3,7
"[1, 0, 1, 0, 0, 0, 0, 0, 1, 0]",5.226320788571941,1.6966206789080327,3.5297001096639087,10.034379268959016,2.331659788756441,53480,3,7
"[1, 0, 1, 0, 0, 0, 0, 0, 1, 1]",5.1838301567110285,1.7144052575716395,3.469424899139389,10.086733893491642,2.256246990951334,55222,4,6
"[1, 0, 1, 0, 0, 0, 0, 1, 0, 0]",5.205989680975845,1.701473107027267,3.504516573948578,10.046297282641248,2.3451966266247446,5403,3,7
"[1, 0, 1, 0, 0, 0, 0, 1, 0, 1]",5.2043038536392725,1.734273369268637,3.4700304843706355,10.196006400415554,2.1949549351334783,32279,4,6
"[1, 0, 1, 0, 0, 0, 0, 1, 1, 0]",5.139470085067521,1.7279634047214185,3.4115066803461027,10.178871741550862,2.3134085124560273,55421,4,6
"[1, 0, 1, 0, 0, 0, 0, 1, 1, 1]",4.883605674581712,1.8104348165541837,3.073170858027528,10.238065129567724,2.0517076622697124,46571,5,5
"[1, 0, 1, 0, 0, 0, 1, 0, 0, 0]",5.302083440675219,1.492345526469305,3.809737914205914,10.227737295525165,2.2439911805118387,23026,3,7
"[1, 0, 1, 0, 0, 0, 1, 0, 0, 1]",5.176671785322903,1.6175111794972503,3.559160605825653,10.250730527854547,2.155953827413619,31156,4,6
"[1, 0, 1, 0, 0, 0, 1, 0, 1, 0]",5.11498964444038,1.7518451731404276,3.363144471299952,10.12183618999706,2.160822219638305,39718,4,6
"[1, 0, 1, 0, 0, 0, 1, 0, 1, 1]",4.904640496331772,1.8196250411401615,3.08501545519161,10.052550072379626,2.212483146085044,6588,5,5
"[1, 0, 1, 0, 0, 0, 1, 1, 0, 0]",5.078155790970142,1.7671948280340237,3.310960962936118,10.152897273477357,2.1267857417759672,15576,4,6
"[1, 0, 1, 0, 0, 0, 1, 1, 0, 1]",4.909060668668936,1.8127864771049487,3.096274191563988,10.140310341575562,2.275173831652106,27398,5,5
"[1, 0, 1, 0, 0, 0, 1, 1, 1, 0]",5.007498074251043,1.8287603204902891,3.1787377537607533,10.084600971995743,2.0769968944229245,43525,5,5
"[1, 0, 1, 0, 0, 0, 1, 1, 1, 1]",4.4268935603392325,2.0686192062335453,2.358274354105687,10.020706806395513,2.175208438372005,43391,6,4
"[1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",5.345344565482541,1.6611483671645324,3.6841961983180083,10.183597123836499,2.270134557536162,32124,3,7
"[1, 0, 1, 0, 0, 1, 0, 0, 0, 1]",5.133530437708789,1.8231016217799636,3.310428815928825,10.197178040762573,2.1905336308760317,33713,4,6
"[1, 0, 1, 0, 0, 1, 0, 0, 1, 0]",5.1580815146252235,1.62853400251527,3.5295475121099535,10.041012539858064,2.199851901452859,60092,4,6
"[1, 0, 1, 0, 0, 1, 0, 0, 1, 1]",4.861591132202568,1.9414163942748022,2.9201747379277654,10.094227454393526,2.1717023708696583,99342,5,5
"[1, 0, 1, 0, 0, 1, 0, 1, 0, 0]",5.00058978801895,1.7099260647583594,3.290663723260591,10.100846530720364,2.2958685325115913,12285,4,6
"[1, 0, 1, 0, 0, 1, 0, 1, 0, 1]",4.826912730575363,1.84919834256547,2.977714388009893,10.107337037017459,2.0707591880051,68074,5,5
"[1, 0, 1, 0, 0, 1, 0, 1, 1, 0]",4.742615777048244,1.915371014294627,2.827244762753617,9.911671965578561,2.1795190830565705,43369,5,5
"[1, 0, 1, 0, 0, 1, 0, 1, 1, 1]",4.448202660573462,1.9511941213280837,2.4970085392453782,10.000238485188786,2.236710662054611,74529,6,4
"[1, 0, 1, 0, 0, 1, 1, 0, 0, 0]",5.106541213788167,1.6504443619558553,3.4560968518323114,10.088684041248799,2.1423262639634904,81634,4,6
"[1, 0, 1, 0, 0, 1, 1, 0, 0, 1]",4.900653785262313,1.9293700968017415,2.971283688460572,10.166745055898987,2.282078945902745,64092,5,5
"[1, 0, 1, 0, 0, 1, 1, 0, 1, 0]",4.700035304666673,1.969140584873291,2.730894719793382,10.16143081876849,2.277970974815578,12987,5,5
"[1, 0, 1, 0, 0, 1, 1, 0, 1, 1]",4.62077784153127,1.9458750708354688,2.674902770695801,10.040801433148742,2.2212351726565474,31009,6,4
"[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]",4.989526417479166,1.9333623085734306,3.056164108905735,10.129950426859011,2.2678632305764133,29465,5,5
"[1, 0, 1, 0, 0, 1, 1, 1, 0, 1]",4.445598472936799,1.9417280582335916,2.503870414703208,10.064027714032239,2.310193303612722,13298,6,4
"[1, 0, 1, 0, 0, 1, 1, 1, 1, 0]",4.502955114848043,1.9608754235766082,2.542079691271435,10.013299101378772,2.311017924654439,20628,6,4
"[1, 0, 1, 0, 0, 1, 1, 1, 1, 1]",3.878049736929517,2.3129449732950347,1.5651047636344821,10.07695001461569,2.2232718713286275,3829,7,3
"[1, 0, 1, 0, 1, 0, 0, 0, 0, 0]",5.197709240654295,1.5418891546428604,3.6558200860114347,10.085173337287689,2.097803438757947,69788,3,7
"[1, 0, 1, 0, 1, 0, 0, 0, 0, 1]",5.05270583259773,1.7709415047127424,3.2817643278849875,9.918301107017312,2.1138589056828865,89844,4,6
"[1, 0, 1, 0, 1, 0, 0, 0, 1, 0]",5.032006807294724,1.808249390937027,3.2237574163576976,10.0081660881851,2.17411989693462,39582,4,6
"[1, 0, 1, 0, 1, 0, 0, 0, 1, 1]",4.866087237633447,1.9710542230975139,2.8950330145359335,10.17853084471472,2.277720260612947,75641,5,5
"[1, 0, 1, 0, 1, 0, 0, 1, 0, 0]",4.956979323865948,1.690407814016917,3.266571509849031,10.032204229621628,2.1478237105346434,66062,4,6
"[1, 0, 1, 0, 1, 0, 0, 1, 0, 1]",4.8175052165412104,1.9834885477709103,2.8340166687703,10.104488203393482,2.148029888504128,6749,5,5
"[1, 0, 1, 0, 1, 0, 0, 1, 1, 0]",4.906396120527937,1.8427410395230877,3.0636550810048493,10.1824863591811,2.2280624359086127,2192,5,5
"[1, 0, 1, 0, 1, 0, 0, 1, 1, 1]",4.290570136511601,2.0550198244817066,2.2355503120298943,9.906243637632144,2.2819993686380413,2145,6,4
"[1, 0, 1, 0, 1, 0, 1, 0, 0, 0]",5.134893310946422,1.6390252538173689,3.4958680571290532,10.09019206007173,2.086144274524726,49167,4,6
"[1, 0, 1, 0, 1, 0, 1, 0, 0, 1]",4.878226710909708,1.819133252300704,3.059093458609004,10.085331718432375,2.218022632402438,36904,5,5
"[1, 0, 1, 0, 1, 0, 1, 0, 1, 0]",4.85195917589922,2.031753569093979,2.8202056068052412,10.1458902369577,2.3383950471379866,1637,5,5
