Mating_Steps,Fitness_Mating,Num_Look_Before_1_Mating
3,15.274128639636817,8
2,13.662580339577449,15
4,12.994221108566311,5
4,12.510799587389828,8
4,11.648385741000062,7
3,11.591322081134892,8
3,11.509637302961632,8
3,10.817924692145091,8
3,10.307560954800756,8
3,9.829662258329428,8
3,9.694787225066005,8
2,9.332570209598751,9
4,9.200870597504391,3
3,9.122902867728302,8
3,8.830191552141272,8
3,8.706159732408905,8
4,8.667377877612681,8
4,8.331308139027179,8
4,8.324104302525708,8
3,8.276325534073553,8
3,7.9905262237482795,8
2,7.946206784871148,9
3,7.524973297985376,8
3,7.370518657665373,8
3,7.318713437491839,8
3,7.268629909752033,8
5,7.138608344452452,8
3,6.983889718568561,8
3,6.959459046764909,8
3,6.894392609374684,8
3,6.715284608121159,8
3,6.5693816420375715,8
3,6.375690687463122,8
3,6.33719767529637,8
3,6.106074908622791,8
3,6.09835021894115,8
4,6.045910885179284,8
4,5.874540580818842,8
3,5.601400654680611,8
3,5.596739163124964,8
4,5.489230070653893,8
3,5.29910883329131,8
2,5.293058981673452,8
3,5.09447817854488,8
3,5.056772536332076,8
2,5.028987275278078,8
4,4.958025954303501,3
4,4.791608910884814,8
5,4.78951166316331,8
5,4.665943263280055,8
4,4.645135546420884,8
5,4.595536738591179,8
2,4.585515297809393,15
4,4.464058939224486,0
3,4.259905378080207,8
4,3.8752406664946744,3
3,3.733348362668581,8
3,3.7037560262277465,8
3,3.6226168271526697,8
3,3.5834805115968837,15
3,3.5665931606722,8
5,3.4900927046689985,8
5,3.4747843834290677,8
3,3.4085157201473475,8
3,3.3440784923689133,5
2,3.2016296765666032,8
3,3.1560133994955724,8
3,2.8780121891324297,8
3,2.8678820634889304,8
4,2.8062916019008846,8
3,2.7462628959309567,8
4,2.5395166528233064,3
3,2.527522637591481,8
3,2.2598897566443723,8
3,2.062986850868157,8
3,1.8222115391394356,8
3,1.6654855742307673,8
3,1.6454202134455356,8
3,1.5810847671003376,8
5,1.3043774894882239,8
3,1.2614516100394422,8
4,1.0822762588256731,5
3,1.0145847450495489,8
3,0.5671955317760036,8
4,0.5359239275986667,3
4,0.0,5
2,0.0,9
3,0.0,8
3,0.0,8
4,0.0,3
3,0.0,8
3,0.0,8
3,0.0,8
2,0.0,9
3,0.0,8
2,0.0,8
4,-0.4698441863461409,8
3,-0.5519047072500829,8
4,-4.8455219416508175,0
4,-16.265145059093463,0
