Mating_Steps,Fitness_Mating,Num_Look_Before_1_Mating
3,13.887645257898983,7
3,13.398279951367508,7
3,13.191220593452401,7
3,13.055955886676049,7
3,12.870695245699594,7
2,12.592038609406487,7
2,12.514428291689992,7
3,11.551521713466375,7
3,11.477224703094791,2
2,11.353269175151409,7
2,11.111835317918427,7
2,11.023740120888242,7
2,10.996404045291923,7
3,10.994493100169427,7
3,10.75129219976206,2
2,10.67844920493172,7
2,10.07812545122545,7
2,9.45432192396855,7
3,9.441502829029734,7
2,9.292018814531776,2
2,9.13376724944804,7
2,9.080256512248729,7
3,8.89618968772607,2
2,8.885684886929074,7
2,7.802338513520848,7
2,7.778448382845017,7
2,7.497044464724432,7
3,7.39450978210359,7
3,7.370673874604401,7
2,7.1874623721801285,2
3,6.919241931740495,7
2,6.891103426099685,7
3,6.499040987714892,7
3,6.460952403114472,7
2,6.402934845670954,7
2,6.340997624314196,7
3,6.337317187667608,7
3,6.3249171420350905,7
3,6.261366700504183,2
2,6.233229853375374,7
3,6.117216832765429,7
3,5.89884406229983,7
2,5.823881132319473,7
2,5.410797831013279,7
3,5.356316894209191,7
2,5.186271013949703,7
2,5.090396877429556,7
3,5.065421591137163,7
3,5.029969634151719,7
3,5.015046881026974,1
2,4.990453992089142,2
2,4.830713665260135,7
3,4.808415361913156,7
3,4.381817752245541,7
2,4.2469343085321825,7
2,3.980815432107481,7
3,3.9061159200935984,7
3,3.894725125953851,2
2,3.8577860710536793,7
2,3.7668336195737586,7
3,3.658182580631423,7
3,3.6569864852337286,2
2,3.558011340957317,7
2,3.279693141271487,7
2,3.1975329147485114,2
3,3.1435843454734593,2
2,2.7176021326770186,7
2,2.657973455147113,7
3,2.391591238253014,2
2,2.241959368567617,7
3,2.1854832331648355,7
3,1.934235241835796,7
3,1.5239445739683983,7
3,0.9181976637928786,2
3,0.7256114058060081,7
2,0.22432312591897485,2
2,0.12263116566051613,2
3,0.0,7
2,0.0,2
2,0.0,2
2,0.0,7
3,0.0,7
2,0.0,7
2,0.0,7
2,0.0,7
3,0.0,7
3,0.0,2
2,0.0,2
3,0.0,7
2,0.0,7
3,0.0,2
2,0.0,7
2,0.0,7
2,0.0,7
3,0.0,2
2,0.0,7
2,0.0,2
2,0.0,7
2,0.0,7
3,-0.786606079860416,2
