Mating_Steps,Fitness_Mating,Num_Look_Before_1_Mating
3,15.174610182154446,6
3,13.65981431852873,5
4,12.643701480878585,5
2,12.603261991604484,6
3,11.879612358832931,5
2,11.506628978752971,14
3,11.498821767013224,5
3,11.469220233997078,5
2,11.11295344102436,5
2,10.892000792335132,5
2,10.790813676045815,14
2,10.543273178595513,5
2,10.345882759518657,5
3,10.156633843116222,5
2,10.072103381792347,5
2,9.565478329047236,14
2,9.190809263298593,14
4,8.849372313901409,5
4,8.723576562787432,6
2,8.70903288754131,6
2,8.538291172460994,5
2,8.479492229835616,5
3,8.32756411743034,5
2,8.1753448107934,14
3,8.166121471421032,5
2,7.750153692097047,5
3,6.930977804662348,5
3,6.864985028431683,5
3,6.801247230429388,5
3,6.757256099461163,5
2,6.640709949314758,6
3,6.612718755767892,5
3,6.460863398506865,5
3,6.373142481255094,5
3,6.3560179013336136,5
3,6.280400388013302,5
2,6.277472717530573,6
3,5.933760844391797,5
3,5.852157908213583,5
4,5.802674647710793,5
3,5.591711107780308,5
2,5.495615358900464,5
3,5.353860968500738,5
2,5.277998563046547,5
3,5.237852247893417,5
3,5.040642975516834,5
2,4.943070408290292,5
3,4.916361174659225,5
3,4.901042175525411,5
2,4.721123819821261,5
3,4.70507106207856,5
4,4.647936901165071,5
3,4.557184857259114,5
2,4.454536327206929,6
3,4.3731550569278825,5
3,4.204985265389701,5
2,4.039297720185948,14
4,3.997849464896812,5
2,3.847171035098616,14
2,3.778227636261877,5
2,3.7386640620584064,5
3,3.508578676733306,5
2,3.434544052389902,14
3,3.2613369949840116,5
3,3.174650023734272,5
2,3.0293984887056027,5
3,3.0068414520884152,5
3,2.3471811553401603,5
3,2.2092198465782715,5
3,2.1841710341769494,5
4,2.1710897726274636,5
3,1.9458457114995928,5
2,1.7280173930171894,5
3,1.5767570319370776,5
3,1.2109749003541,5
4,1.1333144717489967,5
3,0.9205434360288991,5
4,0.8506517004941871,5
2,0.5121243584915978,5
4,0.5103745593371123,5
2,0.0,5
3,0.0,5
2,0.0,5
2,0.0,5
2,0.0,6
2,0.0,5
2,0.0,5
2,0.0,5
4,0.0,5
3,0.0,5
3,0.0,5
2,0.0,14
2,0.0,14
2,0.0,5
4,0.0,5
2,0.0,5
2,0.0,6
2,0.0,5
2,0.0,5
4,0.0,5
