Mating_Steps,Fitness_Mating,Num_Look_Before_1_Mating
2,15.425741772414895,6
2,15.191308049693514,6
2,14.88952111554104,6
3,14.569534453411741,6
3,13.991171976435355,6
2,13.60276238615544,6
2,13.045821380746208,6
2,12.482878559995726,6
2,11.955394954154784,6
3,11.565204119733549,6
2,11.398569108372918,6
3,11.258582170763887,6
3,9.859039320883198,6
5,9.748371092098353,6
3,9.629522751745036,6
3,9.489403103265268,6
3,9.376623422486404,6
2,9.291062343192095,6
2,9.130255399826531,6
3,9.041426678865491,6
3,8.902831733139198,6
2,8.637654201217302,6
1,8.619685442063503,10
3,8.61144357836856,6
2,8.50738723385145,6
3,8.42406987993045,6
3,8.404146118866194,6
3,8.363954270988007,6
2,8.151762028867925,6
3,7.989885899356441,6
2,7.832022019518302,6
2,7.789092641191541,6
4,7.506083451462889,6
3,7.461480359506865,6
3,7.315785708679368,6
2,7.136566640629269,6
2,6.919162351089959,6
2,6.8244441984606965,6
3,6.667769763842422,6
2,6.594982448903021,6
3,6.518615445744162,6
2,6.4883502456519295,6
3,6.466315958854237,6
3,6.226664655967305,6
3,6.211673122163591,6
2,6.196521964130486,6
3,6.017535542779632,6
3,5.761894696365713,6
2,5.427476259254977,6
3,5.398454385806877,6
3,5.394580510585386,6
2,5.310807323925117,6
2,5.275146809395287,6
3,5.182514683057796,6
2,5.17176011757004,6
5,4.982670510255279,6
3,4.951745639804482,6
3,4.912675229187711,6
5,4.645686330435645,6
3,4.630511588302849,6
2,4.548635872896461,6
3,4.4766736308488,6
3,4.310017289513115,6
3,4.307744830228785,6
3,4.211750580875097,6
3,3.9075605324173432,6
3,3.8867693307903304,6
3,3.8471138307069257,6
3,3.752414682098946,6
2,3.6912248620103636,6
3,3.62358551143394,6
5,3.5542564318693053,6
3,3.5218276300033997,6
2,3.3007096102452564,6
3,3.2123333738918705,6
3,3.076698825039963,6
3,3.04157591017216,6
3,2.9258713020669074,6
2,2.8440161813615017,6
3,2.7792571644178263,0
3,2.571961563166407,6
3,2.566029286338213,6
2,2.4877994526813882,6
3,2.3034447093511554,6
5,1.511933258463924,6
3,1.3810881598754103,6
5,1.2134421310871302,6
3,0.8236266047536782,6
3,0.0,6
2,0.0,6
2,0.0,6
2,0.0,6
2,0.0,6
2,0.0,6
2,0.0,6
3,0.0,6
2,0.0,6
3,0.0,6
2,0.0,6
3,0.0,6
