Mating_Steps,Fitness_Mating,Num_Look_Before_1_Mating
2,12.823410477096125,11
3,11.14265050714693,11
2,11.08121677135429,7
4,10.972191812288195,11
2,10.767953434839967,11
3,10.707470763386528,11
3,10.371376640771146,11
3,10.063197467963434,7
3,9.984111055055166,7
3,9.892617801222741,7
1,9.829567827255449,11
2,9.478909842663432,11
3,9.438392239742784,4
1,9.180307285140435,11
2,9.093697041454014,7
4,8.83975096662003,4
3,8.791493580152295,11
2,8.619465762251485,11
3,8.586891659733212,11
2,8.443890497992939,11
2,8.32849510783637,11
2,7.935374443792345,11
2,7.874665457916397,7
3,7.842310912254945,4
3,7.712374722865405,4
3,7.436929953184777,4
2,7.43061907915952,11
2,7.308262270145512,7
3,7.303623833147331,4
2,7.12976442099243,7
3,7.0036789209818995,11
2,6.992248056739875,7
2,6.964058775422098,11
2,6.83977248684185,7
2,6.783505395472718,7
3,6.688091568878345,4
2,6.586925194594857,7
3,6.578250375443458,7
3,6.530861206590927,7
3,6.529536740809435,11
3,6.487000592632285,11
3,6.183983147067099,11
3,6.112900667999831,7
3,6.007021642150187,11
1,5.884379556339348,11
2,5.864006443194452,11
3,5.805355391837367,4
3,5.769908465926141,4
2,5.702321356419526,11
2,5.6970606391090035,11
3,5.63924213971093,7
1,5.606658100986085,11
3,5.551541426090658,4
3,5.479173147700239,4
3,5.469467857184247,4
3,5.066509918862128,11
3,4.981640490562152,11
3,4.913380314601901,4
3,4.815631490345053,4
1,4.80908525728152,11
2,4.673113716388533,11
2,4.626570912057354,7
3,4.593218842686607,4
2,4.502412339886602,7
2,4.459692716437712,11
3,4.375160104244466,11
3,4.35020210147536,4
2,4.172338428719458,11
3,4.117201271231368,4
3,4.042979170003223,7
3,3.781634258714374,4
3,3.5019962822402206,11
1,3.347001620815214,11
4,3.3240151514434455,7
2,3.3045367940308275,11
3,3.059894017647335,11
3,3.029085981245194,11
3,1.5652292511601011,4
3,1.3698154919631715,4
3,0.8873927007586349,4
3,0.0,7
2,0.0,7
2,0.0,11
2,0.0,11
3,0.0,11
2,0.0,11
2,0.0,7
2,0.0,11
1,0.0,11
2,0.0,7
2,0.0,7
3,0.0,7
3,0.0,4
3,0.0,11
1,0.0,11
2,0.0,11
2,0.0,11
3,0.0,11
1,0.0,11
3,-0.4005706488064167,7
