Mating_Steps,Fitness_Mating,Num_Look_Before_1_Mating
2,14.311500255046319,11
2,11.943735574094601,11
2,11.743456210230955,11
2,10.997396907238976,11
2,10.94421168799759,11
2,10.452801633290786,11
2,10.410375477864543,11
2,10.046576670121793,11
3,9.340032490939885,2
3,8.505222511344638,11
2,8.165347816831083,11
2,7.599931055906158,11
2,7.388320566746003,11
2,7.310906657139913,11
3,7.151860127358839,11
2,6.918049620831461,11
2,6.872863570908422,11
2,6.785995223073797,11
2,6.764566630537512,11
2,6.7531701405799005,11
2,6.57803764707803,11
2,6.577723156559312,11
2,6.383282065218804,11
2,6.3076761784329705,11
2,6.2086855212845915,11
2,5.981711934989791,11
2,5.502898366263754,11
2,5.468122153140925,11
2,5.254434791727249,11
2,5.125207657734199,11
2,5.099298949625247,11
3,5.043344641974777,2
3,4.787523949044099,10
3,4.658076741966484,2
3,4.623070626295201,11
2,4.604624319991019,11
2,4.578864995467119,11
2,4.438598978079256,11
3,4.434309090309796,11
2,4.303465675796766,11
2,4.291926167799041,11
2,4.276654983972222,11
3,4.025456611212968,11
2,4.0048883756704505,11
2,3.857235907844908,11
2,3.803848966276094,11
2,3.5527090632283675,11
2,3.0808674200124386,11
3,3.0553879483347686,2
2,2.7157650027706524,11
2,2.564491100375326,11
3,2.400952397632624,11
2,2.356748505659877,11
2,2.2013508593780635,11
2,2.1998945394023295,11
2,2.1540409966579617,11
2,2.147165519793254,11
2,2.0440907586042307,11
2,1.7546380034600393,11
2,1.7487961275147992,11
3,1.4652751222821045,11
2,1.3719987413696408,11
2,1.233141301807903,11
2,1.1432256275216526,11
2,0.9979392364256032,11
2,0.7094575010180426,11
2,0.5194881889335026,11
2,0.4315120198118101,11
2,0.36948950474887,11
2,0.3584604491700212,11
3,0.0,11
2,0.0,11
2,0.0,11
2,0.0,11
2,0.0,11
2,0.0,11
3,0.0,11
2,0.0,11
3,0.0,2
2,0.0,11
2,0.0,11
2,0.0,11
2,0.0,11
2,0.0,11
2,0.0,11
2,0.0,11
2,0.0,11
2,0.0,11
3,0.0,11
3,0.0,11
2,0.0,11
2,-0.24269496077454455,11
3,-0.5119084733108412,11
2,-0.9705430137200537,11
3,-1.0148611410347224,2
3,-1.1598210754575917,2
2,-1.355734516451382,11
2,-2.113697886911001,11
3,-3.496237307416096,11
3,-3.705248154847875,11
