Mating_Steps,Fitness_Mating,Num_Look_Before_1_Mating
2,15.578491794667016,12
3,11.396438162151089,12
2,10.569252050596333,12
2,10.244122651377578,12
2,9.953723731335916,12
3,9.775392147819074,12
3,8.59757988073709,2
2,8.162516052330206,12
2,7.132891359891385,12
3,6.788842656640053,12
2,6.7463123417911515,12
3,6.589000327966405,12
2,6.506900907713977,12
2,6.430917781154832,12
3,6.345587845652618,12
4,6.291963848357092,2
3,6.285864514146169,2
4,6.168891460757354,12
3,6.02186277918155,12
2,5.975148655668418,12
3,5.7049291973337475,12
2,5.678006576672546,12
2,5.5276022947051935,12
2,5.304423149084924,12
2,5.1930964691083155,12
3,5.124540954425267,12
4,5.096475779799508,2
3,5.05349238081136,12
3,4.855597963168091,12
3,4.69503998009178,9
3,4.480560571030065,12
3,4.4500265209623056,12
2,4.177181835889035,12
2,4.144563555980714,12
2,3.983097582046404,12
2,3.850974843690228,12
3,3.726322235070212,12
2,3.5739756942337113,12
2,3.283069748726853,12
2,2.637009188857351,12
2,2.484493550504565,12
4,2.394404002764868,12
3,2.3535592778124546,12
2,2.307648858830049,12
2,2.2733362360480474,12
2,2.1069019559221225,12
2,1.7232270001343633,12
2,1.5313827340122632,12
4,1.4185004397993541,2
2,1.3777947480599018,12
2,1.2520545585679743,12
2,0.7694266340935538,12
3,0.7311894513533339,12
2,0.5777073188294768,12
2,0.5050641345313913,12
2,0.4209857138140416,12
3,0.2718374855146397,12
3,0.04280798904467886,12
4,0.011794060023760267,2
3,0.0,12
2,0.0,12
4,0.0,9
2,0.0,6
2,0.0,12
2,0.0,12
2,0.0,12
1,0.0,6
3,0.0,12
3,0.0,2
3,0.0,12
2,0.0,12
3,0.0,4
2,0.0,12
2,0.0,12
3,0.0,12
2,0.0,12
2,0.0,12
3,-0.1424998719085666,2
3,-0.4274499013252875,12
5,-0.9161520000887098,5
3,-1.448987904433218,12
2,-1.8390485946993786,6
2,-1.945972721286732,12
2,-2.1684707554323435,12
3,-2.2486747948021293,12
3,-2.6209386841111684,2
3,-2.642311726731931,2
4,-2.8265926454950794,2
2,-2.829684370321633,12
3,-2.8488503639593423,12
3,-2.900769056394501,12
3,-2.9060811823083608,12
4,-4.297229975870643,2
3,-4.303121215495284,12
4,-4.520299582766546,2
3,-4.55157306136044,12
2,-4.658397909872351,12
4,-5.1665125487563754,2
3,-5.776020052231329,12
3,-11.85881861426537,2
