Mating_Steps,Fitness_Mating,Num_Look_Before_1_Mating
3,12.71747971187758,3
2,11.354017057021103,9
3,11.21178159145948,3
2,8.844742797262185,7
2,8.780990154297879,7
2,8.73186891513005,7
2,8.084625270648615,7
2,7.6113347395807,9
2,7.538742510751609,3
3,7.50165920660325,5
3,7.264777553808546,7
3,7.072398463485879,3
2,7.005468779049107,7
3,6.543268432529915,1
2,6.328422168814342,3
2,6.250680833048369,3
2,6.225924037577791,3
3,6.173830513769644,5
2,6.1480046517334905,7
3,5.983949983395693,7
3,5.957064642101788,5
3,5.483754946219953,7
2,5.3949965621392035,7
4,5.146447173381748,5
3,5.0416987867447265,5
2,4.757410961409269,7
2,4.5402713733378945,7
2,4.1677705443599535,3
2,4.058421799880868,3
3,4.032720771526509,7
2,3.8460583541051347,5
2,3.832568992195945,9
3,3.697989541904497,5
2,3.490862699520221,3
2,3.3640322373689866,7
3,3.3477241344921946,3
2,3.2538380722494473,5
3,3.21806496300579,5
3,3.1634663365497637,3
3,3.0842313881183614,7
3,2.958183931252514,5
2,2.909556691032776,7
2,2.9014237266991056,3
3,2.7875165314137647,7
3,2.6791944025153125,7
2,2.666918716489058,3
3,2.2583112892839488,5
3,2.157002025459861,5
4,2.0809809079565547,5
2,1.9477689391476325,7
2,1.4221781307919503,9
2,1.3398271906878314,7
2,1.132840687124414,3
3,1.1320655188921602,3
2,1.0710928583301556,3
2,0.9851180156402446,3
3,0.8416641022190197,7
2,0.8274411438278406,3
2,0.7821286682295012,3
4,0.29340781997610854,2
2,0.22058255568917673,3
3,0.10562806619690157,5
3,0.07293667154955186,7
2,0.0,3
2,0.0,9
3,0.0,5
2,0.0,7
2,0.0,7
3,0.0,3
3,0.0,7
2,0.0,9
3,0.0,7
2,0.0,7
2,0.0,7
2,0.0,7
2,0.0,7
2,0.0,9
2,0.0,7
3,0.0,7
3,0.0,7
2,0.0,7
2,0.0,9
2,0.0,7
3,-0.19114401233904577,7
2,-0.20917788803288406,7
4,-0.24311627827078475,5
3,-0.37618731398438854,7
3,-0.40292922733958925,5
3,-0.43620675278229815,7
2,-0.4495068370283217,7
3,-0.913704857156322,5
3,-1.1698312571922393,7
2,-1.3203774613830745,7
2,-1.8955985417665868,3
3,-2.0612213936300705,7
2,-2.0913627244256405,7
3,-3.6693280835220836,5
4,-4.034982618139764,2
3,-5.047219292879933,7
4,-9.246251139637991,2
