Mating_Steps,Fitness_Mating,Num_Look_Before_1_Mating
5,14.657273535056415,5
4,14.488836373229342,5
5,14.015928279639137,2
4,13.12403906953521,5
8,11.473784114583946,2
4,11.383170300784409,5
4,11.27623172165607,5
3,10.900398588551216,5
7,10.704979487178642,2
5,10.407213367019327,5
5,10.308858575354662,1
4,10.154091891548829,5
4,10.027224964579176,2
3,9.933420532299676,5
4,9.851514713589307,2
5,9.744963174001345,1
3,9.730109865781916,3
4,9.590664281025592,9
4,9.497423557258873,5
4,8.960759594090558,5
4,8.958175223848924,5
6,8.346125997550761,2
5,8.294216359985127,5
4,8.057343726776875,5
5,7.987246348950222,1
4,7.975024394853483,2
6,7.677979247502151,3
4,7.643727225286881,5
5,7.586248479134051,2
5,7.565167081659389,1
7,7.4652857609770304,2
6,7.4533308440710115,2
5,7.412248862031909,2
6,7.128990266763168,3
5,6.851534730232778,1
4,6.805242038689542,5
3,6.599272124579217,3
5,6.562379437242409,2
6,6.491586374417592,3
4,6.4810633649627505,2
5,6.216524270526499,1
6,6.138002766746935,2
4,6.09890555205488,2
6,6.048949521667181,1
6,5.838018463271579,2
5,5.763617157386525,2
5,5.756526026143975,5
5,5.606784643050151,1
5,5.577443239601141,5
4,5.390986473243055,2
5,5.293073446076116,5
3,5.290967899010791,2
7,5.258665236153806,2
6,5.187861486132334,5
5,5.139598870915549,2
3,5.120148191669847,3
5,4.939499933968555,1
5,4.902944486911974,5
5,4.853660270798719,5
4,4.788835020802331,5
5,4.74543622572356,5
5,4.641140799513147,5
5,4.6106208985702,1
6,4.571565788950956,5
4,4.530953627080452,2
4,4.3207332806469845,2
4,4.222674702974875,5
4,4.214951668140536,5
3,4.20239335464408,2
4,4.065221845725056,2
5,3.9357010756988045,2
6,3.7300491207304267,1
7,3.655092840603137,2
4,3.6385242875367165,2
3,3.6338086476332387,5
5,3.616216064298026,5
5,3.5944205018354163,1
4,3.474310245718848,2
5,3.3827737368687902,1
3,3.3374183172541816,2
4,3.255703694118739,5
6,3.2409466483007847,1
5,3.184035931826502,5
5,3.1235084569273006,5
5,3.104279015982147,1
5,2.622322781226882,5
4,2.2905881522378646,2
4,2.110581337365214,5
5,2.043646263164571,2
4,1.9235649102003904,5
5,1.8704056209777722,5
7,1.6868236522048665,2
5,1.3509345071580316,2
4,0.8586109866664637,2
8,0.4817729768325547,1
3,0.0,3
4,0.0,2
5,0.0,1
4,0.0,2
4,0.0,5
