Mating_Steps,Fitness_Mating,Num_Look_Before_1_Mating
3,16.364993753291564,3
3,15.084329989621331,3
5,13.705206358607386,3
3,12.618526982001383,3
3,12.525839891552353,3
5,12.27330953918802,2
4,12.262183874701407,2
4,11.130585854238252,3
4,10.868750171011621,3
3,10.725185152857069,3
4,10.678659593045616,3
3,10.497189456104433,3
3,10.469700151053637,3
4,10.187197821312662,3
4,9.95134813009902,3
3,9.419563420817099,3
5,9.228798298803602,3
4,9.1877488034323,1
3,8.844532008419597,3
3,8.393648079372047,3
2,8.320749433011358,6
4,8.290053321957291,3
4,8.251308207846362,3
3,8.166281313175086,3
3,8.0393801885843,3
4,7.946801553372946,3
5,7.923260807149884,2
3,7.8667923713014005,3
2,7.728682110427846,6
4,7.7083768202632275,3
4,7.651217882296642,3
3,7.457621468338569,3
4,7.323742774975203,3
3,7.162736637444695,3
3,7.0852621588524975,3
5,7.039343610898484,3
5,6.92364034838536,3
4,6.7596198891306525,3
4,6.723521765929933,3
4,6.632693585680649,3
4,6.618430506636795,3
5,6.567826974649133,3
5,6.519671126315348,3
3,6.301308125117961,3
4,6.251512374753355,3
4,6.245402029856745,3
3,5.81953082240585,3
4,5.817075301398093,3
4,5.786498031249015,3
5,5.508776063662141,3
3,5.502073424318329,3
3,5.448074575435161,3
5,5.395561404711463,3
4,5.378557817963358,3
4,5.340035489134943,3
4,5.339056364575681,3
4,5.334118746652677,3
4,5.126514414093536,1
3,5.051622388252536,3
5,5.034444858190367,2
4,5.031810436480461,3
2,4.996829875334749,3
4,4.960683509625914,3
4,4.914401610855569,3
3,4.90188935629428,3
4,4.84631586093452,3
4,4.830335506051713,3
3,4.683843782528598,3
3,4.598290832270239,3
4,4.132495738653769,3
4,4.075671708450629,3
5,3.9913879246615123,3
2,3.6845767911245586,3
4,3.6837561755536354,3
5,3.4668876914366837,3
3,3.38248294531295,3
2,3.200661147769373,3
4,3.1998378196209396,3
4,3.1697139801950733,3
5,3.054822468290312,3
4,2.8755261662540095,3
3,2.866174749427861,3
3,2.8453914912307385,3
4,2.51080240375654,1
4,2.176796474087528,3
3,2.0660027022779843,3
5,1.9455223370327381,3
4,1.8928466817612772,3
5,1.518499927960372,0
4,0.6653738343177782,3
4,0.0,3
4,0.0,3
2,0.0,6
2,0.0,3
5,0.0,3
2,0.0,6
5,0.0,3
3,0.0,3
3,0.0,3
3,0.0,3
