Mating_Steps,Fitness_Mating,Num_Look_Before_1_Mating
2,15.426893365448844,11
2,13.241622941381308,11
2,12.948954226465135,10
2,12.16593158916235,10
2,11.964575967592808,10
3,11.436705143465279,10
2,11.170200161615607,10
2,10.10779850326211,10
2,10.103192162423818,10
2,9.814967476210747,10
2,9.74450379806582,10
2,9.546424966948639,10
3,9.026261599909892,10
2,8.83924813894146,11
2,8.543898468338742,11
3,8.540718824285797,10
2,7.8337628202560765,10
2,7.471791132398181,10
2,7.353892229088187,10
2,7.351848243310972,10
2,7.147915858748329,10
2,6.933344280806285,10
2,6.926229884197092,10
2,6.871684289976464,11
2,6.692669608505643,10
2,6.160355574105745,10
2,6.087766934715535,10
2,5.981442570633426,10
2,5.729963743780759,10
3,5.669101994151601,10
2,5.609832680192339,10
2,5.597648974761762,10
2,5.39645858687177,10
2,5.383607525228157,11
2,5.350663943077752,11
2,5.336616310781535,10
2,5.306741327876326,10
2,4.90203626941725,11
2,4.102556789239411,11
2,4.056077521632422,10
2,4.041971975557843,10
2,3.5729942567229465,10
2,3.571413642385229,10
2,3.418155060335688,10
3,3.0690721806378534,10
2,3.032618812016353,10
2,2.999743558153977,10
2,2.925042182015387,10
2,2.8920165656191283,10
2,2.5667317886378545,10
2,2.5061722533099164,10
2,2.480696383539142,10
2,2.2212041063091554,10
2,2.2055088257387805,11
2,1.7695400810505708,10
2,1.7143093516138386,10
2,1.694606490286093,10
2,1.5918495078183028,10
2,1.5774422347873411,10
2,1.538703353318505,10
2,1.5211748380764831,10
3,0.8630278759185153,10
2,0.7729208246457056,10
2,0.45682265674303757,10
2,0.4106354403115473,10
3,0.36200079970120314,10
2,0.2769965620072199,10
2,0.21974866304621266,11
3,0.09416720119952293,2
2,0.0,10
3,0.0,10
2,0.0,10
2,0.0,10
2,0.0,10
2,0.0,10
2,0.0,10
2,0.0,10
2,0.0,10
2,0.0,10
2,0.0,10
2,0.0,10
2,0.0,10
2,0.0,10
2,0.0,10
2,0.0,10
2,0.0,10
2,0.0,10
1,0.0,10
2,0.0,10
2,0.0,10
2,-0.3153885910132246,10
2,-0.5566176876986537,10
2,-0.5752951365930565,11
2,-0.6490389321691437,10
2,-0.8626462831625847,10
2,-0.9254993429698981,10
2,-1.1047898474897861,10
2,-1.3635234294938234,11
2,-1.7749188348746152,10
3,-3.810894240318758,10
