Mating_Steps,Fitness_Mating,Num_Look_Before_1_Mating
3,19.88014131439289,1
2,10.54505129174441,10
2,10.103929990424763,10
3,9.598068944304215,11
2,9.563272478544611,11
3,9.540695054816046,10
3,8.322677697059625,11
2,8.182521722162269,11
3,8.088999808003202,5
3,7.10514300364893,11
2,7.0167902751219255,10
2,6.97298245756823,13
2,6.886479883910123,11
3,6.486370975764803,11
2,6.231257411837397,10
2,6.209717295396198,10
3,5.856257032954208,5
2,5.749139544634678,11
3,5.557433531758328,1
3,5.313224035974715,11
3,4.914747662436465,2
2,4.805704796617336,10
2,4.798471676133463,10
3,4.737549552723439,1
3,4.681626560393045,11
3,4.526868756710764,11
2,4.390002354091484,10
3,4.325928574168552,1
2,4.238599691516814,10
2,4.081381957380074,11
3,3.979473283836769,10
3,3.8471090621502793,5
2,3.770162995596454,13
2,3.5572619531528495,11
2,3.550184013680126,10
2,3.5067133561564514,13
3,3.4830184795864056,11
2,3.4407847182019715,10
3,3.3322204278384007,5
2,3.229812755460988,13
2,2.8230839829954046,10
2,2.8055243719053538,13
2,2.7010875532551353,13
3,2.6409171220244687,5
3,2.5796591593052227,11
2,2.5308553291677125,13
2,2.1255793843410986,13
2,2.0712832847316323,10
3,1.9596146290734504,2
2,1.7952980125495195,10
3,1.382616780321718,11
2,1.3527896775995556,13
2,1.246779709210804,10
3,0.994736704671805,1
2,0.9550816915132172,13
2,0.8980029545489359,13
2,0.7666156679065601,10
2,0.4595518169716506,11
3,0.2203917285045751,2
2,0.14918210786804487,13
2,0.0,13
2,0.0,13
2,0.0,10
2,0.0,11
2,0.0,10
2,0.0,10
2,0.0,11
3,0.0,11
2,0.0,10
2,0.0,13
2,0.0,11
2,0.0,10
2,0.0,10
2,0.0,10
2,0.0,10
2,0.0,10
3,0.0,12
2,0.0,11
3,0.0,5
3,-0.11728408849326222,11
3,-0.334899775795618,12
3,-0.3722253113349572,5
3,-0.5057490485303671,2
2,-0.5063610530699103,13
3,-0.804792857291762,10
2,-0.8280018246249803,11
2,-0.8505568618615147,11
2,-0.9761328648834109,13
3,-0.9973164739499065,12
3,-1.2824769802593883,1
5,-1.631088469836948,0
2,-1.8849104024474181,11
2,-1.9288285047280755,10
2,-2.490207827346606,11
3,-2.574492465890284,11
3,-3.6895307035644054,1
3,-3.9386481990304025,11
3,-4.704112417651831,11
3,-5.597095179408484,12
4,-5.968174634512719,4
