Mating_Steps,Fitness_Mating,Num_Look_Before_1_Mating
2,15.117320423684987,7
2,14.199432474445175,7
2,12.291327762619062,7
2,11.911079379369646,7
3,11.005193762387513,2
2,10.93476268186308,7
2,10.253352800405565,7
3,10.083074796488232,7
3,9.469218532266702,2
2,9.309261574407955,7
2,8.879904428001511,7
2,8.779438940385855,7
2,8.769477918881831,7
2,8.029023562796887,7
2,8.016618073292777,7
2,7.918804683978767,7
2,7.7962814877334665,7
2,7.774686430038109,7
2,7.588518961935639,7
2,7.482407643949925,7
2,7.1346192226798095,7
2,6.935826591847471,7
2,6.625558147370784,7
3,6.24185894345486,7
2,6.241700630549442,7
2,5.937192462889691,7
2,5.627374982306254,7
2,5.57946221657223,7
2,5.100181652572925,7
2,4.95700974216758,7
2,4.710634143866525,7
2,4.6782589319219765,7
2,4.412149324312509,7
2,4.311153889931484,7
2,3.8210605201213985,7
2,3.6869504775494573,7
2,3.62146705526684,7
2,3.3987035620005237,7
2,3.3334846996172054,7
2,3.164703000693714,7
2,3.124734114790299,7
2,2.695200337604545,7
3,2.6912086722202444,2
2,2.5619135634674146,7
3,2.265534096973113,2
2,2.237146624942847,7
2,1.5426912327865008,7
2,1.5200244574339496,7
2,1.3655523964218883,7
2,1.3581632751207184,7
2,1.2419342779386326,7
2,1.083357479948722,7
3,1.0124610186715177,7
2,0.7202924518804785,7
2,0.5865396083309129,7
3,0.5558328771333421,2
2,0.5155818676776169,7
2,0.2998355714790315,7
2,0.07691290593492628,7
2,0.0,7
2,0.0,7
3,0.0,7
2,0.0,7
2,0.0,7
2,0.0,7
2,0.0,7
3,0.0,7
2,0.0,7
2,0.0,7
2,0.0,7
2,0.0,7
2,0.0,7
2,0.0,7
2,0.0,7
2,0.0,7
3,0.0,2
2,0.0,7
2,0.0,7
2,0.0,7
2,-0.08895557381762842,7
2,-0.21709681879707166,7
2,-0.22513116249603105,7
2,-0.46284099011452806,7
2,-0.5679208938406521,7
2,-0.5860659201179157,7
2,-0.8060571941887922,7
3,-0.8349889118276081,7
2,-1.215911892584976,7
2,-1.22169680460574,7
3,-1.2934511909344106,2
2,-1.3053246760492474,7
3,-1.3936948609416566,3
2,-1.828771311553794,7
3,-1.8308008057193934,2
3,-1.9224590517823028,2
2,-1.9698251671886524,7
3,-2.458889096761327,7
3,-2.4591583991977624,2
3,-3.846085633737572,7
3,-4.63601089197625,2
