Mating_Steps,Fitness_Mating,Num_Look_Before_1_Mating
2,14.43340647714156,16
2,12.75728005521164,16
2,11.300891855299252,16
2,11.142473856276096,16
2,10.845377177473708,16
3,8.913607768215448,16
2,8.575261692988018,16
2,8.138451911026806,16
2,7.954618023221741,16
2,7.881154009647444,16
2,7.543973975051118,16
2,7.530491378358175,16
2,7.523670427151195,16
2,7.408676055920942,16
2,6.936988921842669,16
2,6.893930439952484,16
2,6.83891603264572,16
2,6.753746886712161,16
2,5.992575371803431,16
2,5.906122096847083,16
2,5.309589088388959,16
2,5.265897754176821,16
2,5.128906623377656,16
2,5.0081844415681225,16
2,4.91667931413333,16
2,4.903747287691665,16
2,4.687753003375306,16
3,4.554400943207435,11
2,4.492333762443636,16
2,4.444667772430691,16
3,4.349482343688974,11
2,4.34540226516125,16
2,4.224521993324359,16
2,4.222598173760569,16
3,3.9963926278178654,9
2,3.516393196270207,16
2,3.383055226599417,16
2,3.225486083211762,16
2,3.218949252746704,16
2,3.20439707474298,16
2,2.8728567491199337,16
2,2.771173080490719,16
2,2.6639232970601903,16
2,2.277704869746268,16
2,2.209742399535365,9
2,2.1585056210100477,16
2,1.683384765269821,16
3,1.6448552664402918,11
2,1.6332794066909635,16
2,1.0970503711167137,16
2,1.0723323060481347,16
2,0.8170908591596913,16
2,0.7888135895051809,16
2,0.6355162982594793,16
3,0.40378274325579344,10
2,0.2824365845898811,16
2,0.16913444931014787,16
2,0.0,16
2,0.0,16
2,0.0,16
2,0.0,16
2,0.0,16
2,0.0,16
2,0.0,16
2,0.0,16
1,0.0,16
2,0.0,16
2,0.0,9
2,0.0,16
2,0.0,16
2,0.0,16
2,0.0,16
2,0.0,16
2,0.0,9
2,0.0,16
2,0.0,16
2,0.0,16
2,0.0,16
2,0.0,16
2,0.0,16
2,0.0,16
2,0.0,16
2,0.0,16
3,-0.22397162416514327,14
3,-0.39659621115482047,9
3,-0.40185545542971823,12
2,-0.6100728354624829,16
2,-0.652830904373026,16
2,-0.6725866479861313,16
2,-0.8390103506940356,16
2,-1.121470190704918,16
2,-1.2815020265926798,9
3,-1.934509210744503,12
3,-2.504758405709752,11
3,-2.796954349219911,14
3,-4.003146179685891,2
3,-4.522087596834982,11
3,-5.131511905747064,2
3,-5.177603685886938,13
3,-5.373509356934676,2
