Mating_Steps,Fitness_Mating,Num_Look_Before_1_Mating
5,14.621896950669907,6
4,12.265219519049955,11
5,11.225656152454492,11
4,11.110856564736999,11
6,10.691359302450593,4
7,10.118551205173356,1
5,9.936710994848832,9
4,9.607487555294998,11
5,9.453643435576003,7
5,8.95076839443114,7
4,8.740360145725369,11
4,8.512755931545298,11
6,8.45414085647718,2
6,8.280297398652863,5
4,8.209288563692134,11
5,7.662337596542331,2
4,7.62879157918176,11
5,7.575209222082101,11
6,7.4312822755731816,3
5,7.386273699304001,6
5,7.37961423606863,6
6,7.207984144475873,1
5,6.993639503790879,6
5,6.858076952538065,11
4,6.823801011910801,11
5,6.678399816273341,11
4,6.607280248215931,11
5,6.542407133302564,7
6,6.400420511214648,4
4,6.360309634204475,6
6,6.352916064146479,3
4,6.289920792266967,11
4,6.223624329725001,11
5,6.1755027051305404,11
7,6.019209816389832,1
5,5.955797423252741,11
5,5.866285263219099,6
6,5.835950823024692,4
4,5.749790480190603,11
5,5.612733919577435,7
5,5.524479188086923,11
5,5.50695968992814,6
4,5.4529349985296935,11
4,5.419945325079286,11
4,5.413311934027514,11
5,5.410427261868244,11
4,5.368428139846541,11
4,5.3204858097792815,11
4,5.258379333240386,11
5,5.243089618618088,6
4,5.242950376604419,11
4,5.217304083666775,11
4,5.196008398544764,6
4,4.9009182610060344,11
5,4.898766968051486,7
4,4.753681929469107,11
4,4.740631302569824,11
5,4.7156356412053935,6
4,4.714642163893838,11
4,4.640501355510914,6
5,4.613668825437393,6
4,4.554016376610308,11
5,4.360351294080061,6
5,4.3450629173297655,2
4,4.339496665853036,11
6,4.265244478135671,4
5,4.138270321375135,11
6,4.131258047809017,4
7,4.085350023947424,1
4,4.009257370016952,11
5,3.9091450502473153,11
6,3.8235745988143064,3
7,3.795064954718984,1
5,3.7305152548417846,6
5,3.6831625950538225,6
5,3.634183269730399,6
5,3.570367923491009,11
5,3.5202237327489074,6
4,3.3412004257381565,11
6,3.2444800345224047,4
4,3.1802997690327643,11
7,2.748771791831955,1
5,2.6973118496112347,7
6,2.501232430758618,3
5,2.1758016418022486,6
5,1.7007674717808854,11
5,1.6403454960383188,2
4,1.3599669444564517,11
6,1.1596874103754429,0
7,0.400043060128092,3
3,0.0,11
4,0.0,11
4,0.0,11
4,0.0,6
4,0.0,11
4,0.0,11
4,0.0,11
5,0.0,7
6,0.0,3
7,-2.4405104293790054,1
