Mating_Steps,Fitness_Mating,Num_Look_Before_1_Mating
3,18.132118758666458,7
4,17.737562957430946,6
3,13.044250007000262,6
4,12.455583465453813,1
3,11.288491685676016,6
4,11.262580612286653,6
3,11.107274632778495,7
4,10.661970417036274,6
3,10.621286447216018,6
4,10.5363018997418,3
4,10.496457341457921,6
3,10.151459596749897,6
3,9.862065541942787,7
3,9.808801640316743,7
3,9.700940891614989,6
3,9.57876370520419,7
3,9.24467612859425,7
3,9.002076755760843,7
4,8.928263732996651,3
3,8.813544132140379,7
3,8.803465997680362,6
3,8.79737639463796,7
3,8.758876787329326,7
4,8.755390617759737,6
3,8.72309466580026,6
5,8.544588763948298,1
3,8.39843462264517,7
4,8.39314789780232,1
3,8.12589385520189,7
4,8.100435648652013,6
4,8.051425400663963,6
3,7.97435676335716,7
3,7.973120384737057,7
3,7.96623223112884,7
4,7.870694448557057,6
3,7.849607691958251,6
4,7.846799037267456,6
3,7.710030508423966,7
3,7.60904262876246,7
3,7.161922268777963,6
3,7.1110838627960495,6
5,6.973130114079178,1
4,6.971551776776983,3
4,6.943723627055615,6
3,6.94248980015346,7
5,6.878258661075347,6
3,6.875562034365733,7
5,6.834286397461802,1
3,6.776759644031353,7
3,6.67749439767057,7
3,6.652840073346567,7
4,6.6115276889782715,6
3,6.311944054163559,7
4,6.164365717828547,3
3,6.057846983847687,7
3,5.852215159987246,7
3,5.803004379904047,7
4,5.747061568233639,6
4,5.681926739891701,6
3,5.677447084021909,7
5,5.632701628360945,1
5,5.573751680006477,1
3,5.5531032481985685,7
3,5.45899066048227,6
3,5.447034517936984,7
4,5.427785841738459,3
3,5.373332525180039,7
3,5.3670777730656205,7
4,5.198877460549274,6
3,5.152422921806569,7
4,5.082965843114828,6
4,5.0495490335743165,3
5,4.869967115575987,1
3,4.828066275531856,7
3,4.809649782296424,7
4,4.619895266703694,6
3,4.3730055483708945,7
3,4.302408842235105,7
4,4.218495636652323,1
4,4.093268630189495,6
3,4.030651774789457,7
4,3.790081666166153,6
3,3.7391842944809213,6
3,3.7249480414181497,7
4,3.6465457232223577,3
3,3.6075298935496023,7
4,3.6000845543706315,6
3,3.4188411223609343,7
3,2.9888852641510724,7
3,2.6222705955679873,6
5,2.173099563066319,1
3,0.0,6
3,0.0,6
3,0.0,7
4,0.0,6
3,0.0,7
3,0.0,7
3,0.0,7
5,0.0,6
3,0.0,7
