Mating_Steps,Fitness_Mating,Num_Look_Before_1_Mating
3,13.884337826058967,1
3,13.04205292700929,1
3,11.214984354799142,1
3,10.96155605891883,1
3,10.50592994049017,1
3,9.917290258711366,1
3,7.976827498998265,1
3,7.954881897147741,1
3,7.864081434885353,1
4,7.598308951929653,1
4,7.278070243636561,1
3,6.988704493576872,1
3,6.806295768184928,1
3,6.7774173187570845,1
3,6.7387197464350095,1
3,6.420410286994031,1
3,6.218228918739118,1
3,6.091886512967131,1
3,6.088804624950367,1
4,6.022008724777958,1
3,5.475766732884326,1
2,5.449272568775605,9
3,5.367773407377587,1
4,5.17021828847742,1
3,5.068398124845867,1
3,4.67187054353214,1
3,4.557963398568194,1
4,4.533909158048841,1
3,4.530818396572743,1
3,4.520310909423571,1
3,4.508096687705619,1
3,4.428770876160961,1
3,4.330389014837023,1
3,4.314068854704768,1
3,4.182429611488166,1
3,3.988017362226275,1
3,3.9669184209017994,1
3,3.912591725574025,1
3,3.395396342200277,1
3,3.3911282782163283,1
3,3.3591621412252124,1
4,3.3009397366178685,1
3,2.6796691615638295,1
3,2.570895665226912,1
2,1.753887437988893,9
3,1.7516487059378676,1
3,1.5081517506274054,1
3,1.297891901354836,1
3,1.1164866428821982,1
3,1.005277905263469,1
3,0.8232938180409466,1
3,0.7968398821077489,1
4,0.6276152174338101,1
3,0.5027548251258533,1
3,0.39130016899470554,1
3,0.35821809662476367,1
4,0.04790425781084018,1
3,0.0,1
3,0.0,1
3,0.0,1
3,0.0,1
3,0.0,1
3,0.0,1
3,0.0,1
3,0.0,1
3,0.0,1
3,-0.025241021163238564,1
3,-0.12087043214070725,1
3,-0.3280025222616292,1
4,-0.6003569792029877,1
3,-0.6724553607674082,1
4,-1.1399475643942631,1
3,-1.1857298595665124,1
3,-1.2282651057151508,1
3,-1.4399219670652288,1
4,-1.4796665988380653,1
3,-1.6118275037642675,1
3,-1.634582682167233,1
3,-1.6585031229024114,1
3,-2.1927043634967314,1
4,-2.2407758896262937,1
3,-2.602146210953902,1
3,-2.8886887575142497,1
4,-2.9366816713364896,1
3,-2.9859444901731615,1
4,-3.3309054590639757,1
4,-3.778202033431099,1
3,-3.9856557932583687,1
3,-4.3354664899735464,1
3,-4.338234322850454,1
3,-4.4735663420499865,1
3,-4.645589461016012,1
3,-5.207650031803699,1
4,-5.401566914889168,1
3,-5.635170465846752,1
4,-6.022317810880502,1
3,-6.28924154981932,1
3,-6.512012956750921,1
4,-8.998818804987506,1
3,-9.60386836312431,1
