Generation,Ave_Fitness,Std_Fitness
0,4.7899222890679924,1.6398750782047975
1,5.2804769263317635,0.9305689643498738
2,4.949423124167355,0.8682174698043365
3,4.948279813918961,0.9815758844067752
4,5.7247571527964025,1.564865223182831
5,5.613565004655325,1.4623530623142214
6,5.4826081965563205,1.1055737896452993
7,5.913638706409669,1.212213826678227
8,5.204083439237388,1.277271997205652
9,5.6303090085135175,1.198888093806619
10,5.507832359117143,1.2693924480699879
11,5.486046502150411,1.1878408304012058
12,5.436633992903306,1.1327414565628653
13,5.370166477154757,1.3200391597542884
14,5.649449871074393,1.3208533618342604
15,5.450394433342646,1.2761052355828517
16,4.798001122961355,1.0055442918056228
17,5.671668818715992,1.1752309376024919
18,5.989752369970482,0.9541374996887866
19,5.139126659602617,1.0193943631553481
20,5.900357469373801,1.0408859124049823
21,5.6453318910627255,1.1430777185067196
22,5.455060904318834,1.3376555637883847
23,5.707054721383345,1.6803541453332327
24,5.657320717867922,1.231824723051641
25,5.553576847098397,1.105900415074999
26,5.206171132520957,0.896921749943984
27,5.306215765922081,1.2062051129146152
28,5.390199844093422,1.5051606544795313
29,5.34298806338734,1.2387527578939794
30,5.223249325000015,1.1311447675033346
31,5.139269897504097,1.3250351890513459
32,5.039852581072383,1.40785650211604
33,5.53431652148136,1.3976515129788878
34,5.41426438509555,1.5349823899343142
35,4.867218476435893,1.5441335192585797
36,5.521653193040498,1.3106985323800984
37,5.3551258774207025,1.8424664504541362
38,4.8041494751611795,1.1609409725811541
39,5.155386212999999,1.0780947593673091
40,5.2311298309774426,0.9406672244387139
41,5.515519108216255,1.0330716273279772
42,5.5735360550074615,1.3108302840453567
43,5.321784254564362,0.9886931072014351
44,4.7325091970966,1.3702723390293914
45,5.221452066617269,1.1555532999989724
46,5.0100118355906424,1.1033369421279426
47,5.326768513392042,1.0171497785640347
48,5.433579620326361,1.3159565051629973
49,5.252458085741011,1.1680232610428218
50,5.194257514115143,0.8864774555001496
51,5.212580151385051,1.3798625499225656
52,5.062411896504066,1.3690456166294225
53,5.715621004124339,1.4270353372746813
54,4.998567996342998,1.1141341973802443
55,5.1234909999230585,0.9648664933350498
56,5.238017923355825,1.0904468670934047
57,5.617139505762433,1.5683271904277567
58,5.216120333010432,1.4152562069244632
59,5.116519872927288,1.2851092551950458
60,5.258886732539937,1.2975197392578615
61,5.172059962293763,1.1546687476492128
62,5.500742010167926,1.124569239851625
63,4.991332076960776,1.5567580889630435
64,4.832019139090936,1.1127461336622828
65,5.070821787742795,0.8358457837340196
66,6.027430765476631,1.5034817043681685
67,5.2882605641064195,1.6066975482581896
68,5.382826530208726,1.4225295251761105
69,5.161002614584598,1.4154114948989605
70,5.055088621839558,1.0692644547352963
71,5.363373176555091,1.2493122411491429
72,5.570744952096759,1.3295756465756776
73,5.760500545334087,1.1571156064624029
74,5.048680949583458,1.210324463360837
75,5.021623474287432,0.9202208589793068
76,5.749462358387679,1.290246342666293
77,5.053558289444352,0.7801308874402259
78,5.105668852390336,1.1074080754866011
79,5.395527108485989,1.8086517596006293
80,6.13002442472581,2.184556193186632
81,5.294386715220989,1.2304074295186016
82,5.2822056687879355,1.5088992496412286
83,5.561509124223721,1.3036202771640912
84,5.720633148036238,1.1459392740188772
85,5.185733771535816,1.5357456894489767
86,5.307107144030629,1.0859116557481032
87,5.151824240147057,1.0694983433989689
88,5.358778556075899,1.2419149204539413
89,5.066338027520373,1.268500900090669
90,5.5425140515046945,1.1925252167934834
91,5.265804587743097,1.2705047816157031
92,5.493388929039376,1.3972216066569387
93,4.812934346626492,1.1330242748037807
94,5.4098197126555405,1.0187266255254894
95,5.064464435452824,0.9710616831219382
96,5.258109574542187,1.469610290175287
97,5.441695316704359,0.9718455416592671
98,5.368221504478963,0.9902564231690801
99,4.961148359259581,1.2110663430318331
