Generation,Ave_Fitness,Std_Fitness
0,5.812400820591561,1.482370060451085
1,5.141497986484276,1.4915117425908748
2,5.187772884350694,1.2934875773296604
3,5.014788505587584,1.5808263607448185
4,5.428805749311539,1.1639908336509093
5,5.693822117588635,1.3660930734871042
6,5.662665233593675,1.2030794789466062
7,5.059366885708423,1.5759101962582067
8,5.042787196354138,1.0560764691142401
9,5.2113627872412795,1.2078938384165203
10,4.993792090749459,0.9900066520767414
11,5.086133026637178,1.1253606387321398
12,5.347654647512979,1.0765428388947886
13,5.462646875795292,1.099945092660358
14,5.623271308751097,0.995921964500639
15,5.122467822316923,1.7384862157713026
16,5.873389357300341,2.1124049727875986
17,5.596587788910822,1.7150846517591491
18,5.124357935394654,1.42623436349698
19,5.11284356131293,1.2888548227319356
20,5.474180846614758,1.3259935639186793
21,5.626633821986951,1.0700598706175384
22,4.9821479072298205,0.8353614602319331
23,5.260634833250321,1.2730467584358198
24,4.8260191586506,0.9562635500118452
25,5.375084049539295,1.0845289113092047
26,5.328085161971536,1.2606199257915143
27,5.973642382165975,1.3173732102363473
28,5.255687901016654,0.959240576457724
29,5.786623548417719,1.5258691287395973
30,5.119435691512748,1.2239944925611526
31,5.583018841064017,0.9656723153514568
32,5.1197830717107875,1.249123356846438
33,5.172754531250731,1.2644255161924405
34,5.329975784522546,0.7860632240835855
35,5.095157958798062,1.35771491117419
36,5.372604659094347,0.9812109015038946
37,5.630566869691946,0.7908695062643516
38,5.167169340573383,1.1409221302971557
39,5.4305176041531835,1.2661427770726417
40,5.576551764478296,1.747695972221922
41,5.267776961183454,1.0040539076206982
42,5.144377125211173,1.0547251222351632
43,5.388103870384324,1.1061443104013713
44,5.249917189766836,0.9850234340302324
45,5.857259862461006,1.0943753196042123
46,5.380784965589847,1.9143385570741633
47,5.373367507235757,1.5475434623858149
48,5.1627939748811595,1.482152836328469
49,5.647841384838172,2.4806601653767046
50,5.146014991251748,1.6005791793244304
51,5.022245809888252,1.8136902860870743
52,5.092536278805303,1.8840439416307602
53,5.075534990168412,1.290362322570727
54,5.0026684350272985,0.947086012061161
55,4.988570904058475,1.3231720732505967
56,5.064103533492945,0.9095852427567674
57,5.348555885734319,1.3057191966275914
58,4.997918674931065,1.2961649417033905
59,5.490611850461366,1.2989420848148738
60,5.599694909177158,2.306411359708987
61,4.963864889674612,1.9517118659823878
62,5.531026439952502,1.3023318720449348
63,4.879457381198633,1.3869291760481046
64,5.03256447196006,1.0536937837378848
65,5.691884906219128,1.4443559122894165
66,5.392837101449997,1.2018520610654444
67,4.964202396663422,0.9160817897181512
68,5.149294026556726,1.396041348459462
69,5.71983950975917,1.1272831721082146
70,5.054434740899064,0.9926835058618295
71,5.651329602774026,1.1550468864302286
72,5.693382776373676,1.298004479101103
73,5.3011467210719925,1.274384634163349
74,5.317359933600863,1.2098675931140814
75,5.585170580757419,1.382090796328083
76,5.0159625754139725,1.4159936596896097
77,5.452884279189494,0.9128619463093622
78,4.6256681368895345,1.2770396652212779
79,5.370525273698261,1.233284913114416
80,5.682221969365956,1.0296234927487966
81,5.6345769403621135,1.4784845994495528
82,5.232382567102954,1.3819086098892088
83,5.160933378185523,1.6674497071119507
84,5.696034233773491,1.5315732618325346
85,4.953147084368004,1.1035802965282842
86,5.343147032935804,1.205089306100483
87,5.136664645998344,0.8255370187806467
88,5.132088464347922,1.124161306450394
89,5.0235563744994485,1.0986953586310364
90,5.169077957792157,0.8706783461085197
91,5.367727183698806,1.1822487532392973
92,5.280335723040747,1.105101601200964
93,5.326281176831662,1.038273880560593
94,5.4085006550625625,0.8877587996010708
95,5.299462279899997,1.114248109576396
96,5.532154243308717,1.201640281427938
97,5.498912724068988,0.9733089286447767
98,5.29536041318918,1.1120255498438898
99,5.160890507562953,1.0976881505802736
