Generation,Ave_Fitness,Std_Fitness
0,5.559963747106898,1.4737599035476792
1,5.37596137051794,1.57287344007624
2,5.3084615774359385,0.9671011344556875
3,4.662968906437078,1.3349239730879965
4,5.748998506049158,1.3741710455029978
5,5.098613886045345,1.4806465059009772
6,5.333683239873629,1.1588471175929662
7,4.2618855975181145,1.5961433031742378
8,5.55201229041146,1.4014683719522765
9,4.9160237776911035,1.0600802027189873
10,5.500499934290281,0.9459311276934456
11,5.400525770081008,1.3129553708071109
12,5.434293913604855,1.10379668951473
13,5.310780884902047,1.604891993166158
14,5.086405986610215,1.309307970767644
15,5.171366246015092,1.56292361522746
16,4.760215315358715,1.4341330977601565
17,5.256816705477574,1.4480657350898112
18,5.096642479206655,1.490377668339122
19,5.185903885019075,1.0611443420400375
20,5.359015571895107,1.5271958992421026
21,4.918086152073249,1.2870449189641222
22,5.336778731602917,1.2355617456804102
23,5.35670972270394,1.6011218211531748
24,5.90897717611236,1.8021240556582498
25,5.192172595058139,1.5140336411404725
26,4.889942018147521,1.508226912716684
27,5.799648696904003,1.037106751492844
28,5.187301254159014,1.1587664187757107
29,5.59968641470086,0.865696755934811
30,5.560394585730563,1.4792089113757525
31,5.206145606055499,1.3521528917152807
32,5.115466315481187,0.7545360149983472
33,4.919804471808037,1.3209288271104347
34,5.356578133831595,0.9911267870965975
35,5.289216139816732,1.0152399570237916
36,5.4416680183558155,1.0958138428693265
37,5.1119089718801956,1.4944726938463344
38,5.903186263622629,1.1571871511126777
39,4.964905179662962,1.2761657385630527
40,5.516493097009366,1.4276267153151487
41,5.292566101233777,1.4511984891048573
42,5.587162687387951,1.223608831872661
43,5.167466608479401,1.4350468805562078
44,5.563460418510404,1.8112504195660484
45,6.232011180648511,1.5892039703912886
46,5.339745326259621,1.3071911438643924
47,5.267652551177391,1.2400459794691008
48,5.609166686635659,1.1581770588351723
49,5.086260745440001,0.8714226334532277
50,5.564919247961608,1.2151660202681007
51,5.272207273577719,0.9518010908709186
52,5.304271483879094,1.2224836394045078
53,5.448558334743376,1.199081144447771
54,5.900716917632739,1.4673187820269982
55,5.215358620165476,1.1437383152293925
56,5.196837877453089,1.1750430073344202
57,5.248852061893165,1.1677850593099155
58,5.653583487545362,1.1359281561963068
59,5.275409644491298,1.203006104191029
60,5.788096723869985,1.1068676315407402
61,5.279448758662596,1.2272105040328614
62,5.205232736348,1.5267158823970721
63,5.205325656990118,1.154925307551266
64,5.601471693509017,1.3668907533781385
65,5.041698928598368,1.0419748547023633
66,5.1334715171082435,1.4362141374004596
67,5.075990780296754,1.1640548603835268
68,5.329122628396791,1.0202391308833467
69,5.336147898306712,1.0022493768873824
70,5.281922154903451,1.4795945820000271
71,5.624043698096344,1.2918571705560948
72,5.036888949994319,1.3901196675045098
73,5.017037234384778,1.1902958018049872
74,4.9845616124789105,1.4538456992048323
75,5.489379381046556,1.2073478307320051
76,5.589777755039543,1.3038236112035835
77,5.011001960090164,1.1970508840403848
78,4.8628061285871205,1.1947266139878556
79,5.319300107924766,1.2306897899529707
80,4.7929149894078655,1.1394434433609089
81,5.306046482348844,1.0986197496405665
82,5.243313434468943,1.0289272747117102
83,5.236718622019159,1.0929081844343451
84,5.486567243118424,1.0526158105938066
85,5.689013321748003,0.9268529834936624
86,5.673398106840302,1.1755588758264417
87,5.090185731779394,1.475266930361544
88,5.357610501739538,1.5300969583294182
89,5.046996191260066,1.2839626044229246
90,5.330564787614906,1.2008699073988416
91,5.3320793081845625,1.3161764396757305
92,4.539746869980524,1.0960223869856847
93,5.140304120846947,1.1217027628225666
94,5.007765632869658,1.354290420294972
95,5.68637536541018,1.0668344334816364
96,5.62832808728504,1.495765375466863
97,5.420667594417637,1.6562643403423496
98,5.263658212034163,1.241865246438489
99,5.761517280891111,1.5664841241224527
