Generation,Ave_Fitness,All_Mate
0,-12.091388730420583,1000
1,-11.99061226019207,898
2,-10.143168387139532,824
3,-7.306491026417233,741
4,-5.614707571706689,675
5,-5.142027321997009,643
6,-5.1391615575720735,627
7,-3.2323316606397863,543
8,-3.8749199833083163,545
9,-3.961737520271993,518
10,-3.1687574418298037,502
11,-3.4493142076258567,508
12,-4.670294839233001,543
13,-4.263238099200962,498
14,-2.8900080520487954,479
15,-2.7820370715808087,485
16,-2.6902142827524322,480
17,-2.830333313885055,463
18,-1.382491269392424,417
19,-2.2792385341720363,401
20,-1.412972228912719,383
21,-0.3164066346692088,397
22,-1.4503572717964612,408
23,-1.1983738623144704,389
24,-0.15899374593581336,376
25,-2.3648545041947258,431
26,-1.2398652626701931,456
27,-2.3643148900711415,458
28,-2.3750021214273267,454
29,-2.351368206572098,465
30,-2.6597982790229135,501
31,-3.287786941174637,499
32,-2.5251784928298626,469
33,-2.8562682099581487,453
34,-2.130828475907405,427
35,-1.2185421821188207,406
36,-1.0729459204983123,417
37,-1.675932406057759,393
38,-1.2687374678669892,390
39,-1.9344314632911854,403
40,-0.4954735849607284,386
41,-1.2411413495825767,402
42,-0.557885285418536,367
43,-0.494881820540542,377
44,-2.3382938502256954,399
45,-1.1733415964764733,415
46,-1.5861798932530766,441
47,-1.7074911510120057,447
48,-2.612658068458588,466
49,-2.461839893470343,479
50,-2.034408519535106,459
51,-3.0341474866293145,469
52,-2.2184219817086577,456
53,-1.4438973213935558,470
54,-1.6863905412441715,411
55,-1.183006833039326,432
56,-2.60864669249006,465
57,-2.351511006258342,460
58,-2.900569740565235,423
59,-0.31123781336957285,401
60,-2.3523052108398557,434
61,-2.143327726913029,423
62,-2.7055323297888636,452
63,-2.7545935888376425,433
64,-1.2648114235753936,428
65,-2.301014482238927,412
66,0.01599257282900707,360
67,-0.8017938862258372,382
68,-2.3427947985453788,412
69,-1.9331353195486536,427
70,-0.3481148067049636,379
71,-1.7622020115553971,416
72,-0.9925468989992214,437
73,-2.5251035722204382,418
74,-2.456443604026009,433
75,-1.9381873758755774,422
76,-2.1122399478124203,443
77,-1.624458306132895,423
78,-1.4480304450439772,416
79,-1.8428553935898286,364
80,-0.12176569425420074,338
81,-0.8715951209104431,356
82,-1.187443783821404,374
83,-0.15963952249220292,370
84,-0.9275913469332272,378
85,-1.677198865320338,418
86,-1.6458196772577878,440
87,-1.1365075055905265,434
88,-1.7584765557467523,435
89,-2.2396998509702244,422
90,-2.0090498053237815,439
91,-1.742330157938533,444
92,-1.9825126245419293,432
93,-1.8872416722004524,467
94,-2.2363217288282464,448
95,-1.1048749094021424,417
96,-0.9122365769976093,411
97,-0.7403768489850964,378
98,-0.9552716329516692,442
99,-2.159200032815133,430
100,-2.0244712900909216,445
101,-1.7047456175007156,455
102,-2.8644072288099216,486
103,-1.5451336528648074,478
104,-1.7408411619571005,453
105,-1.596820739240132,443
106,-1.7956411970050816,449
107,-2.096745187383388,460
108,-0.989278625943634,420
109,-1.9491219716847825,385
110,-1.844160624851138,378
111,-1.013866782522471,366
112,-1.238525658961202,395
113,-0.49044538209260297,408
114,-1.4481742610607524,437
115,-2.372024368010324,442
116,-2.843748653276281,468
117,-1.7439312462511114,440
118,-0.3856409379019151,366
119,-1.3900703272494823,385
120,-1.1866289833275139,391
121,-1.1439917686722376,382
122,-1.756893751291529,397
123,-0.8716699711079289,416
124,-1.9607591277043337,459
125,-2.9412037450036643,468
126,-2.5008620144402616,477
127,-3.2215707103393845,475
128,-3.026365932836317,459
129,-1.3289205377967057,475
130,-2.8275330023141994,448
131,-1.3321873291231572,442
132,-1.5373067669443554,426
133,-1.7011591073552201,408
134,-1.5279325993233488,409
135,-1.4010176984887692,385
136,-1.4708513648382964,424
137,-1.6093224418880203,425
138,0.47006536936674725,404
139,-1.7389735635848729,386
140,-1.543179137407256,376
141,-2.4151713357267393,359
142,0.6299130995424703,288
143,-0.528372207905823,358
144,-1.1785143503194204,397
145,-2.6276106919994344,434
146,-0.7945069520167141,405
147,-1.9250544309597784,382
148,-1.583494546130489,386
149,-1.1220584874311585,390
150,-1.3839078162745333,406
151,-2.125968608096669,423
152,-1.7922617181801583,422
153,-2.557779822600066,459
154,-1.8477955326301208,415
155,-1.3944394058013398,419
156,-2.7967303244389914,433
157,-2.1427839289625137,433
158,-1.769886017251097,439
159,-1.5664399807186684,439
160,-1.7194111875859894,392
161,-0.7111242543251763,379
162,-0.06852577299890061,368
163,-1.8288577776945285,398
164,-1.9068320892949524,419
165,-2.1723257618198555,433
166,-1.4770760721328131,423
167,-2.3091588174442754,448
168,-2.0614258855837138,425
169,-1.8505506512895638,438
170,-1.352681719835515,441
171,-1.4566094498525979,410
172,-1.2981623484111473,404
173,-0.8023916589026322,398
174,-1.3105806224269951,421
175,-3.257745110651596,435
176,-1.13294580258406,416
177,-1.3972082341995096,416
178,-1.1021082521854686,425
179,-1.9550892056944198,425
180,-1.6099187912058415,445
181,-1.1850049440297308,447
182,-1.655124440641642,428
183,-3.3158146588471458,459
184,-1.7410380098193052,444
185,-1.5034703611436344,415
186,-1.6551351705232265,395
187,-1.4596275289275744,377
188,-0.5171588200295137,407
189,-0.930876453034362,437
190,-0.830082269767697,425
191,-1.6216734281367422,423
192,-1.1735084265422926,432
193,-1.7359017258444767,433
194,-2.463708520986174,409
195,-2.712213252023895,427
196,-1.7553171632274909,396
197,-1.7137341225967584,411
198,-2.1501704030077984,394
199,-2.303352464776809,399
