Generation,Ave_Fitness,All_Mate
0,-11.33255902168258,951
1,-10.062478081282817,900
2,-9.700552073902974,835
3,-6.965840007703001,738
4,-7.314338260228652,719
5,-5.1973566442617685,681
6,-5.659683255641335,681
7,-5.868362610516807,700
8,-5.299850516953186,665
9,-7.1946462976016985,662
10,-4.961972037775265,627
11,-5.712800855255869,652
12,-5.465666224041222,642
13,-5.2198981946913126,600
14,-3.9497483510872557,557
15,-3.653100617701363,553
16,-4.370628440963005,585
17,-5.464607945129238,573
18,-4.9963728683360795,566
19,-4.19131481724683,555
20,-2.892931614661842,495
21,-4.070857278329562,528
22,-2.86976452529625,487
23,-2.834868742657095,450
24,-1.7907351648672878,456
25,-1.6626198543305355,433
26,-2.042079597093947,424
27,-2.0256766626949068,424
28,-1.11101662438739,416
29,-2.1734158855794785,439
30,-2.4147938992702978,460
31,-2.5849133573483796,460
32,-3.207353411101684,463
33,-1.860399126273928,451
34,-2.519967929812939,483
35,-2.4202002005703904,490
36,-3.040124994082841,494
37,-3.543931673580553,506
38,-2.560824005602703,500
39,-2.8077446716380106,484
40,-3.0739805046717232,483
41,-1.1877576322599843,440
42,-2.108342374584396,434
43,-2.475697996632216,453
44,-1.7982837620969325,428
45,-1.7055178016308314,452
46,-3.3308989860425013,424
47,-2.0379757215681353,407
48,-1.7639465496775224,398
49,-0.5843945233617742,393
50,-1.295088741597216,413
51,-0.9758013031965066,397
52,-0.7473376766652677,393
53,-1.19785931769409,419
54,-0.03637062084922315,403
55,-0.9348217331498471,402
56,-1.5207319112777065,408
57,-1.4225510245028834,400
58,-1.3676539168411654,373
59,-0.9409475847525903,351
60,-1.3696323727569466,380
61,-0.7235254331487744,376
62,-1.1298386597335963,376
63,-0.9654774740097907,367
64,-0.6288525805678638,351
65,-2.3783017625998535,396
66,-1.501847755312054,380
67,-0.8793592745198253,363
68,-0.6263370564096014,341
69,-1.0914517460969273,348
70,-1.3266473456560477,352
71,-0.7472246278208149,356
72,-1.0670451500052125,354
73,-0.11093700569055871,345
74,-1.510502114619949,394
75,-0.9366995534678599,385
76,-0.7903107747279853,382
77,-1.5123351901511715,405
78,-1.1340647787390863,424
79,-0.9679353323269753,413
80,-1.4212428658991578,416
81,-1.284435353967667,430
82,-1.0854754421668877,432
83,-1.498693476796092,402
84,-1.0885403709883583,401
85,-2.1280414845851725,432
86,-1.7464309606126773,425
87,-1.4092466548100722,432
88,-2.817296326048469,441
89,-2.266801686488684,439
90,-0.9299566824016374,433
91,-2.106510701607172,415
92,-1.8998311164594026,412
93,-2.1371865020085385,432
94,-1.3725515962436199,437
95,-1.3686719700523813,440
96,-2.8628898331000103,469
97,-1.8058419181552283,472
98,-2.655127984089523,471
99,-1.7823042017268054,425
100,-0.5673457308281296,410
101,-2.278695426648848,440
102,-0.8122649888340077,453
103,-2.7631179474513243,480
104,-2.164953459393435,510
105,-2.662775710279617,472
106,-1.671632241586907,470
107,-2.3909439515473974,463
108,-2.0055083178671107,437
109,-1.3539690543323664,404
110,-2.0239619226372345,426
111,-1.4428752597970464,449
112,-1.995543879778113,411
113,-1.1292606699537704,372
114,-0.9700079875641241,373
115,-1.4732663739912935,381
116,-0.3030603111418955,360
117,-0.9021121677132952,371
118,-0.5605104805158809,329
119,0.08685108740520764,326
120,-1.9116857057116203,383
121,-1.3468860863692371,395
122,-1.6209530746766967,417
123,-0.36274653541172397,392
124,-0.5734776722422056,423
125,-1.3961560634614658,429
126,-2.0939347764778193,446
127,-1.425945158083205,451
128,-2.8232736291930824,469
129,-3.0265905887097464,464
130,-0.7649380664354014,419
131,-1.5047190955588952,404
132,-1.166935999705884,431
133,-0.19914343151728162,396
134,-1.125264668428702,412
135,-0.6800642163921473,400
136,-1.5733998017323714,417
137,-1.775080804068057,410
138,-2.180860094617309,430
139,-1.512219794857028,421
140,-1.6507797395236294,427
141,-2.0601330921525247,412
142,-0.8036775093536658,355
143,-1.2560033160577215,369
144,-0.45436037839179194,353
145,-1.043975238623946,370
146,-0.8713002427033065,369
147,-0.7297157305263013,377
148,-1.092810822585383,360
149,-0.9642667903451982,370
150,0.03777461783988482,333
151,-1.106592958684175,373
152,-1.9901761127665307,417
153,-0.9206485132833953,395
154,-1.7879814794390696,405
155,-0.841319427828301,404
156,0.19755083794425232,372
157,-0.5756930153638078,381
158,-0.8978825341668242,373
159,-1.2076224818545098,380
160,-1.4992329882630426,394
161,-0.6033922917522319,395
162,-1.9732672998410363,427
163,-1.0864305034696187,411
164,-1.2970581840362392,395
165,-1.227241533671297,411
166,-0.7726996902467564,402
167,-2.54266628373896,416
168,-1.424854160949498,395
169,-2.495419647224016,446
170,-2.6102698226505914,438
171,-0.8293046366326203,397
172,-0.7834925665743409,372
173,-1.202220111061952,414
174,-0.8599144491627198,392
175,-0.9600477289941811,416
176,-1.9713979925695226,446
177,-1.4722229192357694,450
178,-1.9105935670356302,428
179,-2.2427816467710167,420
180,-1.0091619628230235,413
181,-2.1947340996325564,394
182,-0.6776136191941611,349
183,-1.0700260196135696,364
184,-0.8466135147125715,386
185,-1.1268467618395919,390
186,-0.5084490188674639,400
187,-1.4649753427062446,409
188,-0.9858209031135619,403
189,-0.92139428579993,389
190,-1.4982192126894296,427
191,-1.256320864995165,401
192,-1.4071680332245788,386
193,-1.6688279872989602,420
194,-0.9007556989014376,414
195,-1.397776476901502,427
196,-0.41956914165807224,404
197,-1.7774372513029004,421
198,-1.8162866405987845,432
199,-1.476923572654624,440
