Generation,Ave_Fitness,All_Mate
0,4.54814156607986,985
1,4.587972377635208,976
2,4.5184438291798745,955
3,4.664084117061351,955
4,4.58961766660016,946
5,4.698185005720667,908
6,4.7030631883146885,883
7,4.674001482130161,845
8,4.80066244869165,857
9,4.570340708794842,870
10,4.641615856790628,929
11,4.707428803473887,868
12,4.4657240487053125,827
13,4.597860658734357,840
14,4.542397107824246,841
15,4.6603208028785135,859
16,4.625465799208096,864
17,4.808849820725501,850
18,4.510462273924221,857
19,4.7205257617003475,900
20,4.403134324705627,831
21,4.741212831320266,822
22,4.6959447563799905,828
23,4.800085755007925,811
24,4.739875590989993,795
25,4.646844567555918,809
26,4.68577814371048,818
27,4.489707381522567,809
28,4.761501428552,848
29,4.617065798379246,812
30,4.566653676687816,828
31,4.685124210393544,863
32,4.665666903073958,845
33,4.542249188245313,862
34,4.7495558426701265,851
35,4.493039899157674,870
36,4.578809285620088,879
37,4.496305663886388,851
38,4.735339025066886,874
39,4.5830150812537696,912
40,4.507289019769524,877
41,4.759018190544732,845
42,4.694744773220747,828
43,4.6128375211181485,822
44,4.680567687933438,843
45,4.520196264852676,870
46,4.392755013033344,896
47,4.5852290420607975,900
48,4.719901222973061,885
49,4.644448395188655,910
50,4.543683523996586,933
51,4.563064778144374,970
52,4.5628284318239745,999
53,4.491265699613896,1010
54,4.5375709062082645,971
55,4.56114747287311,922
56,4.563238831735602,869
57,4.582016171400587,836
58,4.505475124018326,820
59,4.55897325105716,847
60,4.573648544925911,838
61,4.82260223245015,810
62,4.646296818571398,813
63,4.663687232195152,797
64,4.571817193600138,811
65,4.671645556904724,837
66,4.665345270990256,838
67,4.660467868940324,863
68,4.698762803932029,866
69,4.543964314753384,825
70,4.635289225084915,855
71,4.747008295581779,837
72,4.495890891557762,845
73,4.434791621289243,866
74,4.667890647753134,874
75,4.77084613950203,847
76,4.5531124622926855,899
77,4.539984896726749,873
78,4.5636821131443455,875
79,4.704552851072198,867
80,4.692021252982109,881
81,4.6875527266727515,868
82,4.569279112151224,962
83,4.520909440527025,951
84,4.495544604437727,926
85,4.673529104779748,923
86,4.594229393111191,919
87,4.668463593999691,882
88,4.746136615791957,861
89,4.640150899302248,858
90,4.690588322195199,806
91,4.565363277866602,848
92,4.432712059039416,862
93,4.655588988833826,898
94,4.582282582124192,884
95,4.579378314448746,884
96,4.492608269810052,911
97,4.52236095630359,911
98,4.5775002397225,922
99,4.658891972916483,876
100,4.513255178405748,830
101,4.580689963943226,875
102,4.632848053379234,871
103,4.488670457404313,898
104,4.638380806884218,916
105,4.603904377764863,904
106,4.602736180792664,894
107,4.46811273078833,899
108,4.64685120860837,931
109,4.5205434274709635,902
110,4.651744413382245,917
111,4.563883922634601,923
112,4.646047472444338,933
113,4.499654052875914,968
114,4.488206088732623,928
115,4.6416796150275905,939
116,4.59592550722398,885
117,4.738804431930702,815
118,4.667144612779007,828
119,4.730170152917517,824
120,4.485671164885243,810
121,4.674131695305226,844
122,4.481322516547273,831
123,4.703080010431239,842
124,4.475631491502809,850
125,4.590359151333879,882
126,4.651518066014258,875
127,4.577496565793055,848
128,4.560016323917429,872
129,4.654851027446378,857
130,4.505720780907551,832
131,4.556810875571698,827
132,4.712503659017395,806
133,4.645559284081948,826
134,4.5826690045880865,802
135,4.613282982436198,870
136,4.679734218628302,860
137,4.519463666079678,854
138,4.5890571082059015,839
139,4.683594195720211,799
140,4.630071516668302,792
141,4.564449891816999,820
142,4.593083732411977,811
143,4.534184250308342,828
144,4.404715998367551,796
145,4.683664982582383,858
146,4.590625147651639,892
147,4.695648083499929,892
148,4.58650215104541,870
149,4.741867513689666,871
150,4.66585760627236,876
151,4.616504043777651,859
152,4.551331166467413,878
153,4.502673401590808,884
154,4.583570384303112,836
155,4.67063074541552,852
156,4.583942550659471,879
157,4.519853153539159,924
158,4.720123907682722,941
159,4.500980435365823,921
160,4.497177248131278,974
161,4.679013626474068,935
162,4.67280192159234,967
163,4.695971741988712,900
164,4.544937719473362,871
165,4.563577160432029,927
166,4.568725507259989,916
167,4.687924438277274,893
168,4.717856340391897,867
169,4.8244691694386095,811
170,4.66979146157352,827
171,4.73414585785275,801
172,4.690237416000021,839
173,4.572516153060483,887
174,4.750859999527364,882
175,4.601607487937602,877
176,4.634699929312761,847
177,4.691663779365666,849
178,4.604421853488287,829
179,4.610673715050864,808
180,4.691161183136102,819
181,4.543484520462023,858
182,4.597987278248739,845
183,4.683711357544814,898
184,4.3316959247196944,935
185,4.505612262432985,915
186,4.645547864116243,889
187,4.638817442899555,859
188,4.418974715623011,885
189,4.477391542792941,897
190,4.703327916277471,870
191,4.7358010751504205,862
192,4.686533295544952,863
193,4.689336088283814,835
194,4.538583843961903,845
195,4.67430542076174,864
196,4.755423754178069,878
197,4.764205539081137,886
198,4.649079990699778,869
199,4.7979227755204645,842
