Generation,Ave_Fitness,All_Mate
0,0.042715926429461044,1024
1,1.4102692964157848,941
2,0.9363510815639596,908
3,0.8752090656345828,907
4,0.6663886497662816,886
5,1.1403414757831323,912
6,0.8474590003828888,896
7,0.7251494978285714,830
8,0.9179265843243016,796
9,1.1224093436757283,851
10,1.5147665010978937,825
11,1.7351485719005555,800
12,1.693003894250888,835
13,1.5475578776462982,811
14,1.6351264230931724,804
15,1.8261781027724304,800
16,1.6358524085117827,808
17,1.4947351605450543,827
18,1.0614489938009448,841
19,0.4026138364432886,842
20,1.5362844758001044,870
21,1.5195764051548692,814
22,1.539957975980496,856
23,0.42098103444972795,879
24,0.9376770298019415,890
25,1.2195644793401632,836
26,1.5476121547476864,893
27,1.17213387754612,868
28,0.9451295274241531,895
29,0.8672556995986211,872
30,0.809673870257743,883
31,0.5765675450898897,848
32,1.2707689422092798,833
33,0.8178596454450613,816
34,2.4793625922772686,764
35,1.593958846954612,799
36,1.7906882164989648,764
37,1.5724910965299927,779
38,1.7316739810925492,818
39,1.1251440106456674,800
40,0.5655136264265701,814
41,1.4020669546753206,823
42,1.735212253880743,804
43,0.9985550646572082,812
44,1.03340028210844,790
45,2.3605056991675837,783
46,1.1974014107272961,770
47,2.4154469263624376,760
48,2.267315106982046,732
49,1.933960481849939,743
50,1.1909654805133376,799
51,1.477170352916433,828
52,1.1951716071595255,837
53,0.7357807232148015,825
54,1.1473910368664102,814
55,0.8785175914158694,810
56,0.36937197670298194,817
57,1.0384151204593255,834
58,1.1951342684722979,833
59,1.9823541584104774,808
60,1.8384467203151003,783
61,1.498984918256445,720
62,1.9002816405845975,717
63,2.495270456361471,738
64,2.00056339317973,790
65,1.7681432460868691,761
66,1.6039243285245866,774
67,0.7954381421993313,813
68,1.9576114452531528,730
69,1.7679666860931171,730
70,1.6791669745393725,754
71,1.9408417579073742,743
72,1.5779846600112684,764
73,1.70381027263951,777
74,1.2982408145801219,764
75,1.7638854757031157,772
76,1.8254928635449534,805
77,1.5460115777267887,770
78,1.7117939205527264,778
79,1.6160253508385332,810
80,0.8218227160845547,812
81,2.012700947917143,782
82,0.5254339175249094,793
83,1.166013668734112,777
84,1.9128043308035751,796
85,1.9184913216721704,817
86,0.8510768883668698,861
87,1.1192971410151522,867
88,0.7808230557213744,851
89,1.1940919144216295,811
90,1.47657945546282,804
91,0.8807144408973433,782
92,2.013743830125148,780
93,1.3816747768642827,802
94,0.9542276135359541,823
95,1.6977898543708365,837
96,1.373616787107283,821
97,1.4721135613419285,792
98,1.3147456609148662,804
99,1.6373019474660944,779
100,1.31469124161231,798
101,1.9693445098186408,781
102,0.7913227059536215,781
103,1.7378422435814793,832
104,1.893075709135467,813
105,1.4540327155725876,832
106,1.3510975817290514,841
107,0.4751483669645479,809
108,1.704957294113328,829
109,1.12022683042575,806
110,1.8828862324135485,820
111,1.2905373842523,788
112,1.587662539367017,776
113,1.364527292308173,796
114,1.1621525238989354,774
115,0.773659652228225,793
116,1.6345153117162772,823
117,1.593534817398439,821
118,1.952681884708381,775
119,2.3791058401387573,731
120,1.9035515117148814,753
121,1.0787219810798798,721
122,2.7353385363370766,707
123,1.3821143736697894,711
124,2.370537180989013,701
125,2.043520753725159,707
126,2.4795979957971315,756
127,1.8192596053486256,736
128,2.187442072806652,706
129,1.3014950892564903,710
130,1.9015849747632692,736
131,2.160462838175698,763
132,1.280054542689468,788
133,2.168282220311414,791
134,0.987757345392245,808
135,1.1284468100723555,800
136,0.7428285292685906,820
137,1.6422544533534755,822
138,1.41826946908619,807
139,0.3585814393056378,846
140,1.107586063695332,850
141,1.5829155197125158,819
142,0.38285061613772775,830
143,1.2536861468790397,842
144,1.1709852003904357,843
145,1.3085705202825724,835
146,1.0559859016040656,808
147,2.139704955716827,774
148,1.7742681427490703,798
149,1.8843312334387463,773
150,0.9531708346028955,794
151,1.5331138416809662,757
152,1.4903518242341693,781
153,1.6031458276579793,777
154,1.1362668645688379,784
155,1.7188282312248455,773
156,1.7495100990736359,777
157,1.567226349347878,772
158,1.3096185245174867,826
159,1.7619587899795364,803
160,1.4908782397414806,843
161,1.430186849172955,799
162,1.542060837196659,819
163,1.2848262115292581,805
164,1.1148557012826215,790
165,1.5916744446178313,814
166,0.9000280988526199,822
167,1.0399302664350776,813
168,1.0444930289694678,795
169,1.6983950185328474,822
170,1.1023525698231602,839
171,1.553957354716173,792
172,1.462531411159566,748
173,1.3477946283863955,753
174,0.9419442077352107,780
175,1.5082785108557433,795
176,0.8390295347307021,787
177,1.2643087844870409,758
178,1.9135495656591308,768
179,1.5241881748848565,785
180,1.1615351164324297,773
181,1.555325321259945,836
182,1.010010791759646,809
183,1.4193561741179663,802
184,1.2810045871404239,756
185,2.0183574264674915,752
186,1.0402927583659365,759
187,1.3337851103407234,764
188,1.4606066960638557,787
189,1.7754602390512475,793
190,1.4517205756448763,786
191,0.6885120699995793,801
192,2.141406119899272,757
193,1.2734667817605476,763
194,1.0386863952818164,798
195,1.9445822558382395,784
196,1.4472267698264865,785
197,1.6365065313891651,769
198,0.6379551570513302,810
199,0.34318982904505174,838
