Generation,Ave_Fitness,All_Mate
0,4.313867362153667,1015
1,4.476496521029869,989
2,4.523354595832242,961
3,4.549515901937887,902
4,4.559451667475479,861
5,4.634103151277167,831
6,4.551702709050597,871
7,4.568289031955096,842
8,4.51719109241277,867
9,4.604304758435899,843
10,4.653452254137597,884
11,4.565234616142804,876
12,4.548022861472103,883
13,4.615644681893756,821
14,4.633240104325778,828
15,4.803396263343653,811
16,4.563849595681029,872
17,4.599528855765209,836
18,4.6423751986797654,853
19,4.5117094412161585,823
20,4.535020856222448,839
21,4.5834337488392825,777
22,4.701714500633775,774
23,4.702944299326558,739
24,4.648146278859381,751
25,4.443673783532539,755
26,4.6923055194992465,804
27,4.6461821765232125,814
28,4.587295161516826,843
29,4.754449207797581,868
30,4.523661680037393,911
31,4.650801405631125,897
32,4.675446043394578,874
33,4.570386421485473,879
34,4.6626189760848575,886
35,4.395834420880528,901
36,4.526317293970084,913
37,4.708113194609288,923
38,4.662297172210498,898
39,4.577736093573362,850
40,4.622297985614178,835
41,4.751712308771027,833
42,4.515459854705175,826
43,4.720177092539961,809
44,4.75320347011141,828
45,4.604764427055724,802
46,4.629820847795247,788
47,4.555030243494523,791
48,4.692592581531898,803
49,4.7838774955449255,802
50,4.643773933082667,831
51,4.652898612301754,874
52,4.516230362381683,905
53,4.469351654379921,904
54,4.634963731894021,886
55,4.6359166842588255,908
56,4.632019988088209,901
57,4.557293163415412,877
58,4.6050820149261105,907
59,4.669256134061234,943
60,4.675742160844511,944
61,4.748640069637304,901
62,4.53796289925907,890
63,4.608217222069197,854
64,4.6307086431855105,877
65,4.696923912254126,884
66,4.525217809029892,873
67,4.606409322101878,868
68,4.589235213626704,866
69,4.52234319668586,919
70,4.5348120735429625,948
71,4.570463001672466,917
72,4.7211038600939945,853
73,4.785769707152719,854
74,4.632684428903047,847
75,4.63823089636963,859
76,4.653420799881409,848
77,4.668603034946187,895
78,4.52953184902605,919
79,4.460084367784318,951
80,4.610460484260486,933
81,4.59897947477101,925
82,4.548249286914727,920
83,4.595198653973267,904
84,4.635856130072429,897
85,4.484729724557531,946
86,4.627158747685116,930
87,4.607073780762724,945
88,4.570173713247222,960
89,4.525471463555346,975
90,4.478777623166173,951
91,4.531644359091915,926
92,4.480855570514809,905
93,4.630387834662667,881
94,4.565463713881667,891
95,4.454821731894482,881
96,4.563808643305939,831
97,4.637726576823939,850
98,4.551168778010933,876
99,4.533121973072586,841
100,4.69942391361731,766
101,4.62654320590856,768
102,4.435144365031073,768
103,4.569854420733896,829
104,4.587499554582484,850
105,4.595472294870161,877
106,4.578457629595824,903
107,4.567548273173386,916
108,4.561994795787508,931
109,4.68640491082271,865
110,4.704575613754562,862
111,4.671230138210254,825
112,4.630662496364063,825
113,4.538471965217891,845
114,4.590066640320277,918
115,4.492890249888951,906
116,4.699983109007083,920
117,4.600595128064645,893
118,4.494292916016336,873
119,4.433465462733163,865
120,4.420210896847876,889
121,4.6862240688295556,869
122,4.552093995418284,882
123,4.629847066173045,910
124,4.507986669402469,924
125,4.538245585558645,919
126,4.597749430873485,955
127,4.553556274627583,983
128,4.398315532810705,881
129,4.734537257047223,876
130,4.50536327403355,878
131,4.548719306290312,865
132,4.666186896695804,830
133,4.663795595086022,857
134,4.645465377316032,838
135,4.694569411374731,856
136,4.682653638436167,847
137,4.648011739708337,809
138,4.665986312733789,825
139,4.516087791478208,869
140,4.576901132131143,851
141,4.616914889990955,878
142,4.496440017065081,841
143,4.600081991741065,849
144,4.613840318394399,858
145,4.642886215261933,861
146,4.65012529803618,848
147,4.61073777545914,858
148,4.630077417379956,829
149,4.507680139674655,819
150,4.575247454636699,838
151,4.637703853407206,871
152,4.662351935156947,842
153,4.597228694996843,839
154,4.696685646671794,823
155,4.624616542561789,809
156,4.7741213083645695,875
157,4.591492976535693,896
158,4.561736097571386,886
159,4.519219285540554,857
160,4.7321107370926425,812
161,4.614463111228468,869
162,4.696335336370281,867
163,4.68308057079582,843
164,4.772436483837514,821
165,4.652011923772854,839
166,4.53820848311793,883
167,4.627559375526745,890
168,4.54088232145078,870
169,4.658383889199073,843
170,4.587692207254827,847
171,4.616472576678745,802
172,4.663315800217799,802
173,4.741217182604447,826
174,4.737071468630785,816
175,4.571831942942309,855
176,4.630576128434654,858
177,4.7311462352355065,870
178,4.7216782418338905,844
179,4.7144959640466855,857
180,4.551624098304672,843
181,4.541394004908176,831
182,4.661450751112443,842
183,4.694895312955351,839
184,4.64713637213005,893
185,4.59091118177487,897
186,4.568147949812665,912
187,4.5333542389558685,905
188,4.606428098760683,893
189,4.656508221519539,916
190,4.675452927718991,893
191,4.577613937116572,944
192,4.630694611751489,926
193,4.6020674511140935,905
194,4.61869131018214,833
195,4.762276284415357,814
196,4.6821896586621,823
197,4.535040412156776,852
198,4.567525867585127,877
199,4.583096483488061,943
