Generation,Ave_Fitness,All_Mate
0,-7.976213060158427,1030
1,-6.701803650718542,895
2,-5.227977013614925,833
3,-4.444015279870883,812
4,-4.132746861277404,761
5,-2.4149972195919385,679
6,-2.3562960016034564,634
7,-1.3543377384172754,594
8,-0.9356295711913118,562
9,-1.0763038634623616,533
10,0.07155746340103007,517
11,0.23563761755490945,491
12,-0.4819292162913139,482
13,0.22822436318069528,468
14,0.9034347278023731,452
15,0.607891436686307,444
16,0.2967887173610254,435
17,0.8554344891756981,426
18,0.6425769769782045,379
19,2.2361306334053435,333
20,1.8892598603801627,315
21,2.232857948146891,320
22,2.0799021331116676,303
23,2.0687936699379597,301
24,2.646934688071231,303
25,2.4956274581670117,301
26,2.155216502218076,310
27,2.0421512473377117,309
28,1.411331060177659,316
29,2.3455230986319107,324
30,2.4915406253331103,322
31,1.9228212334928143,330
32,1.601558258902622,330
33,2.0164704555853454,329
34,2.711411986266447,309
35,1.8414604319693917,308
36,2.019586057812496,307
37,2.4757978345562925,306
38,2.056137172500346,303
39,1.985551419674115,297
40,2.5198158359159435,292
41,1.9700387825583834,288
42,2.5070118060019415,294
43,2.0204209784500673,296
44,1.3268713879024319,288
45,2.250406610448039,282
46,3.020355689977906,282
47,2.4374199864886195,272
48,2.3140721791300596,279
49,2.586812954996361,283
50,2.4393492227663116,284
51,1.9421985427120438,286
52,3.0339882291944695,271
53,2.0900135348108,273
54,2.648300043282166,271
55,1.7279409346232586,275
56,2.057050702617446,284
57,2.7429656334759493,280
58,2.4045630543743246,285
59,2.56705466507396,274
60,2.739932816846872,267
61,2.1863299141677763,281
62,2.188295636252826,281
63,2.874178836864059,279
64,2.0215435055668074,265
65,2.4747140660770155,256
66,1.666182148954502,250
67,2.230736653078107,261
68,2.7623311782815083,264
69,2.5298758419830616,270
70,2.8619195303184686,277
71,2.746440341376235,284
72,2.380956212387076,274
73,2.707553700512343,260
74,2.1942036976663535,257
75,2.4058164675643825,263
76,1.6830778923925225,270
77,2.4511750357430095,260
78,1.9172148602060977,251
79,2.4914530892709665,251
80,2.8096339598016855,248
81,2.0304471340682917,254
82,2.363275839177885,254
83,2.3666115416156184,268
84,2.309513617430027,270
85,2.3536995223183106,277
86,2.3192871710408496,276
87,3.0390464561240575,281
88,2.2700044030294295,278
89,3.2265601507313266,273
90,1.7992971162858726,277
91,2.189113309764991,268
92,1.8822019688142364,274
93,2.0399541358301194,275
94,3.0401140711459567,284
95,2.9356519621694686,262
96,2.7810352869783275,262
97,2.9052187038014603,273
98,2.1264381275739237,261
99,1.4943053540789728,258
100,2.5266263961780164,262
101,2.90312038569395,273
102,2.3906927610602637,279
103,2.218300225702521,283
104,2.6185666951217472,272
105,2.236791440894674,269
106,2.5506224633641326,273
107,2.549457187866793,276
108,2.207878446872752,273
109,3.0838981855686427,267
110,2.9349251728058605,264
111,2.7262802292225063,261
112,2.4198511415214723,257
113,2.817244756433585,258
114,2.6054089511367056,257
115,2.9981435974165165,272
116,2.2438216663166597,279
117,2.3146461457297325,290
118,1.5727779244608706,292
119,2.296094691685485,278
120,1.7681477892116941,284
121,2.7210906062510736,295
122,2.396806721987461,294
123,2.5226510726546114,301
124,1.7086181394956668,302
125,1.962856598463154,302
126,2.181697891936617,297
127,2.351585396472168,289
128,2.0837026777335965,283
129,2.540790600711665,292
130,1.5983832279062073,290
131,2.3266847332348375,290
132,1.8396099505312202,292
133,2.317003493785513,284
134,2.0517376068815274,286
135,2.578695291340079,280
136,1.780485774907792,279
137,1.4495002832930135,279
138,2.4278874537088537,283
139,2.074302720056767,268
140,1.7933416349228903,267
141,2.1805454138978146,280
142,2.602097151964324,280
143,2.432417706662434,276
144,1.9906949185772476,279
145,2.306415106614228,276
146,2.945835262766654,266
147,2.611024122960838,270
148,1.9217070151732676,258
149,1.972170069891362,277
150,2.261454607243113,275
151,3.038393633797253,267
152,2.468431992994738,273
153,2.489089009666509,274
154,2.151186992961543,270
155,2.4381367576262534,270
156,2.2954498048336807,265
157,2.5490845200654975,273
158,2.8054084516535203,283
159,2.040830543848119,281
160,2.9154807095449042,280
161,2.1258014630292954,276
162,1.4745041299904988,276
163,1.90141068485267,274
164,2.228529066139054,279
165,1.6451845826790514,270
166,1.7084852713818877,274
167,2.3809192559251375,289
168,2.424763101413008,284
169,2.588938425531467,272
170,1.1554174385652147,270
171,2.6949888372128954,271
172,1.9136255629174024,276
173,1.9272469326349695,274
174,2.5583365398472164,279
175,2.3803044618158267,287
176,2.6486054542643056,291
177,1.5738032844601653,293
178,2.3267976384516955,291
179,2.5431548067340386,288
180,1.8382789923770178,286
181,1.975772831128615,282
182,2.2705480884264526,294
183,2.6153223231150626,293
184,2.3770456583159514,302
185,2.527217043617186,292
186,2.5535819296624283,301
187,1.7393405649174243,291
188,2.0401769106501133,292
189,2.6711165317646106,294
190,2.408298626939163,291
191,2.0900096224136844,287
192,2.6186066757515487,281
193,1.831253902672591,291
194,2.5822784005720587,295
195,1.6308444786264895,284
196,2.6336712270647546,290
197,2.7407387368392464,289
198,2.3888080977929245,285
199,2.099273507145992,291
