Generation,Average Fitness,Stddev Fitness,Average Threshold,Stdev Threhold
0,0.3088814875810048,0.28225297008346967,0.5009227021224714,0.00459491380565753
1,0.27249216007021354,0.25300835640368574,0.48885247418293,0.813411660777951
2,0.26124774946859064,0.273245807500577,0.35278778598127464,0.7290549570844005
3,0.35239444710482004,0.21803363704444192,-0.31204082702284497,1.0647037555411882
4,0.4653854900393678,0.17239790521571402,-1.3249293741923587,1.2530837504001173
5,0.5199552121622751,0.09009352474711797,-1.4502945078804605,1.1949556332787281
6,0.4377542173498455,0.12239927031898865,-1.9526719639570445,1.5918399787053128
7,0.407317988009695,0.20143820403579785,-2.002139004614514,1.852532648839096
8,0.46874937703108605,0.1324574365318863,-2.145378506387055,1.9174127285529987
9,0.44773224932797556,0.22259833466654552,-0.9859624069572955,1.3839969983236227
10,0.35580526726571676,0.19226703656420152,-1.3459275905876156,1.4374486057640836
11,0.4665848573244292,0.15106241420553868,-2.2895840762385347,1.25267074633209
12,0.4664852354769299,0.08019389946221141,-2.5479834603108062,1.4922529570281662
13,0.4318604753728609,0.16877127460854235,-2.4533849981358617,1.8055261786019456
14,0.505501007374298,0.07744383657241326,-3.2306076949796982,1.867642884331681
15,0.48708267559387447,0.09736980117730903,-3.9918686083300345,2.0035621477395154
16,0.4951613732708786,0.0889832633497328,-3.8506030085291996,1.3661011518146193
17,0.4938758493179395,0.11023726962879352,-3.969270846862242,1.6602087090148463
18,0.5189449006332377,0.1031511192834634,-4.327762287956603,2.183417086076986
19,0.506644211430191,0.10885170655025847,-4.660012351967322,2.758908013484764
20,0.5036795478734775,0.08642939253839126,-5.2320741151587935,3.027225123090665
21,0.4958024644717872,0.11133174089893286,-5.955890038966948,2.1646399547687944
22,0.5311916069707725,0.09553287008432826,-6.358290573108031,2.29778760714702
23,0.4657899171494309,0.13680413714038628,-6.935704288685336,2.813753821563645
24,0.48021948319242086,0.07984341690399756,-7.428230148736584,2.4790019850192566
25,0.5204094027388585,0.08592759281221006,-6.917442498031896,2.131562571909702
26,0.4834861404672989,0.09960128503423547,-6.645050816940293,2.6923160158545825
27,0.48962083485772057,0.09780759113289393,-6.541776405221708,2.1958006374837455
28,0.48106116699753854,0.1022608629629862,-5.813687964990744,1.875760351663857
29,0.48585269291668665,0.10418117564749457,-5.986942320462946,2.9681551423857018
30,0.5111399880417078,0.07778555956747332,-5.71329359201283,3.063172264824027
31,0.44237151968308214,0.20409214530736713,-5.416947114662735,4.527549437192606
32,0.524804441265458,0.11159841462930557,-9.312456154131086,3.447749405652753
33,0.5095113566853364,0.09063082645359251,-9.21489302942417,3.0726086768052867
34,0.4775220369478509,0.10186574757114249,-10.508947194693427,2.7502773353600594
35,0.530223973784466,0.11121424555556779,-11.850903136761161,2.3309849112744283
36,0.5268737122797967,0.09282900554673462,-11.368213237541344,2.4015991971433026
37,0.5069601660834622,0.08290762208647323,-9.81201683147499,1.642282589018896
38,0.4936620453228078,0.09457320324267521,-10.575201851985591,1.8412485104035468
39,0.5091920214792303,0.0826093934043844,-10.810313312903865,1.6882255668280584
40,0.5128584368262642,0.09909298606747545,-11.03660187667619,1.9656417887742161
41,0.46349870874122756,0.0966362609370735,-9.949253147407086,2.653860171918617
42,0.5200079978121299,0.09507876861187296,-10.174932181615443,2.6466243733334247
43,0.5209525769112419,0.09342702759132343,-10.344046458214322,3.172556857551017
44,0.4633340187495395,0.1319036427210777,-11.206360112044141,2.96930323502987
45,0.5212548755452286,0.07996681405120298,-10.977221396434143,3.0476751313174044
46,0.5634797395860112,0.10142787535050797,-10.330782310497131,2.141126844408972
47,0.4995354062504738,0.07131960469633133,-9.56546233839859,2.012437379326076
48,0.5231988671791237,0.09217789964087694,-8.926708711044714,2.1985160592235786
49,0.5500685290912932,0.09983396790946339,-8.757035466001197,2.3386161539559183
50,0.48373624401448423,0.10248022336964692,-8.911886310268319,2.447085554814894
51,0.47041410164983216,0.11092976004108132,-9.141337941598177,2.919118889741333
52,0.4816366373338604,0.10304826533718839,-10.320379601760916,3.4479904847986855
53,0.48720395829108665,0.09146636976218186,-10.502029399636562,2.197544508660786
54,0.5017815013296618,0.10857154580967168,-11.052088945445709,2.15429800294018
55,0.5184820086807103,0.11419485931884253,-11.182516171845254,1.942466159469115
