Generation,Ave_Fitness,All_Mate
0,5.464121413413459,87
1,5.434841075692178,95
2,5.6863896056988965,94
3,5.4708996353861945,98
4,5.430945352711751,101
5,4.909910198517157,106
6,5.534465346041721,104
7,5.25894890781297,110
8,5.577666393852252,104
9,5.531066420128501,92
10,5.594285109277906,84
11,5.132184822980679,85
12,5.232901279499878,104
13,5.770376555553583,104
14,5.547539382145407,91
15,5.469164587293919,99
16,5.34389157086593,105
17,5.167939623342171,102
18,5.713105264248603,94
19,5.086621372944843,93
20,6.00790346056269,109
21,5.472743920028057,103
22,5.48645523481836,94
23,5.7119633723286425,105
24,4.938451189937062,91
25,5.1209437225449195,82
26,6.104289802838508,73
27,5.377192568201973,95
28,4.7345491309398975,99
29,5.19268643006866,109
30,6.385524208909181,96
31,5.570420701729369,91
32,5.213831366637853,103
33,5.270111953960095,109
34,5.576152390696603,114
35,5.171519413410239,98
36,5.120612070192127,98
37,4.8180762399303605,70
38,5.180293885331963,76
39,4.765257177861281,75
40,5.400027442835266,78
41,5.87658069168655,82
42,5.259381261744696,94
43,4.517318370724612,90
44,5.4359889832926696,104
45,5.422322764736433,102
46,4.910969233545414,106
47,5.568032777533301,102
48,5.6151988518653875,102
49,5.076185959868838,93
50,4.980231771196114,95
51,5.027331199316361,107
52,5.015582705933149,96
53,4.343685287931034,86
54,5.803079709348181,86
55,5.179564213204634,99
56,5.530161114616776,95
57,5.389078720011573,100
58,5.283483118301596,105
59,4.9013147721954535,98
60,5.213520178450635,103
61,5.684001205642097,99
62,5.812850025668647,97
63,4.978123205721916,90
64,5.460534255622146,98
65,5.308160583871766,103
66,5.15761294311224,95
67,5.237585502799377,103
68,5.4764869721655876,115
69,5.322586171139313,109
70,4.75967347687101,94
71,5.5317869598056095,105
72,5.331466633914074,108
73,5.802357968740657,101
74,5.306188342191363,96
75,5.0846126126846665,101
76,5.15065746412782,104
77,5.3327291937023125,91
78,5.426103273025004,77
79,5.043576844454778,90
80,5.007289167816781,90
81,5.133439981709221,99
82,5.302572863701033,96
83,5.457144442565892,107
84,4.675565409152716,102
85,5.472634716396014,104
86,5.123194303819232,105
87,5.362652686310618,111
88,5.194478525922344,101
89,4.9745566737181255,105
90,5.2498875803709115,101
91,5.507284689004583,103
92,5.316977560300026,107
93,5.380479206016314,111
94,5.240958437542936,119
95,4.970106642925872,106
96,5.488587657609722,98
97,5.196619282189113,111
98,5.259819914262582,98
99,5.240675847913585,98
