Generation,Ave_Fitness,All_Mate
0,5.33026346432243,105
1,5.430303263032231,108
2,4.874497500050003,109
3,5.055607822254699,103
4,4.875004139038981,105
5,5.406018190823859,104
6,5.583204185989777,109
7,5.219656991696101,107
8,5.0065834186121,95
9,5.358753610460088,102
10,5.985278673773459,104
11,5.194915064316669,95
12,5.796951773567276,91
13,5.277086710777074,92
14,5.389583070507658,95
15,5.36200076519956,94
16,5.422134221825099,95
17,4.959329993566148,83
18,5.098148106575672,90
19,5.08341779445258,85
20,5.014864419382528,92
21,4.9879797017325425,105
22,4.693355760655644,85
23,5.1439493324814265,96
24,5.609315722378851,108
25,5.14704556372551,100
26,5.047539528528616,100
27,5.087412417099971,105
28,5.563634686554148,107
29,5.295822201273358,120
30,5.67251560067778,124
31,5.109426862378809,115
32,5.271229074085058,107
33,5.227781031808072,104
34,5.266728158712331,101
35,5.27813361644569,107
36,5.3431709813060095,102
37,5.473458950448292,105
38,5.833563723497711,98
39,4.793881073177223,99
40,5.565800602050059,102
41,5.000204290991619,106
42,5.690088300500264,96
43,5.053736334435902,106
44,5.401515735518709,104
45,4.951701549464363,114
46,5.36112656489413,118
47,5.153251102990549,126
48,4.859373212266348,112
49,5.033501373377179,106
50,5.3201225680122874,105
51,5.67967444296035,108
52,5.215307397119942,125
53,5.196302611509817,133
54,5.306428300909294,126
55,5.420827980710402,120
56,5.028905755800592,109
57,5.337929687178844,118
58,5.278467118020101,122
59,5.6684521431370865,108
60,4.633391542354286,103
61,5.388606956868568,101
62,4.82982422302339,101
63,5.325074909260381,100
64,5.153786741138517,107
65,5.2117355476720535,110
66,5.820399138859537,88
67,5.258623950993486,93
68,5.354826059698516,110
69,5.859264122681324,116
70,5.243630251353891,116
71,4.848600576673069,115
72,5.330137482820967,128
73,4.8314177972083225,127
74,5.353658465749266,110
75,5.582550085883545,109
76,4.424437465106368,105
77,5.537243456576083,105
78,5.142126425529289,89
79,5.241265236984731,88
80,5.1074172474811625,91
81,5.6363480765844205,96
82,5.106276290111496,98
83,5.357613153277191,98
84,5.197333792994543,87
85,5.124896301247969,91
86,5.102210772826689,101
87,4.723399436868584,110
88,5.620821025518122,115
89,5.440139200778761,114
90,4.6917250786651925,96
91,5.078773040993081,90
92,6.074796345527701,78
93,5.36961914231707,81
94,4.700953893206214,80
95,5.865637538581616,82
96,4.979509772240255,81
97,5.647356506345966,87
98,5.217118891257983,80
99,5.26077741573187,81
