Generation,Ave_Fitness,All_Mate
0,4.765416432982439,102
1,4.97357792674435,95
2,4.996100338977589,103
3,5.10293430409145,107
4,4.847256798176714,108
5,4.855976586939015,112
6,4.85524421532569,117
7,4.909118842373169,123
8,4.834503688633873,112
9,5.093330083906275,111
10,5.151187538197772,111
11,4.914370326043565,108
12,4.867745210307688,109
13,4.973827379041379,112
14,5.090383333232188,111
15,5.021537840572925,106
16,5.163548877706361,103
17,4.986169269244019,102
18,4.962553728613593,107
19,4.976921713403977,108
20,4.957375409899035,109
21,4.834169542678112,108
22,5.061714573852072,107
23,4.793821648216444,93
24,4.918181192564697,97
25,5.0120921247690635,96
26,5.058198733251521,100
27,5.210907109850598,104
28,4.937870566263804,101
29,4.825477852260036,99
30,5.010595621700277,97
31,4.953260647067709,89
32,5.046754454325377,85
33,5.118227298530763,86
34,4.803427880955645,88
35,5.060495796008768,100
36,4.912945992602891,101
37,4.952036412692022,101
38,5.054855610792223,102
39,5.036050855858592,104
40,5.043543694530536,101
41,5.005517636389082,98
42,5.11036304820802,100
43,4.932726088932152,105
44,4.882694543070923,110
45,5.020978263969685,119
46,5.042377683100121,118
47,4.859865595531952,124
48,4.970428434691261,122
49,5.097133275370692,118
50,5.034226479126152,114
51,5.130944864670753,112
52,5.160537773813705,102
53,4.957622732427202,101
54,4.852205740722303,100
55,4.9558763307632345,105
56,4.96686078228071,96
57,4.85103610890665,91
58,5.007078364950555,93
59,5.022240246254861,89
60,4.866089809125192,89
61,4.969610044479879,85
62,4.864864079910394,81
63,5.144832560923974,83
64,5.024254412284178,81
65,4.972318141151174,74
66,5.075881049920204,76
67,4.874728334063487,71
68,4.867375951733228,77
69,5.034387090975097,72
70,5.220138642198885,72
71,5.004775002839618,73
72,4.900703880143199,70
73,5.148633481742068,74
74,4.999695167725103,71
75,5.027446168739172,78
76,4.891371333052674,75
77,5.0002854891116595,78
78,5.203347857303938,87
79,5.069329973454311,82
80,5.050438449651589,82
81,4.991261640170903,85
82,4.831349650427089,82
83,4.946526624149018,80
84,5.003580550162025,83
85,4.950007293120025,89
86,4.880663527951131,86
87,5.143018266678627,96
88,4.936466336322346,97
89,4.956246478037875,95
90,5.09385626285565,95
91,5.047967044931118,98
92,4.997232818808593,100
93,4.936734092628907,100
94,4.939905794814587,109
95,5.104650983708962,104
96,5.044567100068634,106
97,5.065879108441235,108
98,5.193621489300488,102
99,5.131343770791069,103
