Generation,Ave_Fitness,All_Mate
0,6.420785273552582,91
1,6.552946138453441,100
2,6.292579265349986,95
3,6.241981147370284,101
4,6.983960789601733,107
5,6.630710974806634,105
6,6.824745081503464,103
7,6.30046342465303,111
8,6.687416928515179,94
9,6.377361986751744,94
10,5.906424568927036,87
11,6.869067994199983,71
12,6.24250321640789,68
13,6.821338068085576,64
14,6.45545857175369,68
15,6.078833966925331,69
16,6.436786804387095,68
17,7.30774217813685,65
18,6.568213114295958,63
19,6.706938030827436,57
20,6.471923285067609,56
21,6.925883790133993,55
22,6.01195225483689,51
23,6.059168856634451,51
24,6.357816155280072,51
25,7.390266290043877,51
26,6.5969196379263,56
27,6.732982302168286,58
28,6.0288732106034395,65
29,6.262267000450107,66
30,6.795652414256279,66
31,5.907734158710904,68
32,6.639606172132803,75
33,6.360907925241578,80
34,5.763850377927796,76
35,7.1195064501422465,79
36,6.549714548074144,86
37,6.044985298617129,88
38,6.1855595964486545,90
39,6.8174622977498744,90
40,6.495908735724896,87
41,5.442171685617363,87
42,6.002111869897471,87
43,6.885780240192508,89
44,7.028651559142141,90
45,6.989620396555425,92
46,6.610311984581648,95
47,6.024633672332728,100
48,6.424719031495608,97
49,6.236116500189196,90
50,6.73604763023454,93
51,5.682929766113288,91
52,6.328975773584366,87
53,6.012031636652675,80
54,7.185827383888257,87
55,6.101529320103103,87
56,6.15506982813138,83
57,6.502373334043284,81
58,5.1602681830563135,78
59,6.645617565013637,75
60,6.784790416849612,86
61,6.170005775321364,93
62,5.935755436781893,97
63,6.730252645779662,96
64,6.153854729776806,87
65,6.20523605514677,80
66,7.005661329256043,81
67,6.448285613678681,85
68,6.390339745320408,90
69,7.239710253859616,89
70,5.853149990266388,91
71,6.32462038845553,90
72,6.284470050248687,95
73,7.321672197000521,98
74,6.170456066860808,109
75,6.076746045981988,102
76,5.62763109539435,102
77,6.318040245274377,108
78,6.020018578329956,106
79,7.049206600922463,94
80,7.139677174527273,94
81,5.958028888105115,98
82,5.835442266628023,98
83,6.518748079122304,99
84,6.105737505790396,95
85,6.8117452373560425,97
86,6.871431501260803,98
87,6.475768201678784,100
88,6.838700680781119,106
89,7.0083999099643695,112
90,6.527052727604887,115
91,6.449033261774689,117
92,5.782126220554159,109
93,6.886725263671563,113
94,7.040910566979345,118
95,6.687713465479057,116
96,5.991073240128118,119
97,6.384029941337784,115
98,7.030536243634155,113
99,7.1061009563988495,106
