Generation,Ave_Fitness,All_Mate
0,5.063271832458373,107
1,4.795367330227277,89
2,4.951321438368694,96
3,4.931097086047086,77
4,4.97594873605711,77
5,5.189118969920876,77
6,5.052185153770088,66
7,4.909633951197991,61
8,5.16283790468425,62
9,4.841106820227274,56
10,5.097699804041535,55
11,5.378978945918796,47
12,4.998107835661466,43
13,4.813824038111977,34
14,4.8831376713422445,33
15,4.993704980862894,37
16,4.865531693287549,34
17,5.018583370948458,35
18,5.059571093286872,36
19,4.998014093194754,44
20,4.826756375428548,42
21,4.85254979694092,39
22,4.994345294752287,39
23,4.859314368957968,37
24,4.952274061384587,41
25,5.3491308492032426,38
26,4.63607827522628,35
27,4.96454055883398,36
28,4.836231273712615,44
29,5.051901796192483,41
30,5.030657979932053,40
31,4.881733319456044,43
32,5.109404735044562,49
33,5.252179228794283,47
34,5.005693785648956,44
35,4.730657483340851,47
36,5.166612475120223,52
37,5.243497017648044,51
38,4.948225269537339,50
39,4.794198975311101,52
40,5.14820712873842,57
41,4.998358820695143,51
42,4.79963680651361,51
43,4.934012310462915,54
44,5.022327283647087,58
45,5.166000264031005,54
46,5.0194002667739,64
47,5.256338516345993,66
48,4.892873902505526,62
49,5.125246060112076,67
50,5.097977235444181,61
51,4.88556737572741,61
52,4.975617646728246,65
53,5.143496890604799,66
54,4.982651255389223,71
55,4.817800166853572,72
56,4.810062903262809,67
57,5.1042237546801905,68
58,5.0633782811824215,67
59,5.0171427177133,62
60,5.189132463129942,62
61,5.158086070786576,61
62,4.858219329204077,62
63,5.21912243958444,59
64,5.142736888262067,63
65,5.071859247521191,65
66,5.025140932639564,66
67,5.035424352328681,72
68,5.091268893729644,76
69,4.92955361943159,74
70,4.870907786143399,78
71,4.942318701630219,75
72,4.89876997906021,70
73,5.032032837654577,67
74,5.073599719547931,68
75,5.12319932160954,75
76,4.854335094510638,79
77,4.9707131458184275,81
78,5.071848305369478,81
79,4.915941487802537,75
80,4.920461560176216,79
81,5.000413687004064,80
82,4.798496989086666,78
83,5.210164381301934,79
84,4.876767091712599,74
85,5.3007644440583945,71
86,5.1397317139558085,67
87,5.071239687164392,77
88,4.8748095474100825,73
89,4.910678013532516,66
90,5.1130481781564425,66
91,5.059038871223111,65
92,5.054144871373568,72
93,4.971785450692117,79
94,4.863620114959087,85
95,5.010673910603156,86
96,4.968103198956955,96
97,5.082851994168273,97
98,4.961516039421691,106
99,5.0164366049003535,105
