Generation,Ave_Fitness,Std_Fitness,Ave_Threshold,Std_Threhold
0,6.719558017746982,2.310317266148732,4.818385094964823,2.887754418838816
1,7.855785959443827,1.7586859271543727,5.605572289672714,1.753016923142573
2,7.686546669333296,2.317998524009862,6.123885938760485,1.4562019906123003
3,7.904254097471062,1.666674883545245,6.1449502743112046,1.4498567273362495
4,7.255220778365456,3.3432102480178454,6.887673320017959,1.205334521141703
5,8.444526562679412,2.3611793857701433,7.1235571861760345,1.0206364159852248
6,7.653063593758407,3.5434687229716957,7.419782884580358,0.9173725801752212
7,7.7189445668627865,3.645555524161383,7.543034506032878,0.840973386910607
8,7.8031606773273925,3.3361057845974322,7.588485115119481,0.8973040167593085
9,8.028434140201327,3.5289013334074872,7.790642535779345,0.5221446484338269
10,8.033514930831798,3.41323570898349,7.820340722673768,0.5409292252241347
11,7.903174275739113,3.8549731157854548,7.988240903295561,0.4963262061264604
12,7.74291664301504,3.7664459669928063,8.008685151048274,0.5116542709687715
13,7.480365038768748,3.83889010676102,7.970190492175362,0.5576090995494514
14,7.610634213955888,3.6614423187398937,7.8858227664191585,0.5900485999520221
15,7.882883895167679,3.5094264456890083,7.845909294967668,0.6603265908178678
16,7.573535881825467,4.144304804123032,8.096944139593045,0.4901082590947566
17,7.403427321093301,4.1392196440602325,8.227477714422402,0.2989338294824181
18,7.6954285242685545,3.9458165573580235,8.24460815631387,0.24301965981782675
19,7.541465452309512,4.013689970938327,8.23196413473903,0.28860390334390773
20,8.043141549455955,3.8939178267853105,8.309629299236724,0.31938064297406066
21,7.308539137631446,4.424632265647154,8.36782105032978,0.3642865068164315
22,6.934874458274153,4.739000101077175,8.464829435429795,0.33781983014231054
23,7.125652951563271,4.522116039279471,8.485702888394602,0.2948726383837673
24,7.387628647931648,4.397411865250833,8.462339226647494,0.31994927056474953
25,6.659322362838009,4.787729297765203,8.494843372932367,0.35054288984320053
26,7.539852546838908,4.3184344485086985,8.57504873692953,0.41964113022059374
27,5.9421823222197565,4.822212138412309,8.44909594364131,0.4220894441064281
28,7.060510569154469,4.601553451432691,8.49656428980043,0.42881167591742597
29,6.863269216153352,4.573220049568824,8.456564731215085,0.3784387340501024
30,7.714614842314408,4.187634838739759,8.43556426504238,0.4528817219144122
31,7.780295055671521,4.126430123174593,8.481362556433544,0.39941907897532003
32,6.747811711645569,4.744386122249781,8.510860115633022,0.4398419550131745
33,7.089055772803581,4.647116534781075,8.488534139979627,0.43910003618336385
34,7.340295773401939,4.3245804678216215,8.542290320081003,0.41682412099435096
35,7.338863635951454,4.56848543055521,8.483767267669576,0.4105853574054978
36,7.336798796444889,4.572832372915802,8.399595819717762,0.36591046580322667
