Generation,Ave_Fitness,Std_Fitness,Ave_Threshold,Std_Threhold
0,6.745146627072261,2.7030743948065834,5.241188686268914,2.81663837436416
1,7.960129891472935,2.06682458408135,6.271041779037864,1.711959032710332
2,7.259331121522048,3.576033054695745,7.124484483472103,1.5550196600615689
3,7.4802806318407375,3.916594822994482,7.513967291181325,1.264660164830999
4,7.890656601307955,3.7194543115383287,8.035907657888458,0.6366932178803478
5,7.0192863370111835,4.335792578075058,8.219725299391406,0.27058921787115775
6,7.826178692661119,4.048692886014425,8.219735121812949,0.2793112415370362
7,8.246333810143188,3.744452189358615,8.247568925151063,0.2902387256348466
8,7.582122937623441,4.151900229245092,8.235034164640448,0.2849716107864691
9,7.459807668310281,4.1699451354504085,8.261030561546296,0.29127996056920774
10,7.494068692253893,4.2096668701847175,8.199716054736461,0.29802828318103136
11,7.6220518921643805,4.241910990555128,8.233922042490548,0.35001099048209056
12,6.975664964180887,4.311621359673929,8.287632057933298,0.3184853195640541
13,7.0782392480023555,4.493226770301541,8.323132563619817,0.3335745646192483
14,7.578568451540419,4.124507144148559,8.345840391441582,0.3357564269156284
15,7.6961325485245515,4.331951996680927,8.345138055459199,0.35895711440476236
16,7.456372356515027,4.548436641720729,8.39495602546363,0.382309761386939
17,6.862094606235215,4.466964710620184,8.395701413026913,0.3709746156210672
18,8.186631819415497,4.001889998999429,8.36840901599059,0.3979782782235905
19,6.4275749068735335,4.678315401544311,8.359151521685453,0.42034770942930494
20,8.068815585308307,3.9147822628153253,8.300021324146654,0.4620677648949635
21,6.641919614110724,4.515516888954756,8.361981093392066,0.43789613049895215
22,7.140084790421863,4.550736873235617,8.398381850209192,0.4893996727527217
23,6.349968927915501,4.745975080125809,8.487244302832716,0.4594397608450695
24,6.676667773781012,4.656191481779318,8.583948224412383,0.33990612271459475
25,7.122954927111006,4.904246448225022,8.646686397342473,0.2964468698167733
26,5.93318012752338,4.787967363336325,8.682891380666135,0.2680205229537953
27,6.787426390840819,4.8450790452902925,8.743430951388149,0.272178427480556
28,7.167102359766977,4.914059438561724,8.746159593839241,0.35279918900595464
29,7.122694534017832,4.61740921657019,8.677748640075238,0.32780813428804445
30,7.112178486614251,4.5124278642933255,8.649938759334926,0.33104156293442955
31,7.492006258443812,4.672668492737455,8.659368810760068,0.2950020195984662
32,6.737324986714633,4.9111146989718915,8.719640832355845,0.3602069268589333
33,6.564617606151989,4.767586139263964,8.714672582631486,0.3279256333645306
34,6.733755290890178,4.784834978346921,8.785829743994347,0.2539608646986943
35,6.640558183393814,4.943353014640912,8.796568178622381,0.27031704296012754
36,6.132117127489054,5.063027701919083,8.85315564696952,0.2524152039083336
37,7.059955020770915,4.932805292872174,8.874587278089477,0.2750704985101025
38,6.062802518759435,5.005191376054358,8.931356140016955,0.3058837983169518
39,6.995107093291171,4.759603685476935,8.881125195790121,0.30297888968885217
40,7.2735197485075185,4.732408808931932,8.895818984281345,0.3306969747198282
41,5.9980204060879645,5.05443313450159,8.91570683088473,0.2765476801312085
42,7.630898602746863,4.631878027692412,8.885967036914858,0.28029372106090733
