Generation,Average Fitness,Stddev Fitness,Average Threshold,Stdev Threhold
0,2.5419385632954645,2.5422648074991097,5.008187811273865,0.057328971695648955
1,0.0,0.0,4.980653781766987,0.10640813756317108
2,2.515975832289807,2.516906644593569,5.005622472573224,0.16180929790247414
3,0.0,0.0,4.938405788406766,0.21388639989314118
4,3.0167804987264857,2.464044676793107,4.884280649991951,0.18522892345148148
5,0.0,0.0,4.756637926580619,0.1938937868162301
6,3.2498164177986233,2.3858867802896273,4.883916346719503,0.1542919199967484
7,0.0,0.0,4.789153178566535,0.22539686378842966
8,3.5232498902948706,2.308248542797262,4.839127398436153,0.29974815882631073
9,0.0,0.0,4.714283639327842,0.22913985484866597
10,4.006081695531221,2.004634950693516,4.683558413056694,0.2900039103144436
11,0.0,0.0,4.593643575808871,0.32997667478236375
12,4.521637257389623,1.5088203567844183,4.506500392574186,0.2944816548531236
13,0.0,0.0,4.4231884286572125,0.24349043343927382
14,4.508500159523707,1.5047492030893355,4.5370248374143305,0.2565870413207085
15,0.0,0.0,4.565893165955115,0.21945711506117643
16,5.011238996040733,0.11718381700722984,4.441000962957398,0.19672615551892966
17,0.0,0.0,4.449455670148186,0.161639194730806
18,4.99249220265418,0.09434527099453079,4.3698277932576195,0.1971450171952994
19,0.0,0.0,4.270143856088841,0.2666533053193161
20,4.989827483333753,0.0838003014727757,4.200205456646968,0.2443303176607614
21,0.0,0.0,4.22800895353684,0.24108949546716094
22,4.988841015957377,0.08235479018318038,4.2217327587791775,0.20704164391060334
23,0.0,0.0,4.324727556032947,0.1599579171303742
24,5.0054667776635835,0.10582173956561174,4.356171355989465,0.25757514984325747
25,0.0,0.0,4.314913534492,0.21373050217706022
26,4.9837563211407625,0.09931637210313757,4.248727618996804,0.21179657517648082
27,0.0,0.0,4.3025463659174275,0.28542577322984247
28,4.992561180541535,0.09137823936524024,4.379898719264185,0.2831438246922847
29,0.0,0.0,4.430262004771188,0.15543047336553903
30,4.689245861346267,1.0809166620375625,4.42487862498468,0.17513604379712513
31,0.0,0.0,4.41046596478876,0.17080382788535592
