Generation,Average Fitness,Stddev Fitness,Average Threshold,Stdev Threhold
0,42.71758480297935,91.35265314087896,1.3278869670279758,38.404704848358676
1,88.66216124734055,63.551499942064964,13.671259007831244,40.73642558073116
2,65.52738524698718,67.31693281168533,-4.2738957153288,53.857987140131925
3,76.09847464016481,57.4298869972662,-7.370685244105998,41.778582051759344
4,83.8683947559766,55.143546668686334,4.136308427090111,40.536856785332226
5,73.31486473960312,74.62458986152795,11.540244703201648,38.88192164885059
6,73.17574908002555,56.02780801827307,12.095305134326612,38.97474298721944
7,86.43938126841478,48.617710574965464,4.870924367398096,41.87525220515236
8,78.75559956356695,59.234766994274786,5.188352218566,42.06714998743985
9,76.54440905255099,44.155419169418,8.732990649598081,52.0108424592378
10,69.20918421512323,53.31202625682014,10.791615435169879,45.62043850717168
11,49.86071375887686,54.1172308258356,-0.9513516516041542,41.726063891789096
12,63.56169382872182,50.83381243818352,0.5894013346777449,46.60834322673043
13,66.81731123190886,43.02337464222681,-4.005988710724305,31.25533128461116
14,94.68516364991258,55.071681543713304,9.63542529737849,45.02033220039087
15,94.13343213338058,66.16005944725528,6.459680856449457,40.71368899142959
16,42.7876804123273,51.6896812789315,0.12496542091377574,35.172357745579774
17,58.122753414741645,48.688819682168514,3.652871088904108,46.64023156962672
18,67.70817676509647,48.54477545168044,12.376046013938481,48.300890557653695
19,66.69679258055007,37.10984459900378,25.270327787560735,50.49531726739543
20,70.73651678224378,43.141387623897856,4.513127589188913,43.27468256652241
21,62.09738957615882,60.57175228049872,-4.313947721168054,44.139537468476085
22,71.21989829917756,36.047360128767025,10.041357597448313,44.23249402338478
23,73.15075046338782,69.76904272395099,0.7428837651210809,34.5108609368236
24,44.16755182184518,48.439734855850666,5.999485128252088,37.73064685096389
25,55.63858005246277,58.89655465932719,6.020750908616912,42.32090352951679
26,64.85857176482648,45.4160761388204,-17.21918766354283,43.14566156708474
27,85.2510556665428,67.40743465478772,16.001146429796602,40.93490912496012
28,55.77620880922659,37.91484297458448,-4.917069679536407,35.14046815882262
29,78.76487958513854,52.8907736030633,23.105441600657382,49.632491600042
30,55.54499338706438,45.12530066941915,1.302321286393153,45.67687835264667
31,70.27844284923631,42.6995982333258,-9.423556583484016,41.909825189163136
32,67.52755212090327,49.37586755753627,8.153261475338274,47.403636763001096
33,70.63706830400244,69.79603337440838,-2.974262781754099,40.664525027219035
34,66.2996966059532,44.111277923641204,10.244522945509555,40.320396818004134
35,70.33005527110546,45.744077909429606,14.052594704228397,45.3075735954583
36,77.77839505663957,49.36126104852402,12.784726810863043,38.3820146436817
37,40.4285261549528,64.41543307344268,7.522929198403484,38.035728860997786
38,72.46648140649211,41.16534303295285,13.410137988608431,34.07430341564839
39,67.44909848647768,53.84596359823023,16.09556177153625,38.59927249872362
40,79.63311571856482,47.08426216158345,-6.1098184442821815,56.28683661092065
41,69.89860312541333,55.15974777966163,-6.782766604047573,49.710873294064356
42,64.79883590930257,55.86282769750865,-2.741308748290206,45.17154559590994
43,55.87774984302424,44.8717082114174,5.507382580922484,50.178765617008395
44,50.88294900633214,45.44894691432744,-7.0453513913609145,35.42221063748179
45,60.22714768076469,56.89796881263215,5.956430288631749,41.571671071381466
46,66.11066569200196,62.81101777518713,6.104942233482843,41.33490151097079
47,57.35381324653234,45.38370946150593,-7.752925497860318,45.876186788540664
48,74.04194132171482,46.71883461365197,12.715094471141942,42.420879206811826
49,79.78543046973752,47.65041439666617,6.187963614945835,40.33255428500938
50,72.96711250817677,52.6720447129774,-5.207430409869848,39.21415541354686
51,71.78731156826356,50.40574376300711,18.242164210166948,41.76206724913742
52,64.50260808173424,69.92582290917191,6.3935255987743,40.1190717347344
53,76.17984990864495,50.497863538167294,21.44916996522715,41.243737527285965
54,57.48338210964003,39.8040209889834,2.4012605703768037,37.88360686025136
55,66.95340111525022,51.128097189665255,-10.720222656123628,41.451446819383975
56,62.9120425888859,38.29523302606596,13.100096016232698,43.30012241802604
57,95.28323300504681,50.233059701024274,-3.303979685765472,39.318484933184834
58,65.15278620517422,56.97313354753604,23.12566036717095,40.928832892808146
59,63.353520507652135,55.25015624034101,2.7137837774013134,34.009724216584075
60,56.491515187422294,31.818164720785372,-6.423166823662197,35.43459418334874
61,53.004786875083276,69.99727413375804,-13.386733606942675,46.21033844969843
62,57.990093210128386,45.405643947721664,9.02818042280585,46.97816549115557
63,57.437007881557996,43.849772565682485,12.008531574137262,53.55865336801912
64,57.17423148201635,40.92679031638538,6.440079234147531,52.690199086566636
65,46.48251461076479,39.588626773494234,-5.774264127183435,45.0609713912672
66,79.9693983655437,51.27081768639768,16.134393049253035,45.56748736351562
67,68.18483472557142,55.06145513492204,-9.921337095954486,45.19393389590156
