Generation,Average Fitness,Stddev Fitness,Average Threshold,Stdev Threhold
0,1.4853359024683601,2.3245112390641616,0.0,0.0
1,2.8219180937021546,2.7640933122340186,0.0,0.0
2,0.0,0.0,0.0,0.0
3,2.678141318347185,2.497609626392096,0.0,0.0
4,2.1155204949929636,2.7053739151505507,0.0,0.0
5,1.665447495276331,2.405822222971434,0.0,0.0
6,2.584039083401064,2.9585037465507935,0.0,0.0
7,1.4908008326076003,2.6390005933550724,0.0,0.0
8,3.172741834699459,2.6700109621063377,0.0,0.0
9,1.1276228186540993,1.975565458465203,0.0,0.0
10,2.22907227519863,2.6735280681284577,0.0,0.0
11,2.5369568281256196,2.6381079425189364,0.0,0.0
12,2.2855047964362933,2.548681257133955,0.0,0.0
13,2.0917228004108592,2.6070822304668297,0.0,0.0
14,2.460424400483263,2.5008793152701543,0.0,0.0
15,2.529950398434815,2.6284057637863003,0.0,0.0
16,2.6154137495424665,2.5193666977156854,0.0,0.0
17,1.5489403667688997,2.2880946825230337,0.0,0.0
18,2.4272796542239776,2.8018198307077946,0.0,0.0
19,2.5311004875798906,2.5722444853626225,0.0,0.0
20,1.9541861325303262,2.4851509532662743,0.0,0.0
21,1.4260948508393512,2.264723063645811,0.0,0.0
22,2.3764849864060955,2.7168992872734363,0.0,0.0
23,2.3429711162807907,2.5790644888822882,0.0,0.0
24,2.3710589145414565,2.678924859795382,0.0,0.0
25,3.3599298821866492,2.8175952615483513,0.0,0.0
26,1.128868325281826,2.0323812857064767,0.0,0.0
27,2.7056888259863423,2.795678440857015,0.0,0.0
28,2.3903938330411743,2.5434740637568547,0.0,0.0
29,2.237536006016586,2.877028297887664,0.0,0.0
30,1.879072740674831,2.660634112770841,0.0,0.0
31,1.9863468241238504,2.549930385644019,0.0,0.0
32,2.4857950294463316,2.611696796541363,0.0,0.0
33,1.813462193336274,2.5120138435575554,0.0,0.0
34,2.0489462062907,2.400662854447449,0.0,0.0
35,1.435606067215253,2.503600004710641,0.0,0.0
36,2.501270793101291,2.8216710657172004,0.0,0.0
37,2.0675961053004634,2.6054155835421553,0.0,0.0
38,1.3230218751646576,2.0841630087893463,0.0,0.0
39,2.7500899111484314,2.5490647565824487,0.0,0.0
40,1.5977497442518587,2.5445086255760194,0.0,0.0
41,2.151823320907571,2.674124492469683,0.0,0.0
42,2.0899010625851075,2.5849787696076043,0.0,0.0
43,3.15434659875715,2.469168649613695,0.0,0.0
44,1.9077795679102274,2.3535742347225006,0.0,0.0
45,1.4896506238218996,2.103045007169517,0.0,0.0
46,1.6982000328437301,2.349809459428194,0.0,0.0
47,2.2901559608394213,2.582839562633866,0.0,0.0
48,2.4986946020268084,2.654689596976832,0.0,0.0
49,1.8112727327308336,2.3279665470712048,0.0,0.0
50,2.7812806485782575,2.6782677144151377,0.0,0.0
51,2.095124455097996,2.415150715687416,0.0,0.0
52,2.1863819827306257,2.4505831961905185,0.0,0.0
53,1.416308784640479,2.177623904531626,0.0,0.0
54,2.764447354382866,2.633980759922196,0.0,0.0
55,2.181898262630356,2.4412817315841466,0.0,0.0
56,1.3814576134808478,2.2067819507809743,0.0,0.0
57,1.8163786622411344,2.3240606137973754,0.0,0.0
58,1.569315691121336,2.7511291371875437,0.0,0.0
59,2.572404492380201,2.897564835598631,0.0,0.0
60,1.8207054695957958,2.5795670222373754,0.0,0.0
61,1.5814624214316368,2.192236532001951,0.0,0.0
62,3.3230510617862534,2.7102551527995224,0.0,0.0
63,1.7801635076117588,2.4865420793447277,0.0,0.0
64,2.2317460941682308,2.6769633109083215,0.0,0.0
65,1.9704799042341896,2.450205723222839,0.0,0.0
66,1.8246976839129414,2.3263854884097452,0.0,0.0
67,1.8124980968768345,2.2760748444593535,0.0,0.0
68,2.317833412773474,2.4763405746987055,0.0,0.0
69,0.9667102956293843,1.7276733138454685,0.0,0.0
70,1.4642372553320206,2.2972372038667164,0.0,0.0
71,2.185221582401954,2.4580569565243797,0.0,0.0
72,0.9203393979854948,1.864646194151897,0.0,0.0
73,2.2820917989265253,2.453631493884237,0.0,0.0
74,1.372667230986848,2.2511517872570663,0.0,0.0
75,1.6814181248614872,2.4099845607050714,0.0,0.0
76,2.26307988302953,2.818483904349922,0.0,0.0
77,2.16730045800131,2.451176527959094,0.0,0.0
78,2.1084604497388035,2.628633658267627,0.0,0.0
79,2.3976177932977305,2.6988017454999285,0.0,0.0
80,2.19056692140157,2.5796856306067304,0.0,0.0
81,2.533199295983815,2.844827354199948,0.0,0.0
82,1.7558334918354124,2.453675884540857,0.0,0.0
83,2.116264166325043,2.63208343281845,0.0,0.0
84,1.8823054535897872,2.352367249993181,0.0,0.0
85,1.3877632627767036,2.1648893278271553,0.0,0.0
86,1.3199087151686668,2.3959878356280435,0.0,0.0
87,3.4770105216807656,2.393223769744176,0.0,0.0
88,2.2360041013878282,2.535842013397104,0.0,0.0
89,1.2153981163017369,2.1120162785891567,0.0,0.0
90,1.991483123320672,2.7785569544406914,0.0,0.0
91,1.6880697031943324,2.4089926899675027,0.0,0.0
92,1.572394276330623,2.438143568909468,0.0,0.0
93,2.400906967734876,2.4595893511261693,0.0,0.0
94,0.6346615898670283,1.6709226861547153,0.0,0.0
95,2.5862670818450697,2.406131385780864,0.0,0.0
96,2.6732591812710274,2.7282971179880864,0.0,0.0
97,1.0243185078034223,2.069793914239703,0.0,0.0
98,2.4400248863585894,2.49885983583824,0.0,0.0
99,1.658253661594521,2.6019827287405226,0.0,0.0
