Generation,Average Fitness,Stddev Fitness,Average Threshold,Stdev Threhold
0,1.6400420904251392,2.081307796826285,8.754235591293156,10.15390133975911
1,3.572221388277933,1.8450994383294588,1.80093785163407,9.306543847906083
2,4.381641500639825,0.938431615514184,-3.6233879658930386,6.699879666929
3,3.7893106624375363,1.5300635711643205,-0.8315063865883499,6.783610953733632
4,4.797734894926806,0.615723132633772,3.636560329981269,3.1715660019140945
5,4.92422069674072,0.5096415870927665,4.560081738471591,0.3983818566410783
6,5.051947699506461,1.36705584420103,4.764104839896264,0.4615186617583199
7,5.356875996882273,0.5461967197070169,5.0072971525291745,0.5376029215675989
8,4.732233798442865,2.418260843763198,5.450978059839921,0.2332301916885575
9,4.612598670769232,2.3199860173521847,5.547932952469411,0.16674933161290495
10,5.096222514464186,2.2002864514115847,5.560036585209398,0.236621740954812
11,4.653142916856836,2.707168154614147,5.651795812390945,0.15274389967235139
12,4.14218690815992,3.0653545806628313,5.665834394355864,0.1787733657421282
13,4.701484391680128,2.769075242325522,5.718592596921266,0.22623429967190173
14,3.7749028186434708,3.1028621487118064,5.758191794283933,0.2801463205423665
15,3.3840354462464513,3.0696184668179445,5.74393624912907,0.2644526517514135
16,4.545179847018578,2.6414526443409656,5.745953722292891,0.31521824670005355
17,3.3317984643939496,3.0270735555223824,5.674605263691888,0.34382444758459163
18,4.71383576079117,2.768919804344995,5.505028190000703,0.2513900453879751
19,5.373391384300494,1.8591814612362203,5.5721465862841395,0.25116560861613446
20,4.614643600806518,2.7017471664525763,5.729173463297654,0.22376092769510963
21,5.233716182738713,2.2331131931951003,5.753255527351043,0.17620178868215722
22,5.0174648537856505,2.548350592116039,5.81364584630184,0.16223263202774474
23,5.045939898123535,2.556783988064146,5.794297324300567,0.19855839532472855
24,4.812649979260523,2.8015075124352418,5.958004365011009,0.1503190702218488
25,5.168196057827312,2.6233496079917002,5.931163474766478,0.18174749922246533
26,3.5910912698739446,3.268707859172769,6.091057790050661,0.20402347617859184
27,1.8626501356605025,2.854000252568589,5.970245376813237,0.2185045420565447
28,4.318286413251322,2.8396293406268214,5.825917225479611,0.20347589609645192
29,3.4553944537701446,3.1492654482850613,5.8119442115680675,0.19458462587552994
30,2.8586729197214424,3.169389336860956,5.891931546319777,0.15789766698621938
31,3.4979824791641234,3.171038081071639,5.888971085838174,0.12894590417787605
32,3.7775182295133596,3.093917740734526,5.969265653539443,0.1370845048553704
33,3.7984968059571984,3.113445383770325,6.004287653243442,0.12744135456021705
34,2.198634816513322,2.997311660888795,6.057953571201844,0.11219635389420127
35,3.214647645722853,3.250917387732436,6.056385725075197,0.1384371017258855
36,2.526417616798716,3.0991404908203855,6.0141585615264255,0.18303741927740827
37,4.530822601686725,2.997356408313008,5.962644225765939,0.15691298438673357
38,4.209458682044301,3.1142405005325617,6.043593232214579,0.17969694026173386
39,3.495108140209733,3.186394445567103,6.003062236635794,0.20711312287292927
40,4.556831597379361,2.6499066515583523,5.8431584900014375,0.2499826215474503
41,2.4934892033844553,3.0562580671977777,5.921744330022979,0.16695096034231868
42,3.784739267049315,3.1356857510176055,5.836086979546001,0.2389162121509362
43,4.905955433779154,2.48453093544583,5.756357794491498,0.2238019964507198
44,3.7735031731946416,3.106767217300814,5.905771647584823,0.26305533579704965
45,4.599016375324489,2.6755926922025157,5.767466700949356,0.25130614862497386
46,2.9954185862496563,3.0049602891324403,5.800598353026605,0.31064725823949546
47,4.424300151629308,2.5729764816622516,5.665262112122906,0.27953570518086995
48,3.9861788551684882,2.9369628576861286,5.811283997293665,0.18673651267380167
49,3.5036344745211423,3.180269914963179,5.93379911827215,0.18494787578815075
50,3.163073480274515,3.1705995993433875,5.906462735773547,0.15373276165511324
51,4.186328452460616,3.102679465919298,5.861020904491107,0.1352573103339637
52,3.480739741229904,3.185544678828371,5.824439913096468,0.14376326186571578
53,4.5786348635747975,2.6605488945159217,5.746149787941976,0.14876329752815232
54,3.651000116389149,2.99370744132241,5.776026235436154,0.14818202469410832
55,4.323038209385721,2.8431362890151166,5.70939222682861,0.2024444898278318
56,4.0354058714961605,2.974641744753015,5.783445163129052,0.22826678560594213
57,2.781588367230041,3.0909031575383907,5.834803034533423,0.17506372912524448
58,3.580740303633564,2.931499850052381,5.77775232359864,0.16652879893810024
59,5.096489634290174,2.5737285318627183,5.750022668105641,0.15784359366832748
60,4.369724609389033,2.8756408671771436,5.82021195313526,0.16206729154337987
