Generation,Average Fitness,Stddev Fitness,Average Threshold,Stdev Threhold
0,92.4409319702404,24.217435322581053,0.0,0.0
1,72.13822198112223,32.41317138577011,0.0,0.0
2,90.13991351592173,25.301557736841854,0.0,0.0
3,78.9549235921199,17.608620336964858,0.0,0.0
4,80.82777723832994,22.6604809047801,0.0,0.0
5,76.07908642448753,29.609726423533246,0.0,0.0
6,88.03227128610314,35.29494998672356,0.0,0.0
7,83.66076415627222,35.472414267546405,0.0,0.0
8,78.40338498150035,37.800004263149674,0.0,0.0
9,90.4194423550007,23.800119025563042,0.0,0.0
10,81.51979365047295,26.320108253531956,0.0,0.0
11,92.12151736883239,37.97482920821841,0.0,0.0
12,85.81950670967748,26.43721160818202,0.0,0.0
13,83.90258334616043,24.76509419266994,0.0,0.0
14,78.6694107062157,21.18037833521478,0.0,0.0
15,82.5632587879638,21.328345663260652,0.0,0.0
16,84.91929404922844,23.879879209404212,0.0,0.0
17,72.60521528325451,23.338893245892216,0.0,0.0
18,79.21336912005944,36.19889776922079,0.0,0.0
19,85.1325155027468,47.05901756902868,0.0,0.0
20,72.29604683292642,31.169726738534667,0.0,0.0
21,85.08630118797498,26.87956048957331,0.0,0.0
22,84.54707363316224,34.9693517362595,0.0,0.0
23,82.99769053992983,43.543896859039755,0.0,0.0
24,89.32876831630601,30.647943338782714,0.0,0.0
25,87.27132629135312,24.12199135702196,0.0,0.0
26,72.66476376568606,27.54051520163696,0.0,0.0
27,83.79466494330677,27.48679562998037,0.0,0.0
28,77.43001498305757,25.523042564499384,0.0,0.0
29,75.32744807794005,25.8002400905003,0.0,0.0
30,77.5455833792126,27.415878434352678,0.0,0.0
31,75.59850090195695,21.020012380734126,0.0,0.0
32,79.89474840028387,19.495806463800324,0.0,0.0
33,75.22549515251808,29.068756470988564,0.0,0.0
34,89.49765627255923,19.355371521701908,0.0,0.0
35,85.43755131459328,27.800678743684728,0.0,0.0
36,82.23264915023576,29.549888681406824,0.0,0.0
37,73.81067442146528,28.22673053709656,0.0,0.0
38,78.35580487173829,20.27485694063864,0.0,0.0
39,83.30202539320966,27.044901021748508,0.0,0.0
40,73.78934738096282,20.999387023763894,0.0,0.0
41,81.58224185029118,20.866253104886763,0.0,0.0
42,74.13333606733032,19.540483390446994,0.0,0.0
43,72.6174209242769,28.141303757284316,0.0,0.0
44,76.3316188005593,27.43561278364249,0.0,0.0
45,84.9266248267767,30.400534288300264,0.0,0.0
46,83.28317403755334,33.25317897856735,0.0,0.0
47,97.74506649993808,30.92919353205039,0.0,0.0
48,88.64307332632745,25.56484740157411,0.0,0.0
49,75.32229735724125,26.21425112905361,0.0,0.0
50,71.74776522318243,31.357377184136627,0.0,0.0
51,78.55309472109934,25.455320662798734,0.0,0.0
52,81.38500922188857,31.059079109044426,0.0,0.0
53,88.08513884095456,35.27583500585171,0.0,0.0
54,81.52494477476952,30.679965859170956,0.0,0.0
55,78.95911772279337,26.965362998715218,0.0,0.0
56,77.36101063108974,25.066991707253727,0.0,0.0
57,82.96011373982276,30.145370187138678,0.0,0.0
58,84.14514944345416,31.353427908535558,0.0,0.0
59,77.07126776481459,23.815300064258103,0.0,0.0
60,73.30646635287083,22.794448569539878,0.0,0.0
61,75.25177731202317,19.02572537852206,0.0,0.0
62,88.21347679938714,24.899407911992796,0.0,0.0
63,83.11380592494457,27.789865245376436,0.0,0.0
64,75.72907072708355,21.154533342694858,0.0,0.0
65,84.04266200646411,33.66233323130938,0.0,0.0
66,92.72503725065124,32.18798752463979,0.0,0.0
67,76.3896043358393,36.574060426988815,0.0,0.0
68,67.85488637091609,22.376164309554053,0.0,0.0
69,74.38015640434324,29.601799070837867,0.0,0.0
70,80.77786146890358,27.78611477536161,0.0,0.0
71,80.5584455675635,34.99020959057424,0.0,0.0
72,81.66722785261909,20.643557811597645,0.0,0.0
73,83.19758316173481,36.086027621141234,0.0,0.0
74,71.0431668733961,30.141129108181556,0.0,0.0
75,86.4645315862122,25.045644680521434,0.0,0.0
76,85.60417187787324,41.37344478074343,0.0,0.0
77,84.89750325390949,21.540343133679933,0.0,0.0
78,80.09717560709153,28.49796877030192,0.0,0.0
79,85.534421592237,31.612595444657874,0.0,0.0
80,72.44847318752713,30.706850660220695,0.0,0.0
81,71.29954748317904,20.984147361600893,0.0,0.0
82,78.6280949891831,18.35429636768886,0.0,0.0
83,73.95667967755081,32.990029335074475,0.0,0.0
84,88.35642751004661,30.10856610483022,0.0,0.0
85,76.31481500822152,33.72726612715338,0.0,0.0
86,70.78507344378744,23.212441920914905,0.0,0.0
87,83.4954103268788,29.69476386741506,0.0,0.0
88,73.7022238597976,26.260658720739418,0.0,0.0
89,71.17724621209997,26.01146923491658,0.0,0.0
90,82.11997891053205,31.312160615878042,0.0,0.0
91,71.7512594966792,23.746444492130244,0.0,0.0
92,84.82309165035058,26.799041239422074,0.0,0.0
93,91.54112904255074,32.92964399246014,0.0,0.0
94,81.4555360214241,27.428386403780447,0.0,0.0
95,69.94286037897683,24.704896655461294,0.0,0.0
96,70.57741388246217,26.370610441097828,0.0,0.0
97,68.2144895905041,25.23651865327645,0.0,0.0
98,85.60602503725076,27.510758938494348,0.0,0.0
99,76.16054285522806,27.013894905767117,0.0,0.0
