Mating_Steps,Fitness_Mating,Num_Look_Before_1_Mating
3,21.207715619055833,10
3,19.049758562163614,10
3,18.574890018862533,10
3,16.49329873087338,10
2,16.237429274705885,10
3,15.125977043421429,10
3,14.760333229199055,10
3,14.574424400765988,10
2,13.286991040576815,10
3,12.962120591571265,10
4,12.705812674549486,5
3,12.316960304042459,10
3,11.460655971648228,10
3,10.893755586080342,10
2,10.706179529596628,10
2,10.459432192588718,10
3,10.258819957670827,10
3,10.249370791558324,10
3,9.823023523884391,10
3,9.606070060201679,10
3,9.508031861399363,10
3,9.489007089527147,10
2,9.307403903690595,10
4,8.901424627891046,2
3,8.863288513504513,10
2,8.743667788912655,10
3,8.576446349280946,10
3,8.179033508909406,10
3,8.11019917271753,10
3,8.08420651146358,10
3,8.055666371128074,10
3,7.756197200123967,10
3,7.43183942345329,10
2,7.253826196456311,10
3,7.052509414471764,10
3,6.927393151842211,10
4,6.865426949260118,5
2,6.738445434211545,10
4,6.626734588285958,5
4,6.613001695875825,2
3,6.6110205007315805,10
3,6.502899524513051,10
3,6.480118040927595,10
3,6.369440793774226,10
3,6.350593834053217,10
3,6.315365342940781,10
3,6.20084630486393,10
3,6.176432202869021,10
3,6.113627843829025,10
3,6.021860450912857,10
4,5.893833338977395,2
3,5.751359157936841,10
4,5.726306770379949,2
3,5.684974246791622,10
3,5.544406683462889,10
3,5.487416471714319,10
2,5.301188886133955,10
2,5.254193776952377,10
3,5.23684461590665,10
4,5.125084293066609,2
4,5.120404234022693,5
3,5.093977588066629,10
3,5.066362361391189,10
4,4.936422805735748,2
4,4.83748657336419,2
4,4.789987529302218,2
2,4.709173687254996,10
3,4.541008952848246,10
2,4.506724322531588,10
3,4.465402532996096,10
3,4.441092227943567,10
3,4.397854973129935,10
2,4.281140010953881,10
3,4.260588082869138,10
3,4.024645676819038,10
3,4.0166601307386545,10
3,4.012021639970448,10
4,3.9174119605537667,2
2,3.8376612206379725,10
3,3.696473138655655,10
3,3.6767149757506097,10
4,3.67448775840806,2
3,3.587799284733218,10
4,3.5708786502530323,2
3,3.556206223174227,10
3,3.475768739684823,10
4,3.459855195604364,10
3,3.4200286081665183,10
4,3.4143502461914723,2
3,3.1106580942044486,10
2,2.7742885814748535,10
4,2.2634861825932004,5
3,0.0,10
3,0.0,10
4,0.0,5
3,0.0,10
2,0.0,10
2,0.0,10
2,0.0,10
3,0.0,10
