Mating_Steps,Fitness_Mating,Num_Look_Before_1_Mating
3,16.66295452790404,8
3,14.575998829880247,8
4,14.353825304281678,8
3,14.217578424271617,8
3,13.217245448813735,8
3,13.012726519640829,8
3,12.620251014973459,8
3,12.25789351736674,8
3,12.06355036062465,8
3,12.00071116013768,8
4,11.44096457953599,8
3,11.013290508386214,8
3,10.752214983670639,8
3,10.47407882196665,8
3,10.09809647339686,8
3,10.05528406322902,8
3,9.986948652680011,8
3,9.893528999858994,8
3,9.852651740010419,8
3,9.663533303173203,8
3,9.418319103508644,8
3,8.751093508178396,8
4,8.481600359306215,3
3,8.432383551317672,8
3,8.324967443143104,8
3,8.300400056212347,8
3,8.22626893346402,8
3,8.191205457688163,8
3,8.145252435337756,8
3,7.725544822732953,8
3,7.651973722458656,8
3,7.62352214820068,8
3,7.608030671482663,8
4,7.131837619589374,8
4,7.105620404626823,8
3,7.083746904631019,8
3,7.059875605092556,8
3,6.973419809612423,8
3,6.94027084813147,8
3,6.690138781824047,8
3,6.638649142090282,8
3,6.606688919541276,8
3,6.5982964202191745,8
3,6.580164946872635,8
3,6.53825261902665,8
3,6.509250531610586,8
3,6.4676308291031965,8
4,6.267542147081854,7
4,6.25993779539964,8
3,6.230399588771741,8
3,6.175699678103916,8
3,6.152389307693869,8
3,6.1398851501752265,8
3,6.092780668893088,8
4,5.884627521968261,8
3,5.766715497637917,8
4,5.692752844704689,8
4,5.19361627810914,8
3,5.181879401299431,8
3,5.161924038165587,8
4,5.157868241358041,8
3,5.103151223732,8
3,5.01600959910558,8
3,4.99379360907745,8
3,4.989213697895936,8
4,4.965081878625452,8
3,4.891688956190289,8
3,4.813442792684083,8
3,4.81051517754008,8
3,4.804930927516845,8
3,4.652868042248607,8
3,4.594621026517297,8
3,4.538982577383799,8
3,4.537082285585215,8
3,4.430366308378472,8
3,4.427729127140326,8
4,4.260225783446841,8
3,4.150269107119587,8
3,4.027078406458285,8
3,3.7446143944372237,8
4,3.6980137429028206,7
3,3.680536215910286,8
3,3.6275172019803623,8
4,3.593352967967702,8
3,3.4855208388785037,8
3,3.362591404938427,8
5,3.3512181829741197,8
3,3.1453148290787016,8
4,1.7482708073152655,8
4,0.4498731009956085,8
3,0.0,8
3,0.0,8
3,0.0,8
3,0.0,8
3,0.0,8
3,0.0,8
3,0.0,8
3,0.0,8
3,0.0,8
3,0.0,8
