Mating_Steps,Fitness_Mating,Num_Look_Before_1_Mating
3,16.37177722882151,4
3,12.146333055869784,4
3,11.95987580941072,4
3,11.939994029854716,4
3,11.888884314556272,4
3,11.378262042829917,4
3,11.1611769088635,4
3,10.98487470323608,4
3,10.97718005341804,4
3,10.91091402027339,4
3,10.894610907062171,4
3,10.406925922458719,4
3,10.24906329738262,4
3,10.038933647215396,4
3,9.876276456325947,4
4,9.824818496738555,4
3,9.403941913555117,4
3,9.176589898564934,4
3,9.032891932823974,4
3,8.732522191969942,4
3,8.586025050154547,4
3,8.49969557090014,4
3,8.49462279925388,4
3,8.38565016531361,4
3,8.316026327140833,4
3,8.235984234978595,4
3,8.212075292933928,4
3,8.07533468203767,4
3,7.8277994520401855,4
4,7.813539444543714,4
3,7.755493626842391,4
3,7.600012143151176,4
3,7.391563790990631,4
3,7.214506916356665,4
3,7.099130362929348,4
3,7.072135790632333,4
3,6.977701141905367,4
3,6.908835210824497,4
3,6.837498989475545,4
3,6.787652134828981,4
3,6.741966442409234,4
3,6.558620187696984,4
3,6.4999881414398395,4
3,6.470719794590099,4
3,6.412847472425749,4
3,6.366012442337521,4
3,6.318312279442634,4
3,6.281467160043892,4
4,6.236631634924741,4
3,6.204096853954413,4
4,5.984271171397985,4
3,5.979649116941301,4
3,5.967241609146072,4
3,5.925616159814334,4
3,5.918095951594125,4
4,5.8785050446884775,4
3,5.867530901643347,4
3,5.81444286335983,4
3,5.730412230002777,4
3,5.7281726529040675,4
4,5.684594785889825,2
3,5.512895689483129,4
4,5.508830799593632,4
3,5.506971438468406,4
3,5.474801903992426,4
3,5.298814725816995,4
3,5.294903305734472,4
3,5.210884532588157,4
3,5.063420732965745,4
3,5.058081873518219,4
3,4.9564225474297245,4
3,4.595120101083498,4
3,4.556262946489927,4
3,4.371861963471553,4
3,4.226549042263046,4
3,4.21451469208822,4
3,4.125659895107262,4
3,4.034640432217511,4
3,3.7825028581818048,4
3,3.7722898657748143,4
3,3.461238657650127,4
3,3.2929666716061163,4
3,3.172093875523541,4
3,3.0063731973962318,4
3,2.6057909354728768,4
3,0.0,4
3,0.0,4
3,0.0,4
3,0.0,4
3,0.0,4
3,0.0,4
3,0.0,4
4,0.0,4
3,0.0,4
2,0.0,16
3,0.0,4
3,0.0,4
3,0.0,4
3,0.0,4
3,0.0,4
