Mating_Steps,Fitness_Mating,Num_Look_Before_1_Mating
2,16.03669399013046,9
2,15.988497803611885,9
2,14.619669535052473,9
2,14.433240000379492,9
2,14.186897062502222,9
2,13.48284402235527,9
2,13.165248131937522,9
2,13.127158299313171,9
2,12.857657367306032,9
3,12.801369077729577,9
3,12.377651898172367,9
2,11.751452331761165,9
2,11.336113263831663,9
3,11.150378759953295,9
3,11.060422929937884,9
3,10.685604864323153,9
3,10.67055364666907,4
2,10.498841464254225,9
3,10.451391497239342,9
3,10.426258564671196,9
2,10.419101331463095,9
2,10.040147920732924,9
3,9.950742370171916,9
2,9.797908429378639,9
2,9.757830859527923,9
3,9.709975383770216,9
3,9.61200707583797,9
2,9.479077981504636,9
3,9.103597311451354,9
2,9.04224919756944,9
3,9.028255492313953,9
2,8.524387358081428,9
2,8.460092911506443,9
2,8.128087396655152,9
2,8.117730717841606,9
2,7.953170309294769,9
3,7.867279555414017,4
2,7.757279290509093,9
2,7.591590058671404,9
3,7.452427268878021,9
2,7.450193269293545,9
2,7.389871285191547,9
3,7.1119038126499525,9
3,7.007204511932958,9
2,6.998597836954271,9
3,6.714072535505219,9
2,6.712686068637834,9
3,6.707532233826719,9
2,6.612461441537143,9
2,6.51111705826999,9
2,6.466491895663098,9
2,6.43175906043684,9
2,6.393151496494923,9
2,6.337780780564592,9
3,6.2927255137474045,9
2,6.291166255087603,9
3,6.250069909136384,9
2,6.247208467720503,9
3,6.238201149003608,9
3,6.18156881211324,9
3,6.163294719023872,4
3,6.028512119431545,9
3,5.953637628461829,4
3,5.841824385980796,9
3,5.603511639860997,9
2,5.550313308738001,9
3,5.278643459875623,4
2,5.2534878199494495,9
2,5.04614375194581,9
3,4.917903747966932,9
4,4.854747233724011,3
3,4.7303885040946945,9
3,4.556903895026086,9
2,4.503671045173295,9
2,4.174190995243593,9
2,4.156368910726875,9
3,4.138044335139231,9
2,3.9245982849178027,9
2,3.8802356996071534,9
2,3.8054780930612377,9
3,3.4896697556032183,4
3,3.0296017207199,9
2,2.9066499396363863,9
3,2.4743138003018554,4
2,1.857065567325821,9
2,0.0,9
2,0.0,9
2,0.0,9
2,0.0,9
3,0.0,9
2,0.0,9
3,0.0,9
2,0.0,9
2,0.0,9
2,0.0,9
3,0.0,9
2,0.0,9
2,0.0,9
3,0.0,9
2,0.0,9
