Mating_Steps,Fitness_Mating,Num_Look_Before_1_Mating
4,18.58309646002693,6
4,17.114539542125073,6
4,16.59559506624457,6
3,13.87209285936708,6
3,13.502401147777375,6
3,12.735367625982036,6
3,12.372321941544698,6
3,11.570728871132355,6
4,11.447115909236723,6
3,11.100496236663108,6
3,11.025178111164033,6
3,10.946523700945075,6
3,10.8715075354575,6
3,10.634498970921538,6
3,10.608821399787704,6
3,10.575797496033303,6
3,10.535389494316508,6
3,10.482159139550738,6
3,10.333792685361292,6
3,10.225870434643465,6
3,10.192911788333404,6
3,10.050210721678813,6
4,9.999489150631296,6
3,9.511587175022434,6
4,8.832960772200101,6
3,8.564036703309789,6
3,8.41022992522031,6
4,8.146399052195072,6
3,8.145585075368674,6
3,7.885956894721286,6
3,7.867033528640674,6
3,7.815293041902688,6
4,7.789478324699768,6
4,7.367051163355171,6
3,7.349392968708539,6
3,7.270178627034053,6
3,7.14794824346072,6
4,7.0913630993386185,6
3,7.010356250749188,6
3,6.970993705783128,6
3,6.770324380119368,6
4,6.687663280496058,6
3,6.639612122731564,6
3,6.573582786991041,6
3,6.270034785947003,6
3,6.232501984345753,6
3,6.223638929698481,6
3,6.036274006255276,6
3,5.8115124940978635,6
3,5.801564270380864,6
3,5.778318949384902,6
3,5.748779394362381,6
4,5.610164045702673,6
3,5.486714065499985,6
4,5.4326255912899954,6
3,5.344472752379466,6
3,5.276931106586366,6
3,5.26126669071642,6
4,5.152943030628315,6
4,5.036050031084951,6
3,4.9380439716517275,6
3,4.921617181644979,6
4,4.913893223433791,6
3,4.84012457941279,6
3,4.8304830139728345,6
3,4.817823932459166,6
3,4.801002936480098,6
3,4.717355754331588,6
3,4.654247162774516,6
3,4.469161968491196,6
3,4.4663169921356145,6
3,4.454371473604514,6
3,4.418773765036427,6
4,4.114150110120169,6
3,3.269487219088325,6
3,3.1971622517209957,6
3,3.1669859357846795,6
4,3.163380936121789,6
3,3.1609365419170032,6
3,3.0842583517871534,6
3,3.0453801007761463,6
4,2.693664369179352,6
3,2.3139588325407088,6
3,2.001773239824595,6
4,1.8941960464443528,6
3,0.0,6
3,0.0,6
3,0.0,6
3,0.0,6
3,0.0,6
3,0.0,6
3,0.0,6
3,0.0,6
3,0.0,6
3,0.0,6
3,0.0,6
3,0.0,6
3,0.0,6
3,0.0,6
3,-2.1809825805831498,6
