Genome,Ave_fit,Std_fit,Ave_thr,Std_thr,Seed,Num_Learning,Num_Mating
"[1, 1, 1, 0, 1, 1, 1, 1, 0, 1]",11.404037971910200,8.468338402164230,10.03968303237810,2.1737806367477400,3899,8,2
"[1, 1, 1, 0, 1, 1, 1, 1, 1, 0]",11.409520729340700,8.76278436933341,10.227771627391100,2.2097514981349400,35414,8,2
"[1, 1, 1, 0, 1, 1, 1, 1, 1, 1]",6.723944278870200,8.65201713877687,10.120341102480800,2.2103943875910200,99796,9,1
"[1, 1, 1, 1, 0, 0, 0, 0, 0, 0]",15.890183095919800,4.781932175433340,10.015323971919700,2.1823665399600600,15562,4,6
"[1, 1, 1, 1, 0, 0, 0, 0, 0, 1]",15.329425303570300,5.737324374065470,10.089569382063100,2.1388746954327400,56031,5,5
"[1, 1, 1, 1, 0, 0, 0, 0, 1, 0]",15.463164810333000,5.5039922743099100,10.130740511515400,2.231919282081070,17371,5,5
"[1, 1, 1, 1, 0, 0, 0, 0, 1, 1]",14.715651271070200,6.607854834790940,10.03968303237810,2.1737806367477400,3899,6,4
"[1, 1, 1, 1, 0, 0, 0, 1, 0, 0]",15.597533805355600,5.854001792094450,10.227771627391100,2.2097514981349400,35414,5,5
"[1, 1, 1, 1, 0, 0, 0, 1, 0, 1]",14.565447255772900,6.087731992175370,10.120341102480800,2.2103943875910200,99796,6,4
"[1, 1, 1, 1, 0, 0, 0, 1, 1, 0]",15.043927597733500,6.350304007182820,10.015323971919700,2.1823665399600600,15562,6,4
"[1, 1, 1, 1, 0, 0, 0, 1, 1, 1]",13.8886935832833,7.478681046014860,10.089569382063100,2.1388746954327400,56031,7,3
"[1, 1, 1, 1, 0, 0, 1, 0, 0, 0]",15.391780644775200,5.706737364839,10.130740511515400,2.231919282081070,17371,5,5
"[1, 1, 1, 1, 0, 0, 1, 0, 0, 1]",14.566011876820300,6.8033930481057300,10.03968303237810,2.1737806367477400,3899,6,4
"[1, 1, 1, 1, 0, 0, 1, 0, 1, 0]",14.87889643682450,6.954089280547080,10.227771627391100,2.2097514981349400,35414,6,4
"[1, 1, 1, 1, 0, 0, 1, 0, 1, 1]",13.44820852753980,7.574845300743460,10.120341102480800,2.2103943875910200,99796,7,3
"[1, 1, 1, 1, 0, 0, 1, 1, 0, 0]",15.028543540910000,6.349750213619960,10.015323971919700,2.1823665399600600,15562,6,4
"[1, 1, 1, 1, 0, 0, 1, 1, 0, 1]",12.966198174400900,7.780678369432660,10.089569382063100,2.1388746954327400,56031,7,3
"[1, 1, 1, 1, 0, 0, 1, 1, 1, 0]",13.164129233102800,7.755009469837960,10.130740511515400,2.231919282081070,17371,7,3
"[1, 1, 1, 1, 0, 0, 1, 1, 1, 1]",11.446703623578600,8.670428669179420,10.03968303237810,2.1737806367477400,3899,8,2
"[1, 1, 1, 1, 0, 1, 0, 0, 0, 0]",15.792310818952000,5.7670639546142600,10.227771627391100,2.2097514981349400,35414,5,5
"[1, 1, 1, 1, 0, 1, 0, 0, 0, 1]",14.860371142874100,6.142468912434220,10.120341102480800,2.2103943875910200,99796,6,4
"[1, 1, 1, 1, 0, 1, 0, 0, 1, 0]",14.84355334822720,6.279774621579630,10.015323971919700,2.1823665399600600,15562,6,4
"[1, 1, 1, 1, 0, 1, 0, 0, 1, 1]",13.557756557384400,7.659322262610970,10.089569382063100,2.1388746954327400,56031,7,3
"[1, 1, 1, 1, 0, 1, 0, 1, 0, 0]",14.916829597577400,6.448996807227300,10.130740511515400,2.231919282081070,17371,6,4
"[1, 1, 1, 1, 0, 1, 0, 1, 0, 1]",13.189839225368700,7.546444120831600,10.03968303237810,2.1737806367477400,3899,7,3
"[1, 1, 1, 1, 0, 1, 0, 1, 1, 0]",13.728760254243200,7.895928041839660,10.227771627391100,2.2097514981349400,35414,7,3
"[1, 1, 1, 1, 0, 1, 0, 1, 1, 1]",11.44546688264770,8.302704629528010,10.120341102480800,2.2103943875910200,99796,8,2
"[1, 1, 1, 1, 0, 1, 1, 0, 0, 0]",15.037997529799100,6.123416240451870,10.015323971919700,2.1823665399600600,15562,6,4
"[1, 1, 1, 1, 0, 1, 1, 0, 0, 1]",13.33378058594030,7.669983486740180,10.089569382063100,2.1388746954327400,56031,7,3
"[1, 1, 1, 1, 0, 1, 1, 0, 1, 0]",13.624372102218900,7.314198254341060,10.130740511515400,2.231919282081070,17371,7,3
"[1, 1, 1, 1, 0, 1, 1, 0, 1, 1]",10.883828198649200,8.505373770186500,10.03968303237810,2.1737806367477400,3899,8,2
"[1, 1, 1, 1, 0, 1, 1, 1, 0, 0]",13.393378634049800,7.8149389843696100,10.227771627391100,2.2097514981349400,35414,7,3
"[1, 1, 1, 1, 0, 1, 1, 1, 0, 1]",10.985192145911700,8.342177087439940,10.120341102480800,2.2103943875910200,99796,8,2
"[1, 1, 1, 1, 0, 1, 1, 1, 1, 0]",11.48026847975920,8.626715707590990,10.015323971919700,2.1823665399600600,15562,8,2
"[1, 1, 1, 1, 0, 1, 1, 1, 1, 1]",7.327716379219510,8.98422823279081,10.089569382063100,2.1388746954327400,56031,9,1
"[1, 1, 1, 1, 1, 0, 0, 0, 0, 0]",15.432806260336200,5.626910842979930,10.130740511515400,2.231919282081070,17371,5,5
"[1, 1, 1, 1, 1, 0, 0, 0, 0, 1]",14.685595644588900,6.819641753361410,10.03968303237810,2.1737806367477400,3899,6,4
"[1, 1, 1, 1, 1, 0, 0, 0, 1, 0]",14.86121017591460,6.675803158967620,10.227771627391100,2.2097514981349400,35414,6,4
"[1, 1, 1, 1, 1, 0, 0, 0, 1, 1]",13.607095578014700,7.5462753200110600,10.120341102480800,2.2103943875910200,99796,7,3
"[1, 1, 1, 1, 1, 0, 0, 1, 0, 0]",14.979805810388400,6.390979007960060,10.015323971919700,2.1823665399600600,15562,6,4
"[1, 1, 1, 1, 1, 0, 0, 1, 0, 1]",13.390828742569700,7.58283036409986,10.089569382063100,2.1388746954327400,56031,7,3
"[1, 1, 1, 1, 1, 0, 0, 1, 1, 0]",13.37542397269360,7.571710030955330,10.130740511515400,2.231919282081070,17371,7,3
"[1, 1, 1, 1, 1, 0, 0, 1, 1, 1]",11.332793203061800,8.79323427660164,10.03968303237810,2.1737806367477400,3899,8,2
"[1, 1, 1, 1, 1, 0, 1, 0, 0, 0]",14.866087230953200,6.932504367386390,10.227771627391100,2.2097514981349400,35414,6,4
"[1, 1, 1, 1, 1, 0, 1, 0, 0, 1]",13.958605180023700,7.15742602835776,10.120341102480800,2.2103943875910200,99796,7,3
"[1, 1, 1, 1, 1, 0, 1, 0, 1, 0]",13.428031561300200,7.3928268514761300,10.015323971919700,2.1823665399600600,15562,7,3
"[1, 1, 1, 1, 1, 0, 1, 0, 1, 1]",11.232834180151200,8.410766730969440,10.089569382063100,2.1388746954327400,56031,8,2
"[1, 1, 1, 1, 1, 0, 1, 1, 0, 0]",13.348418605860000,7.8008881647415700,10.130740511515400,2.231919282081070,17371,7,3
"[1, 1, 1, 1, 1, 0, 1, 1, 0, 1]",11.12148237091120,8.89707150442724,10.03968303237810,2.1737806367477400,3899,8,2
"[1, 1, 1, 1, 1, 0, 1, 1, 1, 0]",11.336860507146300,9.046673543284270,10.227771627391100,2.2097514981349400,35414,8,2
"[1, 1, 1, 1, 1, 0, 1, 1, 1, 1]",6.740926472843450,8.358871488838220,10.120341102480800,2.2103943875910200,99796,9,1
"[1, 1, 1, 1, 1, 1, 0, 0, 0, 0]",14.88630479039700,5.95453465125767,10.015323971919700,2.1823665399600600,15562,6,4
"[1, 1, 1, 1, 1, 1, 0, 0, 0, 1]",13.122301606375300,7.603742624025000,10.089569382063100,2.1388746954327400,56031,7,3
"[1, 1, 1, 1, 1, 1, 0, 0, 1, 0]",13.895984174105800,7.285039201583240,10.130740511515400,2.231919282081070,17371,7,3
"[1, 1, 1, 1, 1, 1, 0, 0, 1, 1]",10.63728341536620,8.590601638968740,10.03968303237810,2.1737806367477400,3899,8,2
"[1, 1, 1, 1, 1, 1, 0, 1, 0, 0]",13.438053379875300,7.8391625006622300,10.227771627391100,2.2097514981349400,35414,7,3
"[1, 1, 1, 1, 1, 1, 0, 1, 0, 1]",11.179164117609400,8.4777399100546,10.120341102480800,2.2103943875910200,99796,8,2
"[1, 1, 1, 1, 1, 1, 0, 1, 1, 0]",11.438399377261600,8.57604813394275,10.015323971919700,2.1823665399600600,15562,8,2
"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1]",7.160970791818160,8.77083616174156,10.089569382063100,2.1388746954327400,56031,9,1
"[1, 1, 1, 1, 1, 1, 1, 0, 0, 0]",13.751627774917300,7.651231401979290,10.130740511515400,2.231919282081070,17371,7,3
"[1, 1, 1, 1, 1, 1, 1, 0, 0, 1]",11.240434595516000,8.700864921173910,10.03968303237810,2.1737806367477400,3899,8,2
"[1, 1, 1, 1, 1, 1, 1, 0, 1, 0]",11.30720552139600,9.01956551816788,10.227771627391100,2.2097514981349400,35414,8,2
"[1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",8.32289737904573,9.27683276493989,10.120341102480800,2.2103943875910200,99796,9,1
"[1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",11.567751932328200,8.593133036177680,10.015323971919700,2.1823665399600600,15562,8,2
"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1]",6.682670774579680,8.627876833632640,10.089569382063100,2.1388746954327400,56031,9,1
"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0]",7.308340324831880,9.127213729785770,10.130740511515400,2.231919282081070,17371,9,1
"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",0.0,0.0,10.03968303237810,2.1737806367477400,3899,10,0
