Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
0,0.5,0.45,0.5,0.65,0.45,0.3,0.6,0.65,0.55,0.6
1,0.35,0.45,0.35,0.9,0.55,0.5,0.65,0.75,0.85,0.55
2,0.3,0.55,0.35,0.7,0.35,0.45,0.75,0.8,0.7,0.65
3,0.3,0.4,0.4,0.65,0.45,0.45,0.65,0.55,0.4,0.8
4,0.55,0.5,0.5,0.6,0.75,0.15,0.3,0.65,0.45,0.65
5,0.6,0.55,0.25,0.6,0.8,0.15,0.3,0.45,0.65,0.8
6,0.55,0.4,0.2,0.55,0.9,0.05,0.2,0.45,0.65,0.85
7,0.35,0.45,0.35,0.45,0.75,0.3,0.2,0.55,0.4,0.85
8,0.6,0.7,0.7,0.4,0.85,0.35,0.05,0.3,0.55,0.6
9,0.55,0.65,0.75,0.55,0.9,0.4,0.2,0.35,0.55,0.75
10,0.55,0.55,0.4,0.55,0.7,0.3,0.2,0.65,0.65,0.75
11,0.55,0.4,0.4,0.35,0.65,0.25,0.1,0.55,0.55,0.7
12,0.5,0.6,0.3,0.25,0.7,0.45,0.2,0.45,0.45,0.75
13,0.75,0.5,0.4,0.55,0.75,0.35,0.2,0.45,0.5,0.5
14,0.55,0.55,0.55,0.65,0.85,0.45,0.45,0.6,0.5,0.45
15,0.7,0.45,0.65,0.45,0.8,0.55,0.45,0.45,0.6,0.6
16,0.75,0.25,0.45,0.65,0.85,0.65,0.1,0.7,0.5,0.55
17,0.7,0.35,0.3,0.35,0.65,0.55,0.25,0.6,0.5,0.6
18,0.65,0.6,0.1,0.2,0.55,0.65,0.45,0.55,0.6,0.65
19,0.65,0.5,0.1,0.45,0.55,0.45,0.4,0.45,0.65,0.7
20,0.75,0.65,0.2,0.5,0.4,0.45,0.65,0.35,0.75,0.8
21,0.6,0.7,0.0,0.2,0.3,0.5,0.3,0.35,0.85,0.85
22,0.35,0.7,0.05,0.2,0.35,0.55,0.2,0.35,0.8,0.9
23,0.45,0.75,0.1,0.4,0.2,0.5,0.25,0.3,0.8,0.7
24,0.3,0.75,0.1,0.35,0.1,0.5,0.4,0.15,0.75,0.7
25,0.35,1.0,0.2,0.1,0.25,0.5,0.35,0.35,0.75,0.8
26,0.3,0.95,0.4,0.1,0.5,0.25,0.2,0.55,0.75,0.95
