Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
0,0.4,0.5,0.5,0.35,0.3,0.6,0.6,0.5,0.4,0.35
1,0.35,0.45,0.45,0.45,0.3,0.4,0.4,0.5,0.45,0.3
2,0.5,0.6,0.35,0.5,0.55,0.4,0.55,0.6,0.6,0.45
3,0.25,0.6,0.4,0.4,0.4,0.45,0.55,0.6,0.45,0.45
4,0.4,0.65,0.3,0.5,0.35,0.6,0.4,0.6,0.35,0.5
5,0.25,0.5,0.2,0.75,0.35,0.7,0.5,0.6,0.3,0.5
6,0.35,0.5,0.3,0.55,0.55,0.8,0.35,0.4,0.3,0.5
7,0.65,0.45,0.25,0.5,0.35,0.8,0.3,0.25,0.3,0.45
8,0.85,0.55,0.15,0.7,0.35,0.6,0.3,0.45,0.45,0.3
9,1.0,0.6,0.25,0.5,0.6,0.6,0.3,0.55,0.6,0.35
10,0.9,0.55,0.1,0.55,0.7,0.6,0.25,0.6,0.6,0.25
11,0.85,0.4,0.0,0.25,0.75,0.85,0.1,0.5,0.3,0.3
12,0.75,0.55,0.0,0.45,0.8,0.85,0.05,0.6,0.3,0.35
13,0.45,0.6,0.0,0.6,0.6,0.5,0.15,0.55,0.45,0.45
14,0.65,0.45,0.0,0.4,0.8,0.4,0.35,0.35,0.3,0.25
15,0.85,0.65,0.15,0.35,0.7,0.35,0.2,0.6,0.45,0.3
16,0.7,0.85,0.2,0.65,0.6,0.35,0.5,0.75,0.6,0.4
17,0.6,0.85,0.35,0.5,0.45,0.55,0.55,0.8,0.6,0.5
18,0.6,0.7,0.35,0.4,0.45,0.65,0.5,0.65,0.5,0.8
19,0.6,0.6,0.4,0.45,0.55,0.7,0.75,0.3,0.3,0.9
20,0.35,0.7,0.3,0.4,0.55,0.7,0.6,0.25,0.15,0.75
21,0.35,0.7,0.35,0.25,0.7,0.7,0.65,0.3,0.25,0.9
22,0.2,0.7,0.3,0.35,0.8,0.65,0.75,0.45,0.2,0.8
23,0.1,0.7,0.25,0.25,0.7,0.85,0.75,0.55,0.35,0.8
24,0.05,0.8,0.0,0.1,0.45,0.9,0.75,0.85,0.5,0.8
25,0.1,0.75,0.1,0.1,0.35,0.7,0.6,0.75,0.55,0.7
26,0.25,0.7,0.25,0.05,0.35,0.85,0.55,0.6,0.75,0.6
27,0.3,0.75,0.15,0.05,0.6,0.7,0.6,0.4,0.95,0.5
28,0.4,0.65,0.3,0.15,0.35,0.95,0.55,0.3,0.85,0.55
29,0.35,0.9,0.35,0.3,0.4,1.0,0.45,0.55,0.8,0.65
30,0.25,0.8,0.6,0.2,0.2,0.9,0.7,0.65,0.95,0.55
31,0.25,0.75,0.55,0.5,0.45,0.9,0.5,0.8,0.85,0.6
32,0.45,0.6,0.4,0.45,0.5,0.85,0.25,0.7,0.8,0.65
33,0.3,0.45,0.25,0.45,0.5,0.6,0.05,0.65,0.9,0.65
34,0.1,0.5,0.35,0.5,0.5,0.6,0.25,0.6,0.9,0.35
35,0.05,0.3,0.55,0.35,0.45,0.6,0.45,0.5,0.9,0.4
36,0.05,0.35,0.65,0.4,0.4,0.65,0.45,0.4,0.75,0.2
37,0.05,0.45,0.7,0.55,0.3,0.65,0.65,0.5,0.7,0.15
38,0.0,0.5,0.75,0.5,0.45,0.6,0.7,0.6,0.55,0.2
39,0.25,0.55,0.6,0.45,0.45,0.35,0.75,0.5,0.55,0.25
40,0.15,0.25,0.45,0.7,0.2,0.6,0.8,0.6,0.75,0.3
41,0.2,0.45,0.35,0.75,0.2,0.55,0.9,0.8,0.8,0.25
42,0.4,0.35,0.25,0.7,0.35,0.5,0.95,0.9,0.75,0.4
43,0.3,0.35,0.4,0.6,0.25,0.55,0.8,0.65,0.85,0.35
44,0.25,0.2,0.35,0.5,0.45,0.5,0.75,0.5,0.8,0.3
45,0.25,0.2,0.35,0.45,0.35,0.5,0.8,0.4,0.75,0.35
46,0.4,0.25,0.4,0.4,0.35,0.5,0.8,0.45,0.6,0.1
47,0.35,0.25,0.5,0.5,0.3,0.5,0.8,0.3,0.6,0.2
48,0.2,0.3,0.6,0.6,0.55,0.4,0.85,0.15,0.7,0.25
49,0.15,0.2,0.55,0.5,0.45,0.35,0.6,0.05,0.55,0.25
50,0.15,0.15,0.5,0.6,0.6,0.35,0.55,0.1,0.35,0.45
51,0.05,0.35,0.45,0.35,0.35,0.2,0.4,0.3,0.25,0.3
52,0.15,0.35,0.5,0.5,0.55,0.3,0.25,0.15,0.35,0.4
53,0.2,0.35,0.55,0.5,0.6,0.1,0.65,0.25,0.45,0.55
54,0.25,0.3,0.5,0.35,0.8,0.2,0.75,0.25,0.5,0.85
55,0.45,0.35,0.7,0.45,0.8,0.35,0.75,0.25,0.55,0.8
56,0.75,0.55,0.8,0.55,0.8,0.4,0.65,0.25,0.65,0.75
57,0.7,0.55,0.6,0.55,0.85,0.6,0.7,0.35,0.85,0.65
58,0.45,0.7,0.35,0.55,0.75,0.75,0.65,0.25,0.75,0.6
59,0.4,0.7,0.5,0.7,0.7,0.55,0.65,0.15,0.85,0.55
60,0.5,0.65,0.45,0.4,0.7,0.45,0.85,0.3,0.95,0.35
61,0.6,0.75,0.65,0.35,0.6,0.6,0.8,0.2,0.7,0.55
62,0.45,0.55,0.85,0.45,0.35,0.75,0.75,0.25,0.4,0.75
63,0.65,0.6,0.8,0.4,0.35,0.6,0.8,0.05,0.4,0.6
64,0.7,0.5,0.75,0.4,0.5,0.75,0.75,0.1,0.4,0.55
65,0.7,0.65,0.6,0.45,0.65,0.5,0.8,0.05,0.6,0.4
66,0.8,0.45,0.7,0.3,0.8,0.5,0.85,0.05,0.4,0.55
67,0.7,0.45,0.85,0.35,0.85,0.55,0.85,0.0,0.65,0.45
68,0.8,0.65,0.8,0.3,0.6,0.55,0.75,0.05,0.85,0.6
69,0.7,0.65,0.85,0.45,0.45,0.35,0.7,0.2,0.95,0.55
70,0.8,0.45,0.85,0.5,0.4,0.3,0.7,0.45,0.95,0.2
71,0.9,0.4,0.75,0.55,0.35,0.35,0.8,0.6,0.95,0.2
72,0.8,0.25,0.7,0.6,0.3,0.3,0.8,0.5,0.95,0.15
73,0.8,0.35,0.75,0.45,0.4,0.3,0.55,0.65,0.9,0.2
74,0.7,0.4,0.6,0.55,0.4,0.2,0.4,0.65,0.7,0.4
75,0.5,0.35,0.4,0.45,0.15,0.55,0.45,0.65,0.7,0.5
76,0.45,0.2,0.45,0.3,0.05,0.35,0.7,0.8,0.45,0.65
77,0.35,0.25,0.4,0.35,0.1,0.45,0.55,0.9,0.55,0.7
78,0.35,0.25,0.7,0.15,0.4,0.45,0.2,0.8,0.35,0.75
79,0.4,0.4,0.45,0.25,0.35,0.45,0.25,0.6,0.4,0.5
80,0.45,0.4,0.45,0.3,0.3,0.5,0.45,0.65,0.15,0.55
81,0.4,0.45,0.5,0.45,0.5,0.35,0.7,0.45,0.15,0.45
82,0.45,0.3,0.55,0.15,0.45,0.55,0.65,0.2,0.2,0.35
83,0.25,0.5,0.5,0.3,0.45,0.5,0.45,0.45,0.35,0.35
84,0.1,0.45,0.55,0.35,0.3,0.55,0.45,0.5,0.25,0.45
85,0.2,0.25,0.45,0.25,0.1,0.55,0.25,0.5,0.2,0.45
86,0.2,0.5,0.6,0.3,0.25,0.5,0.2,0.65,0.1,0.5
87,0.2,0.35,0.5,0.3,0.15,0.55,0.15,0.65,0.2,0.35
88,0.3,0.35,0.6,0.25,0.3,0.7,0.2,0.6,0.3,0.5
89,0.35,0.7,0.5,0.2,0.4,0.45,0.3,0.65,0.4,0.45
90,0.45,0.75,0.7,0.0,0.4,0.75,0.45,0.4,0.2,0.25
91,0.35,0.65,0.75,0.2,0.35,0.75,0.5,0.2,0.15,0.4
92,0.4,0.35,0.85,0.45,0.35,0.75,0.4,0.1,0.25,0.35
93,0.35,0.5,0.55,0.35,0.3,0.65,0.6,0.1,0.2,0.3
94,0.3,0.3,0.6,0.55,0.4,0.7,0.55,0.2,0.45,0.1
95,0.4,0.2,0.5,0.6,0.4,0.65,0.6,0.4,0.4,0.25
96,0.35,0.25,0.75,0.5,0.35,0.5,0.65,0.2,0.35,0.4
97,0.25,0.1,0.55,0.7,0.4,0.65,0.7,0.15,0.5,0.25
98,0.75,0.15,0.7,0.6,0.8,0.4,0.4,0.35,0.65,0.45
99,0.55,0.4,0.8,0.65,0.5,0.5,0.55,0.4,0.55,0.75
