Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
0,0.65,0.4,0.25,0.7,0.35,0.65,0.6,0.35,0.65,0.5
1,0.55,0.5,0.5,0.85,0.2,0.5,0.4,0.5,0.65,0.25
2,0.45,0.75,0.35,0.6,0.15,0.55,0.3,0.6,0.85,0.3
3,0.3,0.8,0.3,0.5,0.3,0.5,0.25,0.75,0.9,0.3
4,0.25,0.65,0.15,0.25,0.05,0.65,0.35,0.5,0.8,0.45
5,0.5,0.8,0.45,0.2,0.25,0.5,0.6,0.65,0.8,0.6
6,0.35,0.7,0.25,0.3,0.35,0.35,0.5,0.6,0.7,0.6
7,0.4,0.7,0.25,0.45,0.4,0.45,0.55,0.55,0.8,0.45
8,0.3,0.6,0.4,0.4,0.45,0.5,0.7,0.45,0.8,0.5
9,0.35,0.5,0.45,0.3,0.55,0.2,0.5,0.65,0.65,0.55
10,0.5,0.3,0.6,0.45,0.35,0.15,0.35,0.4,0.9,0.35
11,0.55,0.4,0.65,0.25,0.3,0.15,0.4,0.55,0.85,0.45
12,0.7,0.25,0.75,0.3,0.2,0.5,0.25,0.35,0.85,0.15
13,0.6,0.45,0.85,0.4,0.3,0.4,0.2,0.35,0.9,0.2
14,0.35,0.25,0.85,0.2,0.2,0.65,0.15,0.4,0.55,0.25
15,0.4,0.25,0.7,0.1,0.3,0.75,0.3,0.15,0.7,0.25
16,0.5,0.35,0.7,0.15,0.35,0.55,0.3,0.35,0.6,0.3
17,0.25,0.45,0.65,0.2,0.35,0.75,0.3,0.5,0.85,0.25
18,0.2,0.55,0.5,0.35,0.35,0.5,0.4,0.55,0.95,0.3
19,0.45,0.45,0.55,0.25,0.6,0.45,0.35,0.8,0.9,0.25
20,0.65,0.4,0.4,0.25,0.6,0.4,0.3,0.85,0.85,0.2
21,0.7,0.2,0.45,0.25,0.75,0.5,0.3,0.7,0.65,0.15
22,0.75,0.05,0.3,0.2,0.65,0.4,0.55,0.65,0.35,0.3
23,0.45,0.15,0.35,0.25,0.7,0.25,0.7,0.65,0.1,0.45
24,0.4,0.4,0.3,0.3,0.85,0.15,0.85,0.6,0.1,0.6
25,0.1,0.35,0.25,0.3,0.55,0.1,1.0,0.75,0.25,0.85
26,0.1,0.35,0.1,0.3,0.45,0.05,0.9,0.6,0.2,0.5
27,0.2,0.15,0.05,0.35,0.65,0.05,0.95,0.65,0.2,0.55
28,0.25,0.2,0.15,0.25,0.45,0.1,0.85,0.65,0.05,0.5
29,0.25,0.25,0.2,0.35,0.35,0.1,0.5,0.65,0.4,0.55
30,0.3,0.2,0.1,0.55,0.15,0.15,0.7,0.7,0.4,0.45
31,0.25,0.3,0.25,0.55,0.25,0.05,0.6,0.85,0.45,0.4
32,0.2,0.4,0.4,0.35,0.25,0.15,0.7,0.8,0.4,0.35
33,0.1,0.7,0.4,0.55,0.25,0.3,0.6,0.65,0.4,0.65
34,0.2,0.45,0.45,0.65,0.3,0.5,0.65,0.7,0.2,0.55
35,0.2,0.55,0.45,0.55,0.3,0.35,0.75,0.45,0.15,0.3
36,0.25,0.6,0.3,0.55,0.3,0.2,0.6,0.4,0.35,0.15
37,0.15,0.45,0.4,0.5,0.5,0.0,0.6,0.4,0.4,0.1
38,0.1,0.4,0.35,0.3,0.3,0.05,0.5,0.4,0.45,0.2
39,0.25,0.75,0.55,0.3,0.2,0.1,0.55,0.5,0.65,0.1
40,0.25,0.75,0.6,0.5,0.15,0.2,0.35,0.3,0.6,0.1
41,0.15,0.75,0.6,0.5,0.35,0.2,0.25,0.35,0.3,0.1
42,0.0,0.85,0.7,0.35,0.25,0.15,0.4,0.65,0.15,0.25
43,0.05,0.8,0.6,0.2,0.25,0.2,0.3,0.7,0.25,0.2
44,0.2,0.75,0.6,0.25,0.1,0.2,0.35,0.75,0.55,0.15
45,0.2,0.75,0.55,0.45,0.25,0.35,0.45,0.9,0.5,0.25
46,0.3,0.8,0.65,0.3,0.25,0.35,0.3,0.75,0.3,0.45
47,0.2,0.9,0.4,0.45,0.2,0.15,0.2,0.75,0.45,0.45
48,0.2,0.8,0.55,0.4,0.4,0.05,0.35,0.65,0.5,0.25
49,0.3,0.55,0.8,0.65,0.3,0.1,0.4,0.35,0.75,0.05
50,0.25,0.45,0.75,0.75,0.5,0.2,0.65,0.2,0.8,0.05
51,0.4,0.65,0.45,0.9,0.35,0.3,0.6,0.3,0.7,0.05
52,0.5,0.45,0.3,0.9,0.5,0.35,0.65,0.35,0.35,0.1
53,0.4,0.3,0.25,0.75,0.3,0.3,0.65,0.35,0.3,0.25
54,0.4,0.35,0.2,0.45,0.3,0.45,0.6,0.3,0.3,0.15
55,0.6,0.55,0.4,0.3,0.05,0.3,0.6,0.35,0.25,0.3
56,0.45,0.6,0.2,0.4,0.15,0.45,0.65,0.5,0.45,0.55
57,0.4,0.55,0.25,0.55,0.2,0.6,0.65,0.55,0.65,0.5
58,0.2,0.5,0.3,0.55,0.3,0.6,0.5,0.6,0.8,0.6
