Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look,mate_11_look,mate_12_look,mate_13_look,mate_14_look,mate_15_look,mate_16_look,mate_17_look,mate_18_look,mate_19_look,mate_20_look
15,0.5,0.05,0.3,0.95,0.5,0.5,0.1,0.05,0.8,0.9,0.0,0.4,0.85,0.5,0.65,0.55,0.2,0.05,0.4,0.05
16,0.3,0.05,0.25,0.95,0.45,0.6,0.35,0.0,0.9,1.0,0.0,0.35,0.7,0.45,0.75,0.25,0.15,0.15,0.35,0.2
17,0.15,0.0,0.05,1.0,0.45,0.55,0.55,0.0,0.8,1.0,0.0,0.2,0.4,0.3,0.8,0.35,0.05,0.05,0.35,0.05
18,0.1,0.15,0.2,0.95,0.55,0.5,0.4,0.0,0.7,0.95,0.15,0.25,0.4,0.3,0.6,0.25,0.0,0.25,0.3,0.05
19,0.1,0.0,0.15,0.75,0.6,0.4,0.35,0.05,0.7,0.95,0.3,0.3,0.4,0.3,0.75,0.2,0.05,0.2,0.3,0.15
20,0.1,0.05,0.35,0.95,0.7,0.3,0.25,0.15,0.85,0.85,0.5,0.5,0.5,0.15,0.5,0.5,0.2,0.2,0.15,0.2
21,0.05,0.0,0.25,1.0,0.65,0.4,0.5,0.05,0.5,0.7,0.5,0.6,0.55,0.3,0.4,0.6,0.4,0.2,0.1,0.2
22,0.1,0.0,0.3,0.95,0.65,0.5,0.55,0.05,0.45,0.7,0.55,0.65,0.75,0.55,0.2,0.65,0.4,0.3,0.1,0.2
23,0.1,0.15,0.45,0.95,0.65,0.5,0.35,0.2,0.65,0.8,0.55,0.65,0.65,0.6,0.25,0.6,0.35,0.5,0.2,0.35
24,0.0,0.25,0.4,0.8,0.6,0.3,0.4,0.0,0.35,0.9,0.45,0.6,0.3,0.7,0.25,0.5,0.5,0.65,0.35,0.35
25,0.0,0.45,0.2,0.85,0.4,0.4,0.65,0.1,0.15,0.95,0.3,0.75,0.6,0.85,0.35,0.4,0.65,0.55,0.6,0.25
26,0.0,0.3,0.35,1.0,0.4,0.35,0.55,0.1,0.25,0.8,0.3,0.75,0.55,0.7,0.4,0.4,0.6,0.55,0.65,0.4
27,0.05,0.05,0.65,1.0,0.55,0.35,0.4,0.05,0.45,0.65,0.6,0.5,0.75,0.45,0.5,0.6,0.35,0.85,0.9,0.65
28,0.0,0.25,0.55,1.0,0.35,0.4,0.45,0.2,0.5,0.75,0.5,0.5,0.6,0.55,0.3,0.45,0.6,0.8,0.8,0.7
29,0.1,0.1,0.65,0.9,0.35,0.35,0.55,0.1,0.5,0.8,0.55,0.6,0.45,0.55,0.65,0.55,0.5,0.9,0.9,0.65
30,0.25,0.2,0.6,0.7,0.35,0.3,0.4,0.15,0.65,0.7,0.7,0.35,0.35,0.5,0.55,0.4,0.2,0.8,0.8,0.55
31,0.15,0.2,0.5,0.85,0.5,0.25,0.7,0.15,0.45,0.65,0.55,0.55,0.45,0.45,0.45,0.6,0.25,0.75,0.85,0.65
32,0.15,0.0,0.6,0.75,0.75,0.35,0.35,0.05,0.75,0.45,0.85,0.35,0.6,0.35,0.55,0.8,0.2,0.9,0.95,0.7
33,0.2,0.0,0.35,0.6,0.7,0.65,0.55,0.25,0.7,0.45,0.85,0.05,0.7,0.45,0.45,0.75,0.15,0.8,0.85,0.85
34,0.3,0.05,0.25,0.65,0.65,0.75,0.55,0.2,0.5,0.5,0.6,0.0,0.65,0.7,0.55,0.7,0.25,0.65,0.9,0.85
35,0.3,0.1,0.2,0.65,0.8,0.7,0.6,0.35,0.7,0.25,0.65,0.0,0.75,0.4,0.45,0.85,0.1,0.65,0.8,0.7
36,0.05,0.15,0.4,0.45,0.95,0.75,0.45,0.55,0.8,0.4,0.55,0.05,0.65,0.7,0.55,0.75,0.05,0.8,0.8,0.8
37,0.0,0.1,0.55,0.25,0.95,0.5,0.2,0.65,0.95,0.5,0.6,0.05,0.45,0.65,0.45,1.0,0.05,1.0,0.95,0.8
38,0.05,0.2,0.6,0.25,0.9,0.45,0.15,0.6,0.9,0.45,0.6,0.15,0.45,0.7,0.65,0.95,0.15,1.0,0.95,0.8
39,0.1,0.35,0.55,0.3,0.75,0.25,0.1,0.35,0.9,0.45,0.8,0.1,0.6,0.7,0.7,0.65,0.1,0.95,1.0,0.85
40,0.2,0.45,0.65,0.45,0.8,0.45,0.25,0.45,0.75,0.35,0.75,0.1,0.6,0.75,0.55,0.65,0.3,1.0,1.0,0.85
41,0.4,0.4,0.45,0.7,0.85,0.6,0.5,0.5,0.8,0.15,0.95,0.0,0.85,0.8,0.25,0.85,0.4,0.95,0.95,0.85
42,0.2,0.45,0.6,0.45,0.8,0.5,0.5,0.45,0.85,0.4,0.9,0.05,0.65,0.75,0.45,0.7,0.3,1.0,0.95,0.8
43,0.35,0.4,0.85,0.45,0.75,0.55,0.4,0.55,0.8,0.25,0.75,0.1,0.75,0.8,0.3,0.75,0.1,1.0,0.95,0.55
44,0.35,0.65,0.85,0.55,0.9,0.35,0.15,0.6,0.45,0.55,0.75,0.15,0.4,0.9,0.5,0.7,0.1,1.0,0.6,0.2
45,0.4,0.55,0.75,0.6,0.85,0.2,0.1,0.7,0.45,0.6,0.85,0.05,0.35,0.75,0.6,0.65,0.2,0.95,0.5,0.25
46,0.25,0.7,0.9,0.65,1.0,0.25,0.2,0.55,0.55,0.6,0.75,0.15,0.55,0.85,0.4,0.55,0.1,1.0,0.8,0.4
47,0.2,0.85,0.95,0.65,1.0,0.4,0.4,0.6,0.5,0.55,0.5,0.1,0.35,0.75,0.6,0.45,0.05,0.95,0.9,0.4
48,0.2,0.85,0.85,0.4,1.0,0.6,0.35,0.65,0.4,0.55,0.5,0.25,0.45,0.45,0.6,0.45,0.0,0.85,0.65,0.35
49,0.1,0.7,0.95,0.35,1.0,0.45,0.25,0.65,0.45,0.85,0.35,0.5,0.35,0.55,0.6,0.45,0.0,0.8,0.45,0.15
50,0.25,0.45,0.85,0.7,0.95,0.25,0.1,0.25,0.6,0.8,0.65,0.55,0.6,0.45,0.25,0.6,0.1,0.55,0.35,0.45
51,0.4,0.45,0.75,0.55,0.85,0.2,0.3,0.3,0.45,0.8,0.5,0.55,0.35,0.5,0.35,0.4,0.3,0.75,0.4,0.3
52,0.5,0.45,0.65,0.6,0.95,0.05,0.3,0.4,0.65,0.7,0.6,0.7,0.25,0.35,0.5,0.4,0.45,0.65,0.55,0.45
53,0.25,0.4,1.0,0.6,0.95,0.05,0.35,0.65,0.4,0.95,0.5,0.9,0.15,0.65,0.55,0.2,0.2,0.75,0.75,0.2
54,0.4,0.5,0.8,0.45,0.8,0.0,0.6,0.75,0.25,0.95,0.1,0.85,0.1,0.8,0.6,0.05,0.45,0.55,0.85,0.3
55,0.3,0.65,0.45,0.3,0.5,0.1,0.65,0.5,0.4,0.9,0.0,0.8,0.1,0.75,0.55,0.05,0.4,0.7,0.75,0.5
56,0.2,0.15,0.8,0.1,0.35,0.15,0.8,0.7,0.25,1.0,0.05,0.5,0.15,0.45,0.8,0.15,0.4,0.75,0.45,0.4
57,0.35,0.1,0.9,0.15,0.15,0.35,0.95,0.95,0.1,1.0,0.1,0.3,0.1,0.4,0.7,0.05,0.35,0.7,0.25,0.25
58,0.2,0.2,0.85,0.3,0.15,0.35,0.9,0.95,0.0,0.9,0.3,0.15,0.25,0.5,0.6,0.05,0.5,0.85,0.2,0.3
59,0.25,0.25,0.75,0.3,0.05,0.35,1.0,0.75,0.05,0.95,0.4,0.55,0.5,0.45,0.45,0.05,0.5,0.7,0.1,0.2
60,0.2,0.2,0.75,0.3,0.15,0.2,0.95,0.75,0.1,0.85,0.45,0.65,0.8,0.55,0.35,0.1,0.25,0.7,0.2,0.3
61,0.15,0.15,0.75,0.25,0.1,0.35,0.95,0.65,0.05,0.9,0.55,0.65,0.7,0.7,0.15,0.05,0.05,0.55,0.1,0.3
62,0.1,0.1,0.75,0.25,0.1,0.2,0.85,0.55,0.05,0.95,0.7,0.7,0.7,0.7,0.3,0.0,0.1,0.5,0.05,0.25
63,0.15,0.05,0.65,0.3,0.35,0.1,1.0,0.35,0.1,0.85,0.65,0.85,0.65,0.85,0.25,0.05,0.1,0.5,0.25,0.25
64,0.15,0.05,0.3,0.4,0.3,0.25,1.0,0.3,0.15,0.85,0.7,0.9,0.85,0.75,0.5,0.0,0.1,0.65,0.15,0.1
65,0.2,0.05,0.2,0.5,0.35,0.4,0.95,0.25,0.3,0.7,0.7,0.95,0.85,0.65,0.5,0.0,0.15,0.65,0.15,0.15
66,0.35,0.05,0.3,0.6,0.25,0.25,1.0,0.15,0.3,0.55,0.55,0.8,0.85,0.7,0.55,0.1,0.45,0.5,0.3,0.4
67,0.2,0.1,0.35,0.2,0.15,0.0,0.95,0.2,0.1,0.85,0.15,0.8,0.9,0.7,0.15,0.15,0.45,0.4,0.2,0.5
68,0.15,0.15,0.45,0.05,0.05,0.15,0.9,0.6,0.15,0.95,0.0,0.9,0.65,0.85,0.05,0.05,0.35,0.55,0.05,0.35
69,0.2,0.2,0.45,0.05,0.2,0.0,0.7,0.5,0.1,0.9,0.05,1.0,0.8,0.7,0.05,0.15,0.45,0.55,0.0,0.3
70,0.2,0.35,0.5,0.1,0.35,0.0,0.55,0.5,0.1,0.9,0.05,1.0,0.6,0.7,0.25,0.15,0.5,0.65,0.0,0.15
71,0.45,0.7,0.7,0.1,0.5,0.1,0.85,0.55,0.0,1.0,0.3,1.0,0.85,0.6,0.55,0.3,0.4,0.65,0.1,0.15
72,0.65,0.9,0.8,0.0,0.65,0.0,0.85,0.7,0.05,0.85,0.1,0.9,1.0,0.7,0.65,0.5,0.3,0.7,0.05,0.4
73,0.45,0.95,1.0,0.1,0.85,0.0,0.8,0.7,0.05,0.8,0.05,0.7,1.0,0.5,0.75,0.3,0.45,0.75,0.0,0.5
74,0.35,0.85,1.0,0.05,1.0,0.05,0.7,0.75,0.05,0.8,0.05,0.6,0.95,0.35,0.65,0.3,0.55,0.55,0.0,0.65
75,0.5,0.55,0.9,0.15,0.85,0.2,0.75,0.75,0.05,0.85,0.2,0.7,1.0,0.3,0.95,0.4,0.5,0.7,0.1,0.65
76,0.6,0.5,0.85,0.15,0.8,0.2,0.8,0.65,0.15,0.9,0.4,0.7,0.95,0.25,1.0,0.45,0.55,0.6,0.05,0.65
77,0.65,0.55,0.85,0.2,0.85,0.3,0.7,0.8,0.25,0.8,0.3,0.5,0.85,0.15,0.9,0.2,0.6,0.35,0.05,0.75
78,0.95,0.75,0.95,0.1,0.85,0.2,0.85,0.8,0.15,0.85,0.2,0.15,0.7,0.1,0.55,0.15,0.7,0.25,0.0,0.9
79,0.85,0.95,0.75,0.25,0.85,0.0,0.75,0.5,0.25,0.75,0.2,0.3,0.9,0.3,0.7,0.4,0.65,0.3,0.1,0.65
80,0.95,1.0,0.75,0.15,0.85,0.1,0.7,0.2,0.1,0.85,0.2,0.4,0.85,0.35,0.8,0.6,0.55,0.35,0.05,0.4
81,0.95,0.95,0.85,0.4,0.8,0.15,0.75,0.2,0.2,0.8,0.4,0.4,0.8,0.45,1.0,0.8,0.4,0.5,0.15,0.3
82,0.85,0.85,0.8,0.6,0.85,0.1,0.8,0.2,0.15,0.85,0.15,0.55,0.8,0.2,0.95,0.8,0.65,0.6,0.05,0.15
83,0.7,0.75,0.7,0.55,0.7,0.25,0.7,0.15,0.3,0.75,0.45,0.3,0.7,0.35,1.0,0.65,0.3,0.55,0.1,0.3
84,0.75,0.65,0.6,0.45,0.7,0.15,0.75,0.2,0.35,0.7,0.45,0.5,0.7,0.4,0.95,0.45,0.35,0.55,0.1,0.3
85,0.7,0.4,0.3,0.35,0.65,0.15,0.9,0.05,0.2,0.85,0.6,0.4,0.8,0.65,0.95,0.7,0.2,0.65,0.2,0.15
86,0.6,0.25,0.2,0.4,0.7,0.1,0.95,0.1,0.0,0.85,0.6,0.3,0.75,0.7,0.75,0.7,0.2,0.8,0.45,0.15
87,0.6,0.25,0.05,0.25,0.55,0.15,1.0,0.05,0.0,0.9,0.4,0.15,0.8,0.8,0.6,0.55,0.15,0.85,0.55,0.15
88,0.75,0.2,0.15,0.3,0.7,0.15,0.95,0.0,0.1,0.85,0.45,0.15,0.85,0.8,0.65,0.7,0.15,0.75,0.75,0.15
89,0.8,0.1,0.05,0.25,0.5,0.4,1.0,0.05,0.35,0.75,0.25,0.15,0.95,0.85,0.6,0.65,0.3,0.95,0.75,0.3
90,0.65,0.15,0.15,0.1,0.55,0.55,0.95,0.2,0.15,0.7,0.2,0.3,0.85,0.7,0.6,0.4,0.15,0.9,0.75,0.2
91,0.7,0.0,0.15,0.15,0.55,0.35,0.9,0.25,0.15,0.5,0.15,0.3,0.7,0.8,0.65,0.35,0.2,0.8,0.65,0.5
92,0.7,0.0,0.2,0.25,0.4,0.35,0.85,0.25,0.25,0.3,0.3,0.4,0.7,0.75,0.7,0.4,0.25,0.75,0.6,0.45
93,1.0,0.05,0.05,0.6,0.35,0.35,0.7,0.0,0.45,0.1,0.3,0.55,0.4,0.4,0.5,0.8,0.5,0.7,0.6,0.25
94,1.0,0.0,0.15,0.55,0.4,0.35,0.55,0.0,0.5,0.1,0.4,0.5,0.3,0.25,0.45,0.95,0.55,0.95,0.85,0.25
95,0.9,0.0,0.15,0.55,0.4,0.4,0.45,0.0,0.4,0.05,0.35,0.5,0.4,0.2,0.5,0.95,0.6,0.9,0.7,0.15
96,1.0,0.1,0.15,0.4,0.4,0.45,0.35,0.1,0.35,0.0,0.5,0.6,0.45,0.2,0.5,0.95,0.9,0.9,0.7,0.1
97,0.85,0.15,0.4,0.8,0.25,0.2,0.3,0.3,0.7,0.0,0.25,0.35,0.35,0.2,0.3,0.9,1.0,0.95,0.7,0.2
98,0.9,0.2,0.2,0.45,0.55,0.2,0.4,0.1,0.45,0.05,0.45,0.5,0.5,0.15,0.55,0.85,0.9,0.95,0.8,0.35
99,1.0,0.45,0.3,0.65,0.5,0.3,0.2,0.1,0.65,0.0,0.35,0.35,0.5,0.4,0.5,0.6,0.7,0.85,0.85,0.1
