Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
0,0.5,0.55,0.4,0.4,0.6,0.55,0.55,0.4,0.65,0.5
1,0.6,0.55,0.55,0.2,0.65,0.7,0.45,0.8,0.75,0.35
2,0.5,0.55,0.5,0.25,0.4,0.65,0.55,0.65,0.85,0.25
3,0.75,0.65,0.65,0.25,0.45,0.75,0.55,0.85,0.75,0.1
4,0.7,0.65,0.65,0.25,0.5,0.8,0.65,0.75,0.85,0.05
5,0.75,0.5,0.65,0.15,0.7,0.6,0.65,0.8,0.65,0.1
6,0.7,0.15,0.75,0.1,0.6,0.4,0.75,1.0,0.7,0.45
7,0.55,0.55,0.3,0.1,0.8,0.55,0.8,0.8,0.4,0.6
8,0.5,0.55,0.15,0.1,0.75,0.5,0.65,0.75,0.5,0.7
9,0.3,0.7,0.05,0.1,0.75,0.4,0.6,0.75,0.5,0.65
10,0.45,0.5,0.15,0.15,0.7,0.65,0.55,0.75,0.35,0.65
11,0.7,0.7,0.3,0.35,0.7,0.65,0.4,0.6,0.5,0.7
12,0.45,0.5,0.4,0.2,0.75,0.55,0.65,0.85,0.5,0.75
13,0.55,0.4,0.65,0.45,0.85,0.7,0.5,0.65,0.65,0.7
14,0.55,0.65,0.4,0.5,0.8,0.7,0.45,0.5,0.6,0.6
15,0.75,0.45,0.45,0.35,0.8,0.7,0.6,0.65,0.55,0.5
16,0.55,0.5,0.45,0.55,0.9,0.7,0.5,0.5,0.45,0.75
17,0.2,0.25,0.55,0.6,0.85,0.65,0.35,0.35,0.45,0.7
18,0.35,0.3,0.6,0.65,0.85,0.6,0.4,0.35,0.4,0.7
19,0.25,0.35,0.75,0.65,0.8,0.8,0.3,0.5,0.15,0.6
20,0.4,0.35,0.65,0.45,0.65,0.85,0.25,0.35,0.2,0.4
21,0.7,0.2,0.5,0.3,0.65,0.8,0.55,0.4,0.25,0.25
22,0.75,0.2,0.6,0.25,0.45,0.85,0.7,0.25,0.2,0.25
23,0.35,0.05,0.75,0.15,0.5,0.85,0.65,0.35,0.3,0.3
24,0.15,0.15,0.8,0.15,0.85,0.8,0.6,0.55,0.15,0.45
25,0.15,0.35,0.8,0.05,0.8,0.75,0.65,0.6,0.05,0.5
26,0.15,0.35,0.8,0.2,0.65,0.8,0.7,0.45,0.1,0.55
27,0.2,0.3,0.9,0.15,0.7,0.7,0.65,0.5,0.1,0.65
28,0.25,0.3,0.9,0.25,0.7,0.55,0.45,0.6,0.1,0.65
29,0.4,0.3,0.85,0.05,1.0,0.4,0.3,0.75,0.3,0.6
30,0.35,0.15,0.7,0.2,0.85,0.55,0.5,0.65,0.55,0.7
31,0.4,0.2,0.85,0.15,0.7,0.55,0.55,0.55,0.65,0.85
32,0.4,0.05,0.85,0.05,0.5,0.55,0.75,0.3,0.65,0.95
33,0.35,0.0,0.95,0.3,0.7,0.4,0.85,0.25,0.65,0.95
34,0.35,0.05,0.95,0.55,0.65,0.25,0.75,0.2,0.6,0.85
35,0.4,0.15,0.75,0.3,0.4,0.15,0.95,0.15,0.55,0.55
36,0.35,0.25,0.55,0.5,0.6,0.15,0.9,0.2,0.75,0.55
37,0.35,0.15,0.5,0.65,0.45,0.35,0.9,0.55,0.8,0.7
38,0.5,0.1,0.4,0.75,0.3,0.45,0.8,0.5,0.6,0.8
39,0.5,0.3,0.35,0.8,0.6,0.45,0.65,0.45,0.65,0.5
40,0.2,0.15,0.35,0.75,0.6,0.25,0.45,0.5,0.55,0.45
41,0.2,0.1,0.25,0.4,0.7,0.15,0.3,0.35,0.7,0.25
42,0.35,0.25,0.3,0.45,0.6,0.1,0.5,0.4,0.75,0.4
43,0.15,0.3,0.2,0.4,0.25,0.35,0.55,0.35,0.45,0.4
44,0.4,0.4,0.25,0.35,0.4,0.35,0.45,0.2,0.55,0.3
45,0.4,0.6,0.5,0.15,0.3,0.3,0.5,0.15,0.7,0.5
46,0.2,0.4,0.5,0.15,0.55,0.4,0.45,0.3,0.9,0.45
47,0.45,0.35,0.75,0.05,0.5,0.35,0.4,0.65,1.0,0.55
48,0.6,0.45,0.55,0.1,0.5,0.4,0.35,0.45,0.8,0.35
49,0.4,0.2,0.45,0.25,0.7,0.65,0.35,0.25,0.8,0.25
50,0.45,0.25,0.4,0.15,0.8,0.55,0.3,0.4,0.7,0.35
51,0.4,0.35,0.45,0.3,0.8,0.5,0.25,0.15,0.8,0.4
52,0.45,0.4,0.55,0.35,0.9,0.4,0.15,0.25,0.8,0.4
53,0.45,0.35,0.65,0.4,0.85,0.55,0.35,0.1,0.65,0.45
