Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look
0,0.6,0.65,0.55,0.6,0.85
1,0.7,0.45,0.5,0.4,0.6
2,0.5,0.3,0.65,0.45,0.75
3,0.3,0.55,0.45,0.45,0.5
4,0.4,0.6,0.5,0.4,0.45
5,0.6,0.5,0.45,0.2,0.45
6,0.55,0.45,0.3,0.4,0.55
7,0.6,0.4,0.4,0.45,0.5
8,0.65,0.4,0.35,0.3,0.3
9,0.85,0.6,0.3,0.2,0.3
10,0.8,0.7,0.35,0.45,0.15
11,0.45,0.6,0.45,0.6,0.3
12,0.5,0.5,0.3,0.7,0.45
13,0.4,0.35,0.45,0.55,0.35
14,0.4,0.65,0.4,0.5,0.45
15,0.35,0.6,0.55,0.45,0.55
16,0.3,0.55,0.3,0.3,0.55
17,0.3,0.5,0.45,0.35,0.4
18,0.25,0.7,0.6,0.15,0.25
19,0.3,0.6,0.55,0.3,0.55
20,0.45,0.55,0.5,0.35,0.6
21,0.6,0.55,0.5,0.6,0.45
22,0.5,0.45,0.4,0.45,0.35
23,0.3,0.4,0.25,0.35,0.6
24,0.4,0.6,0.35,0.4,0.6
25,0.45,0.5,0.4,0.15,0.55
26,0.4,0.55,0.4,0.4,0.5
27,0.4,0.6,0.55,0.35,0.65
28,0.55,0.55,0.3,0.4,0.55
29,0.55,0.7,0.25,0.25,0.4
30,0.6,0.45,0.3,0.1,0.25
31,0.45,0.65,0.35,0.3,0.5
32,0.15,0.7,0.45,0.35,0.65
33,0.15,0.65,0.1,0.6,0.6
34,0.3,0.35,0.1,0.65,0.5
35,0.35,0.4,0.35,0.45,0.7
36,0.25,0.55,0.5,0.5,0.4
37,0.55,0.75,0.5,0.6,0.3
38,0.45,0.65,0.4,0.35,0.45
39,0.55,0.55,0.25,0.5,0.45
40,0.55,0.55,0.4,0.45,0.55
41,0.45,0.35,0.5,0.25,0.5
42,0.45,0.15,0.5,0.5,0.6
43,0.35,0.2,0.75,0.35,0.5
44,0.3,0.25,0.7,0.4,0.35
45,0.55,0.3,0.5,0.3,0.45
46,0.5,0.5,0.65,0.1,0.45
47,0.4,0.6,0.65,0.3,0.7
48,0.5,0.75,0.35,0.5,0.6
49,0.4,0.55,0.35,0.5,0.55
50,0.4,0.6,0.45,0.3,0.45
51,0.35,0.6,0.45,0.35,0.5
52,0.5,0.45,0.35,0.45,0.35
53,0.5,0.4,0.3,0.2,0.2
54,0.45,0.6,0.15,0.4,0.3
55,0.5,0.9,0.25,0.3,0.25
56,0.3,0.8,0.35,0.4,0.25
57,0.35,0.65,0.45,0.45,0.45
58,0.6,0.25,0.5,0.6,0.5
59,0.4,0.25,0.55,0.5,0.5
60,0.55,0.5,0.35,0.45,0.5
61,0.7,0.45,0.3,0.5,0.5
62,0.55,0.65,0.25,0.7,0.25
63,0.6,0.7,0.35,0.7,0.2
64,0.6,0.5,0.4,0.55,0.4
65,0.6,0.45,0.6,0.5,0.55
66,0.45,0.4,0.5,0.35,0.45
67,0.4,0.4,0.45,0.2,0.6
68,0.55,0.4,0.35,0.25,0.55
69,0.55,0.45,0.2,0.25,0.45
70,0.4,0.35,0.25,0.3,0.5
71,0.4,0.2,0.2,0.3,0.7
72,0.6,0.5,0.35,0.5,0.65
73,0.45,0.5,0.25,0.55,0.35
74,0.4,0.25,0.45,0.4,0.25
75,0.4,0.25,0.3,0.25,0.5
76,0.3,0.45,0.4,0.4,0.65
77,0.35,0.2,0.45,0.4,0.6
78,0.55,0.3,0.4,0.25,0.35
79,0.4,0.3,0.2,0.2,0.25
80,0.5,0.5,0.4,0.25,0.25
81,0.55,0.35,0.4,0.4,0.5
82,0.6,0.45,0.6,0.4,0.55
83,0.5,0.3,0.6,0.45,0.65
84,0.25,0.25,0.45,0.45,0.45
85,0.25,0.65,0.5,0.5,0.5
86,0.35,0.5,0.45,0.4,0.3
87,0.35,0.35,0.55,0.4,0.3
88,0.3,0.5,0.75,0.25,0.35
89,0.3,0.6,0.5,0.6,0.3
90,0.45,0.45,0.5,0.65,0.55
91,0.45,0.4,0.55,0.55,0.45
92,0.45,0.25,0.45,0.45,0.4
93,0.45,0.35,0.5,0.45,0.5
94,0.55,0.35,0.5,0.5,0.45
95,0.5,0.5,0.45,0.4,0.55
96,0.3,0.8,0.7,0.65,0.45
97,0.4,0.8,0.65,0.5,0.4
98,0.3,0.7,0.6,0.3,0.55
99,0.7,0.75,0.8,0.4,0.45
