Generation,mate_1_look,mate_2_look,mate_3_look,mate_4_look,mate_5_look,mate_6_look,mate_7_look,mate_8_look,mate_9_look,mate_10_look
25,0.75,0.35,0.15,0.6,0.3,0.5,0.1,0.15,0.3,0.75
26,0.7,0.3,0.3,0.35,0.4,0.8,0.15,0.35,0.1,0.75
27,0.6,0.4,0.4,0.25,0.35,0.7,0.05,0.15,0.2,0.65
28,0.55,0.35,0.15,0.3,0.75,0.7,0.1,0.2,0.15,0.45
29,0.7,0.35,0.25,0.35,0.75,0.65,0.05,0.15,0.25,0.5
30,0.6,0.55,0.45,0.4,0.5,0.5,0.3,0.2,0.35,0.55
31,0.7,0.6,0.4,0.45,0.7,0.45,0.45,0.15,0.2,0.7
32,0.7,0.7,0.35,0.45,0.85,0.3,0.45,0.15,0.1,0.9
33,0.75,0.8,0.4,0.5,0.7,0.15,0.5,0.25,0.15,0.8
34,0.8,0.75,0.5,0.5,0.5,0.25,0.5,0.45,0.25,0.65
35,0.75,0.55,0.8,0.45,0.4,0.35,0.35,0.65,0.3,0.35
36,0.55,0.75,0.85,0.5,0.3,0.15,0.5,0.45,0.25,0.35
37,0.75,0.45,0.7,0.4,0.25,0.25,0.6,0.5,0.2,0.25
38,0.8,0.4,0.65,0.55,0.35,0.55,0.65,0.55,0.25,0.15
39,0.8,0.25,0.75,0.6,0.5,0.5,0.55,0.7,0.2,0.1
40,0.6,0.1,0.7,0.5,0.55,0.5,0.6,0.8,0.1,0.1
41,0.55,0.3,0.6,0.4,0.3,0.2,0.25,0.85,0.1,0.35
42,0.75,0.3,0.55,0.25,0.55,0.2,0.3,0.8,0.35,0.25
43,0.6,0.35,0.65,0.5,0.45,0.2,0.4,0.8,0.6,0.25
44,0.7,0.3,0.75,0.4,0.45,0.25,0.3,0.3,0.7,0.6
45,0.5,0.2,0.65,0.5,0.2,0.2,0.25,0.25,0.45,0.8
46,0.45,0.3,0.65,0.55,0.15,0.3,0.25,0.5,0.2,0.65
47,0.45,0.1,0.8,0.75,0.15,0.35,0.5,0.5,0.1,0.95
48,0.45,0.15,0.6,0.4,0.2,0.5,0.5,0.75,0.15,0.9
49,0.8,0.35,0.45,0.35,0.1,0.6,0.55,0.7,0.2,0.9
50,0.8,0.4,0.6,0.35,0.15,0.5,0.5,0.4,0.15,0.8
51,0.9,0.35,0.35,0.5,0.25,0.45,0.5,0.65,0.2,0.75
52,0.85,0.1,0.6,0.35,0.2,0.6,0.8,0.7,0.1,0.65
53,0.8,0.35,0.75,0.85,0.35,0.35,0.5,0.55,0.15,0.65
54,0.8,0.15,0.75,0.75,0.6,0.25,0.4,0.45,0.2,0.6
55,0.85,0.15,0.6,0.7,0.85,0.3,0.5,0.4,0.3,0.45
56,0.9,0.15,0.75,0.55,0.65,0.35,0.4,0.4,0.4,0.4
57,0.85,0.2,0.7,0.45,0.55,0.45,0.25,0.35,0.5,0.45
58,0.8,0.3,0.75,0.35,0.5,0.3,0.35,0.35,0.4,0.4
59,0.8,0.45,0.7,0.55,0.4,0.1,0.4,0.35,0.45,0.25
60,0.95,0.4,0.75,0.3,0.4,0.2,0.3,0.25,0.65,0.5
61,0.85,0.55,0.75,0.45,0.25,0.35,0.3,0.35,0.65,0.5
62,0.8,0.5,0.85,0.5,0.2,0.25,0.5,0.25,0.7,0.6
63,0.95,0.6,0.7,0.5,0.2,0.15,0.65,0.4,0.75,0.6
64,0.8,0.8,0.65,0.35,0.15,0.2,0.75,0.45,0.8,0.8
65,0.75,0.75,0.85,0.4,0.15,0.3,0.8,0.1,0.8,0.85
66,0.6,0.7,0.8,0.3,0.1,0.35,0.75,0.0,0.5,0.65
67,0.8,0.55,0.8,0.2,0.05,0.15,0.8,0.05,0.45,0.55
68,0.85,0.25,0.8,0.45,0.15,0.35,0.7,0.3,0.3,0.5
69,0.8,0.25,0.8,0.5,0.25,0.35,0.85,0.15,0.15,0.35
70,1.0,0.2,0.9,0.45,0.15,0.25,0.9,0.3,0.25,0.6
71,0.95,0.3,0.8,0.3,0.15,0.3,0.9,0.35,0.45,0.5
72,0.85,0.35,0.7,0.3,0.35,0.35,0.65,0.45,0.5,0.55
73,0.95,0.05,0.9,0.35,0.25,0.15,0.6,0.4,0.7,0.6
74,0.8,0.15,0.9,0.35,0.4,0.1,0.5,0.1,0.6,0.6
75,0.6,0.2,0.85,0.35,0.3,0.15,0.5,0.2,0.55,0.7
76,0.75,0.2,0.75,0.35,0.15,0.25,0.6,0.25,0.7,0.6
77,0.75,0.15,0.5,0.3,0.1,0.4,0.45,0.35,0.4,0.7
78,0.85,0.15,0.65,0.35,0.1,0.3,0.4,0.3,0.45,0.55
79,0.7,0.35,0.65,0.4,0.0,0.35,0.6,0.5,0.45,0.5
80,0.6,0.65,0.4,0.65,0.05,0.35,0.85,0.75,0.6,0.7
81,0.65,0.85,0.35,0.75,0.15,0.4,0.8,0.75,0.25,0.65
82,0.6,0.8,0.35,0.6,0.25,0.3,0.8,0.65,0.15,0.65
83,0.65,0.7,0.35,0.55,0.2,0.35,0.85,0.55,0.1,0.6
84,0.75,0.6,0.3,0.55,0.45,0.3,0.9,0.55,0.1,0.6
85,0.95,0.85,0.4,0.65,0.65,0.4,1.0,0.3,0.15,0.7
86,0.95,0.85,0.05,0.7,0.8,0.5,1.0,0.1,0.15,0.8
87,0.85,0.85,0.05,0.45,0.55,0.6,0.9,0.1,0.15,0.85
88,0.6,0.7,0.05,0.45,0.5,0.5,0.7,0.3,0.3,0.8
89,0.75,0.7,0.05,0.55,0.45,0.6,0.5,0.45,0.5,0.75
90,0.85,0.65,0.15,0.45,0.25,0.55,0.45,0.4,0.35,0.65
91,0.8,0.65,0.15,0.35,0.15,0.55,0.4,0.55,0.4,0.7
92,0.65,0.5,0.0,0.4,0.25,0.7,0.15,0.65,0.3,0.95
93,0.9,0.8,0.1,0.15,0.05,0.9,0.1,0.65,0.15,0.9
94,1.0,0.7,0.35,0.05,0.2,0.95,0.25,0.85,0.2,0.75
95,0.9,0.75,0.6,0.0,0.25,0.85,0.2,0.65,0.25,0.5
96,0.85,0.8,0.5,0.05,0.15,0.75,0.1,0.5,0.25,0.65
97,0.7,0.65,0.4,0.1,0.35,0.65,0.2,0.45,0.3,0.55
98,0.65,0.75,0.15,0.3,0.45,0.85,0.25,0.6,0.15,0.65
99,0.7,0.7,0.1,0.35,0.45,0.9,0.4,0.6,0.05,0.85
